kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,TCE_ID,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability,Disp
11611275,K04234.01,1,CANDIDATE,0.9990000000000001,6.94245216,13.314711,1.34,0.42,-0.14,0.011886,0.000361,-0.000801,011611275-01,1.1379522938,0.054648890202099995,0.051192700787300004,5905.40975673,1.4802778380205606,0.08411240076539483,-0.11994125790936781,5448,11611275,6.942,0.00059,0.9989903807368491,0.021387994652826075,0.9999779120276839,0.00059,0.9993879250595876,PC
7259249,K04237.01,1,FALSE POSITIVE,0.0,0.950735805,11.146722,1.39,0.46,-0.16,0.01263,0.000371,-0.000787,007259249-01,0.999823712773,0.03938352323430002,0.0371728951335,5764.88164069,1.3820069875737955,0.06790803869645287,-0.10027973812290854,5483,7259249,0.951,0.0054,0.9982772306195801,0.030260884716144174,0.9999461478947254,0.0054,0.9945464386960938,FP
9640924,K04239.01,1,FALSE POSITIVE,0.0,2.17815935,13.60048,1.22,0.41,-0.14,0.010175,0.000315,-0.000763,009640924-01,1.11061383084,0.042962954661300005,0.04067215764,5961.07805531,1.2367472436641191,0.06127657361796744,-0.10320934990467673,5484,9640924,2.178,0.0062,0.9990072261110918,0.017945025015402002,0.9999818410812855,0.0062,0.9937819536665815,FP
9593773,K04240.01,1,FALSE POSITIVE,0.0,3.1339356,17.98645,1.58,0.54,-0.17,0.014258000000000003,0.0033740000000000003,-0.001208,009593773-01,1.2396728161700001,0.0954613333481,0.08772087949889999,5873.30104687,1.9344127410820873,0.48138460538249045,-0.21353482622062292,5485,9593773,3.134,1.0,0.9990764486534939,0.006769168860127224,0.99999369989946,1.0,0.0,FP
9509343,K04346.01,1,CANDIDATE,0.95,6.39269778,9.810187,1.21,0.1,-0.12,0.011795,0.000786,-0.00079,009509343-01,1.04947966443,0.030509270605599995,0.029765718421999997,5325.89578127,1.3547383612833346,0.09849415370472897,-0.0985372025763797,5186,9509343,6.393,0.004,0.996314417205643,0.04606714174612981,0.9998213581466499,0.004,0.9958220727140632,PC
11357664,K04464.01,1,CANDIDATE,0.9490000000000001,4.373570433,10.990744,1.23,0.08,-0.11,0.017534,0.003518,-0.000795,011357664-01,0.633293059135,0.025967139448799997,0.0141275593986,4211.76744541,1.2152599514010207,0.24886787085422488,-0.061408640025887716,4888,11357664,4.374,0.45,0.9981877998603833,0.033897612878815396,0.9999362999369139,0.45,0.5499649649653027,PC
7272132,K04466.01,1,CANDIDATE,0.985,154.67436899999996,11.227899,2.29,0.71,-0.26,0.020904,0.005588,-0.002031,007272132-01,1.1861736689,0.052677894133800016,0.0503263764676,5944.68091902,2.7136956066682565,0.7353602359860318,-0.28770106879254104,4889,7272132,154.674,0.013,0.9989904314213587,0.5374098904973033,0.9988259575263797,0.013,0.9858412200785368,PC
5352640,K04467.01,1,CANDIDATE,0.9840000000000001,2.94242323,11.339532,1.42,0.31,-0.13,0.015869,0.000637,-0.001128,005352640-01,0.944249363761,0.048575944544500003,0.0451055045205,5202.32812918,1.639908876621282,0.10700698046892886,-0.14044449075231666,4890,5352640,2.942,0.46,0.9984336786030891,0.03034947537398308,0.9999508981777103,0.46,0.5399734850159637,PC
4060229,K04570.01,1,CANDIDATE,0.996,35.0175053,11.686475,2.13,0.33,-0.36,0.017393000000000002,0.003939,-0.001947,004060229-01,1.21742736306,0.04258884146459999,0.0410942015256,5818.19994424,2.3174000467611515,0.5310469571912566,-0.2709507004161297,5249,4060229,35.018,0.0049,0.998784680694469,0.05833193283428191,0.9999246250481075,0.0049,0.9950249943853718,PC
6929285,K04572.01,1,FALSE POSITIVE,0.002,4.60690612,11.035789,0.9,0.19,-0.08,0.01066,0.000667,-0.000528,006929285-01,0.841253240591,0.0263937873451,0.024775536351799996,5415.10245815,0.9814482625295482,0.06869717464687163,-0.05655613973036884,5251,6929285,4.607,0.0013,0.9982291464774415,0.033740424021313345,0.999938054591887,0.0013,0.9986381351209176,FP
