kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,TCE_ID,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability,Disp
4633570,K00446.02,2,CANDIDATE,0.895,28.55158187,28.053307,1.97,0.16,-0.17,0.027009,0.004518,-0.0016879999999999998,004633570-02,0.64698025987,0.00782068189925,0.00830687223567,4498.15067849,1.912418739125537,0.3207389413270245,-0.12201789512419343,145,4633570,28.552,6.8e-05,0.9974572342234274,0.001795566122637039,0.9999954144230956,6.8e-05,0.9999274147349149,PC
7098355,K00454.01,1,CANDIDATE,1.0,29.00789166,36.558846,2.64,0.43,-0.22,0.03013,0.002055,-0.002866,007098355-01,0.828383217685,0.014475210234100004,0.014349571781899996,5175.7001339,2.731579716664719,0.19232317575283425,-0.2641043013059451,189,7098355,29.008,1.9e-05,0.997497361944702,0.00032180914358896043,0.9999991923476698,1.9e-05,0.9999801923630152,PC
7674050,K05412.01,1,FALSE POSITIVE,0.0,472.2265706,911.7493,48.18,13.67,-4.3,0.5239560000000001,0.027309,-0.030126,007674050-01,1.19679995781,0.08202319034819999,0.0707018846755,5315.90949691,68.6277623734618,5.909037932818146,-5.657473321184252,5755,7674050,472.227,1.0,0.9974988827585693,3.461969397840082e-77,1.0,1.0,0.0,FP
9594184,K05696.01,1,FALSE POSITIVE,0.507,42.093314,8.758778999999999,2.19,0.17,-0.22,0.026338,0.001984,-0.003252,009594184-01,0.7652984621619999,0.0335256263856,0.0285180012412,4844.02743445,2.2059572386485824,0.19222796747318363,-0.2845076058541239,6154,9594184,42.093,0.017,0.930219233303653,0.10997248026326842,0.9907310400254132,0.017,0.9738886123449811,FP
9715631,K05706.01,1,CANDIDATE,0.904,425.483539,12.365484,3.2,0.92,-0.3,0.028707,0.001392,-0.001111,009715631-01,1.24940843406,0.0818187451893,0.0703349592214,5863.57999535,3.9253257046864904,0.31985230442616996,-0.2681568786353953,6156,9715631,425.484,0.0026,0.9929567631294812,0.9508144774156956,0.8628801113281037,0.0026,0.8606366230386506,PC
8621348,K00461.01,1,FALSE POSITIVE,0.0,11.34436822,50.695923,17.21,3.62,-1.28,0.2096,23.55876,-0.093761,008621348-01,0.893032963649,0.0147221272168,0.0150053031776,5236.49927985,20.485295066244607,2302.5198243597833,-9.170211045531124,232,8621348,11.344,1.0,0.9974988761353244,1.2114001670297098e-05,0.9999999696250428,1.0,0.0,FP
9649222,K06071.01,1,FALSE POSITIVE,0.0,5.918619554,3800.485,29.98,9.64,-3.21,0.282768,0.000955,-0.0005809999999999999,009649222-01,0.991696277177,0.0425684139113,0.0379572408654,5778.24703556,30.689682725563113,1.321421290554381,-1.1763409638250566,6176,9649222,5.919,0.94,0.9974988827585693,0.0,1.0,0.94,0.06000000000000005,FP
9851123,K06074.01,1,FALSE POSITIVE,0.0,8.4803048,456.50208,4.13,0.96,-0.38,0.046587,0.000602,-0.000412,009851123-01,0.86961012793,0.0309975328543,0.0284157706456,5523.89552962,4.433766211723505,0.1681074954746624,-0.15009204158027806,5507,9851123,8.48,,0.9974988827585693,1.5355563014679883e-41,1.0,1.0,0.0,FP
10026458,K06076.01,1,FALSE POSITIVE,0.0,9.93443795,107.227135,35.54,7.73,-3.31,0.326094,6.557369,-0.171272,010026458-01,1.05877327608,0.0591802160652,0.0518195303318,5788.53936017,37.78585334578009,759.8322586911708,-19.931971161589868,5509,10026458,9.934,1.0,0.9974988827585693,1.181990016122262e-10,0.9999999999997037,1.0,0.0,FP
11497977,K00483.01,1,CANDIDATE,1.0,4.79860021,73.07672,2.51,0.62,-0.2,0.027166000000000003,0.003261,-0.001154,011497977-01,0.867708602463,0.0149268155569,0.0141883254646,5370.18231408,2.5797822783492492,0.3128401807227222,-0.11742643501630784,318,11497977,4.799,1.9e-06,0.9974988827574464,1.0971639682171222e-07,0.9999999997248984,1.9e-06,0.999998099724899,PC
