kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
11133306,K00276.01,1,CANDIDATE,0.9990000000000001,41.74598855,92.42659,2.4,0.12,-0.13,0.018741,0.000401,-0.000169,1.171,0.06,-0.06,5978,302,11133306,41.746,0.0051,0.9987168513806801,3.3515676225716164e-09,0.9999999999956939,0.0051,0.9948999999957159
7761545,K01472.01,1,CANDIDATE,0.9359999999999999,85.3514875,143.4172,6.31,0.86,-0.36,0.06161000000000001,0.000734,-0.000302,0.938,0.124,-0.053,5584,1503,7761545,85.351,1.7e-06,0.9987168513824418,1.6517494325492793e-13,0.9999999999999998,1.7e-06,0.9999982999999998
7499398,K01473.01,1,CANDIDATE,1.0,23.02028478,99.735855,7.58,2.11,-0.71,0.07258400000000001,0.000288,-0.007384999999999998,0.956,0.266,-0.08900000000000001,5613,1504,7499398,23.02,0.024,0.9987168513822074,4.587502906256421e-10,0.9999999999994106,0.024,0.9759999999994247
4770365,K01475.01,1,CANDIDATE,1.0,1.609321941,29.158415,1.57,0.07,-0.08,0.023817,0.001169,-0.000695,0.603,0.027000000000000003,-0.03,4224,1506,4770365,1.609,0.0023,0.9982725127730431,0.0010160839142209636,0.9999982399021524,0.0023,0.9976982439503775
4770365,K01475.02,2,CANDIDATE,0.975,9.51220046,24.001974,1.99,0.08,-0.1,0.030147000000000007,0.001445,-0.000734,0.603,0.027000000000000003,-0.03,4224,1507,4770365,9.512,0.00058,0.9967823264388516,0.0036536277316013303,0.9999881626196009,0.00058,0.9994081694852814
4770365,K01475.03,3,CANDIDATE,0.987,4.72941177,10.887242,1.22,0.05,-0.06,0.018507,0.001083,-0.000982,0.603,0.027000000000000003,-0.03,4224,1508,4770365,4.729,0.51,0.9049794348892388,0.05154113746018567,0.9942942281970215,0.51,0.4872041718165405
5371776,K01557.01,1,CANDIDATE,1.0,3.295701024,119.19753,2.81,0.2,-0.1,0.037296,0.001143,-0.00103,0.691,0.049,-0.025,4723,2571,5371776,3.296,5.8e-07,0.9987168513824409,4.560949068817399e-12,0.9999999999999941,5.8e-07,0.9999994199999941
5371776,K01557.02,2,CANDIDATE,1.0,9.65349016,57.264797,2.41,0.17,-0.09,0.031945999999999995,0.00115,-0.00056,0.691,0.049,-0.025,4723,2572,5371776,9.653,0.00011,0.9987167612171859,2.9888456326593178e-06,0.9999999961596578,0.00011,0.9998899961600802
5371776,K01557.03,3,CANDIDATE,1.0,5.315954488,33.973896,2.33,0.17,-0.08,0.030923000000000006,0.003652,-0.0028350000000000003,0.691,0.049,-0.025,4723,2573,5371776,5.316,0.027,0.9986155231448134,0.0003947963630080249,0.9999994524396126,0.027,0.9729994672237431
5371776,K01557.04,4,CANDIDATE,1.0,1.499144441,20.58173,1.09,0.08,-0.04,0.014494,0.000544,-0.000755,0.691,0.049,-0.025,4723,2574,5371776,1.499,0.0051,0.9929256801377347,0.0063138319559805315,0.9999547298718773,0.0051,0.9948549607495307
4276716,K01619.01,1,CANDIDATE,1.0,20.6654374,14.364524,0.66,0.03,-0.04,0.008896,0.000573,-0.000474,0.6759999999999999,0.03,-0.037000000000000005,4830,2232,4276716,20.665,0.04,0.9682474946116341,0.03577030711592542,0.9987834392960866,0.04,0.958832101724243
7955580,K01711.01,1,CANDIDATE,0.991,55.673582,19.036667,2.19,0.1,-0.13,0.02478,0.00102,-0.000951,0.792,0.041,-0.041,5003,2629,7955580,55.674,0.00023,0.9931624422085525,0.029345996484122096,0.9997918554071623,0.00023,0.9995619032804187
8230616,K01713.01,2,CANDIDATE,1.0,6.82778157,26.83875,1.34,0.08,-0.06,0.02144,0.00057,-0.0006389999999999999,0.574,0.032,-0.028,4198,2631,8230616,6.828,2.3e-05,0.9978686696015022,0.0018771594341937157,0.9999959830672722,2.3e-05,0.9999729831596617
8230616,K01713.02,1,CANDIDATE,1.0,2.240486703,28.085926,1.22,0.07,-0.06,0.019474,0.000126,-0.000994,0.574,0.032,-0.028,4198,2632,8230616,2.24,9e-05,0.9981076575551263,0.0012961820739650028,0.9999975393398054,9e-05,0.9999075395612648
5088591,K01801.01,1,CANDIDATE,1.0,14.5324483,65.03483,3.11,0.5,-0.37,0.033083,0.00189,-0.001416,0.86,0.138,-0.101,5345,2328,5088591,14.532,0.00099,0.9987168429996718,6.334938477578867e-07,0.9999999991860831,0.00099,0.9990099991868888
11298298,K01802.01,1,CANDIDATE,1.0,5.248667607,94.72536,2.84,0.43,-0.2,0.02569,0.000104,-0.002966,1.016,0.154,-0.071,5812,2329,11298298,5.249,0.023,0.998716851381199,8.950761821128693e-10,0.99999999999885,0.023,0.9769999999988764
10187159,K01870.01,1,CANDIDATE,1.0,7.96431492,38.43388,2.44,0.59,-0.32,0.024538,0.000959,-0.000543,0.91,0.222,-0.12,5185,2027,10187159,7.964,0.0033,0.9986908968326177,0.00016152443799483085,0.9999997882364661,0.0033,0.9966997889352858
9758089,K01871.01,1,CANDIDATE,0.998,92.7297248,31.68297,2.81,0.2,-0.08,0.038187,0.003406,-0.006244,0.675,0.046,-0.021,4580,2028,9758089,92.73,0.0025,0.9986277274784576,0.004667847925719299,0.9999935555566228,0.0025,0.9974935716677313
9758089,K01871.02,2,CANDIDATE,1.0,32.376183000000005,26.325363,2.26,0.16,-0.07,0.030674,0.0008759999999999999,-0.005823,0.675,0.046,-0.021,4580,2029,9758089,32.376,0.00059,0.9979372228057306,0.0037346632554897674,0.9999922513592187,0.00059,0.9994022559309167
9883311,K01872.01,1,CANDIDATE,1.0,30.5231459,32.694942,11.26,2.33,-1.0,0.130484,69.64511999999999,-0.368653,0.79,0.16399999999999998,-0.07,5518,2030,9883311,30.523,0.92,0.9985993145295196,0.0009193391230753865,0.9999987093022594,0.92,0.07999989674418072
2438513,K01944.01,1,CANDIDATE,1.0,12.18420006,25.758984,2.59,0.39,-0.29,0.022196,0.005909,-0.001909,1.068,0.161,-0.12,5771,2428,2438513,12.184,0.029,0.9976018048660243,0.0026685325557446933,0.999993567789113,0.029,0.9709937543232287
10844890,K01946.01,1,CANDIDATE,1.0,8.29482811,35.33945,2.76,0.79,-0.34,0.026936,0.001291,-0.00506,0.939,0.268,-0.115,5773,2431,10844890,8.295,0.0013,0.9986514112817982,0.00031543654239620184,0.9999995738969727,0.0013,0.9986995744509066
8564674,K02022.01,1,CANDIDATE,1.0,5.92972237,30.503193,1.92,0.29,-0.1,0.018387,0.001659,-0.001227,0.958,0.14300000000000002,-0.048,5739,2129,8564674,5.93,0.0025,0.9984316493267468,0.0008407505520917349,0.9999986782257605,0.0025,0.9974986815301962
8564674,K02022.02,2,CANDIDATE,1.0,12.2476121,23.213758,1.9,0.28,-0.1,0.018189,0.0019510000000000005,-0.001605,0.958,0.14300000000000002,-0.048,5739,2130,8564674,12.248,0.00016,0.9963293390194526,0.004597279903163133,0.9999829845484318,0.00016,0.999822987270904
8578780,K02023.01,1,CANDIDATE,0.9990000000000001,13.59051547,22.137232,2.4,0.61,-0.33,0.022536,0.0008119999999999999,-0.000696,0.974,0.248,-0.133,5442,2131,8578780,13.591,0.031,0.9954635527506226,0.005958645286590527,0.9999726829635635,0.031,0.9689735297916929
4544907,K02024.01,1,CANDIDATE,0.99,46.8776724,28.888874,2.62,0.35,-0.23,0.024183,0.002284,-0.003158,0.944,0.108,-0.087,5501,2132,4544907,46.878,0.00015,0.998400985218281,0.003001835473511525,0.999995177857898,0.00015,0.9998451785812194
5705819,K02091.01,1,CANDIDATE,1.0,8.77997349,25.702608,2.12,0.3,-0.16,0.025421,0.007993,-0.0007700000000000001,0.764,0.109,-0.058,5191,3228,5705819,8.78,0.022,0.9975462738704954,0.002500475734970418,0.9999938340076133,0.022,0.9779939696594458
11308499,K02168.01,1,CANDIDATE,0.993,3.28192056,20.456705,1.6,0.26,-0.2,0.012619,0.0005139999999999999,-0.000367,1.11,0.174,-0.14300000000000002,5858,2931,11308499,3.282,5.5e-07,0.992804315818877,0.006749789093617021,0.9999507461737012,5.5e-07,0.9999501962007907
11308499,K02168.02,2,CANDIDATE,1.0,12.51610549,18.74572,1.87,0.3,-0.23,0.014724,0.000601,-0.000464,1.11,0.174,-0.14300000000000002,5858,2932,11308499,12.516,3.3e-05,0.9896840474939107,0.011938948456155313,0.9998740509021503,3.3e-05,0.9998410550584705
4454934,K02245.01,1,CANDIDATE,1.0,33.4698571,19.984657,2.45,0.7,-0.41,0.020478,0.001075,-0.00294,1.094,0.314,-0.183,5912,3332,4454934,33.47,0.00067,0.9935728412750311,0.014696304455251299,0.9999035155462754,0.00067,0.9992335801908595
9458343,K02246.01,1,CANDIDATE,1.0,11.89520436,19.004755,1.33,0.2,-0.13,0.012286,0.000593,-0.000328,0.992,0.145,-0.097,5649,3366,9458343,11.895,4.9e-05,0.990305298567188,0.011146396863068264,0.9998896511434003,4.9e-05,0.9998406565504944
7802719,K02247.01,1,CANDIDATE,1.0,4.45743267,17.457829,0.79,0.06,-0.07,0.011751,0.000641,-0.000389,0.612,0.052000000000000005,-0.052000000000000005,4487,3367,7802719,4.457,7.7e-05,0.9844643554221079,0.013081377921259386,0.9997908290207304,7.7e-05,0.9997138451268958
12401863,K02331.01,1,CANDIDATE,0.9890000000000001,2.832647249,23.108788,1.37,0.23,-0.22,0.009889,0.000144,-0.000531,1.272,0.207,-0.207,5865,3032,12401863,2.833,5.9e-05,0.9960276605350895,0.0038000224825134035,0.9999847870094964,5.9e-05,0.9999257879070629
2990873,K02335.01,1,CANDIDATE,0.993,16.22378479,17.879112,1.51,0.19,-0.12,0.014927,0.000388,-0.0008039999999999999,0.925,0.12,-0.07,5547,3069,2990873,16.224,0.0017,0.9874274607302416,0.015573934413941287,0.9997985658794086,0.0017,0.9980989083174135
5599774,K02337.01,1,CANDIDATE,1.0,8.49640437,18.844692,2.14,0.24,-0.2,0.027616,0.007638,-0.001667,0.7090000000000001,0.079,-0.065,5093,3071,5599774,8.496,0.00026,0.9896138347670633,0.010683259884344922,0.9998866666033596,0.00026,0.9996266960700426
11360805,K02422.01,1,CANDIDATE,1.0,26.7838935,18.662968,1.59,0.12,-0.08,0.017057,0.001005,-0.000464,0.8540000000000001,0.057,-0.057,5243,2737,11360805,26.784,0.00048,0.9906033583542012,0.016717518220151183,0.9998387252519376,0.00048,0.9993588026638166
11360805,K02422.02,2,CANDIDATE,0.852,57.3888262,7.999897,1.88,0.14,-0.1,0.020101,0.004406,-0.00359,0.8540000000000001,0.057,-0.057,5243,2772,11360805,57.389,0.017,0.8679549652324708,0.2488398242608302,0.9496021262323303,0.017,0.9334588900863807
12453581,K02424.01,1,CANDIDATE,0.986,11.94019101,14.769549,1.86,0.24,-0.12,0.022753,0.00099,-0.001376,0.748,0.098,-0.049,5073,2774,12453581,11.94,0.0003,0.9694091847032704,0.027152823763051954,0.9991192466579146,0.0003,0.9988195108839173
8081899,K02426.01,1,CANDIDATE,0.986,4.16056658,14.0594635,0.7,0.14,-0.06,0.007855,0.000466,-0.000312,0.815,0.163,-0.065,5481,2776,8081899,4.161,0.003,0.9600999225538936,0.026508138065934512,0.998868370650566,0.003,0.9958717655386143
9880190,K02509.01,1,CANDIDATE,0.976,4.5513987999999985,15.526697,1.13,0.04,-0.09,0.012288,0.000558,-0.000516,0.8109999999999999,0.032,-0.06,5017,3168,9880190,4.551,0.0091,0.9735878047434945,0.019679663007983024,0.9994553982669382,0.0091,0.9903603541427091
9574158,K02512.01,1,CANDIDATE,1.0,15.92108138,14.449293,3.14,0.77,-0.3,0.035087,0.000692,-0.010371,0.82,0.201,-0.08,5595,3171,9574158,15.921,0.48,0.9676862591693338,0.03167742443875878,0.9989075980425142,0.48,0.5194319509821074
10068659,K02602.01,1,CANDIDATE,0.993,11.47685263,14.501732,1.58,0.21,-0.18,0.01398,0.000849,-0.000485,0.996,0.129,-0.106,5550,2877,10068659,11.477,0.0028,0.9669033312162758,0.028415337489971118,0.9989989093724516,0.0028,0.9962017124262087
8935810,K01395.01,1,CANDIDATE,1.0,6.230335,31.010340000000006,3.7,0.74,-0.31,0.039196,0.00354,-0.004581,0.865,0.173,-0.07400000000000001,5477,1813,8935810,6.23,2.1e-05,0.9984725605382652,0.0007595408297788154,0.9999988371893879,2.1e-05,0.9999778372138068
9455556,K01396.01,1,CANDIDATE,1.0,6.62643441,32.735558000000005,2.54,0.31,-0.12,0.025799,0.000709,-0.000495,0.8859999999999999,0.116,-0.036000000000000004,5623,1814,9455556,6.626,3e-06,0.9985717500627764,0.0005300039658557354,0.9999992415371804,3e-06,0.9999962415394559
9455556,K01396.02,2,CANDIDATE,0.992,3.70122061,15.119538,1.62,0.19,-0.08,0.016399,0.0007070000000000001,-0.000634,0.8859999999999999,0.116,-0.036000000000000004,5623,1815,9455556,3.701,1.4e-05,0.9701981772720569,0.021030591429195614,0.9993401203460448,1.4e-05,0.99932612958436
9269281,K01398.01,1,CANDIDATE,1.0,5.82348911,33.193825,3.0,0.87,-0.28,0.031846,0.001411,-0.004256,0.8640000000000001,0.249,-0.083,5774,1817,9269281,5.823,0.00011,0.9985894272711643,0.0004718610042111592,0.9999993331508802,0.00011,0.9998893332242336
9100484,K01399.01,1,CANDIDATE,1.0,8.75059775,23.673973,2.27,0.23,-0.13,0.026678,0.000778,-0.001073,0.779,0.078,-0.046,4942,1818,9100484,8.751,0.00042,0.9965676294690387,0.0038512377320902348,0.9999866843148849,0.00042,0.9995666899074727
12406749,K01476.01,1,CANDIDATE,0.9990000000000001,56.35879870000001,39.809235,5.04,0.96,-0.52,0.056204,0.000786,-0.002756,0.821,0.157,-0.085,5446,1509,12406749,56.359,0.035,0.9987059099055084,0.0003609873070379905,0.9999995320756694,0.035,0.9649995484530209
7811397,K01477.01,1,CANDIDATE,0.922,169.49760849999996,72.266525,9.06,0.9,-0.28,0.105415,0.005415,-0.005368,0.768,0.061,-0.033,5281,1510,7811397,169.498,0.00091,0.9987168511565567,4.5465284198754995e-06,0.9999999941586054,0.00091,0.9990899941639211
12403119,K01478.01,1,CANDIDATE,0.961,76.13622222,280.73087000000004,4.78,0.6,-0.31,0.049061,0.0005269999999999999,-0.000172,0.892,0.113,-0.057,5591,1511,12403119,76.136,3.2e-06,0.9987168513824418,2.345140489023258e-26,1.0,3.2e-06,0.9999968
7512982,K01480.01,1,CANDIDATE,1.0,20.38174802,38.09962,3.16,0.11,-0.22,0.035772000000000005,0.000903,-0.001056,0.737,0.03,-0.044,4871,1546,7512982,20.382,0.00017,0.9986912982126114,0.0002299769624856916,0.9999996985650172,0.00017,0.9998296986162611
7512982,K01480.02,2,CANDIDATE,0.977,7.00447892,8.390544,1.19,0.04,-0.08,0.013481,0.001158,-0.0007480000000000001,0.737,0.03,-0.044,4871,1547,7512982,7.004,0.0014,0.8224026948136505,0.08886543883140616,0.9789378735343024,0.0014,0.9775673605113544
5308663,K01562.02,2,CANDIDATE,0.7759999999999999,20.0679247,8.238078999999999,2.25,0.66,-0.21,0.022842,0.000598,-0.0033880000000000004,0.904,0.264,-0.08800000000000001,5997,2580,5308663,20.068,0.0033,0.8331844497135685,0.11929312696422298,0.972880641408023,0.0033,0.9696701352913766
6387542,K01626.01,1,CANDIDATE,1.0,2.53475568,38.49001,2.02,0.48,-0.21,0.022945,0.001007,-0.002968,0.8059999999999999,0.192,-0.08199999999999999,5662,2239,6387542,2.535,1.3e-06,0.9986900043118244,0.00014109220536556163,0.999999814901259,1.3e-06,0.9999985149014996
9836959,K01715.01,1,CANDIDATE,0.855,105.0145774,25.757719,2.29,0.32,-0.28,0.020157,0.000726,-0.004354,1.042,0.14400000000000002,-0.129,5868,2634,9836959,105.015,0.0045,0.9982472714828781,0.021534718133443865,0.9999613570483027,0.0045,0.9954615309415854
9838949,K01716.01,1,CANDIDATE,1.0,4.88084456,26.790169,1.55,0.24,-0.18,0.016458,0.000508,-0.000604,0.861,0.135,-0.098,4929,2635,9838949,4.881,3.1e-05,0.9978404766740042,0.0018148780095729605,0.9999960651051751,3.1e-05,0.9999650652271569
9895006,K01717.01,1,CANDIDATE,0.9690000000000001,10.56137217,17.930645000000005,2.43,0.66,-0.45,0.018973,0.000164,-0.004627,1.171,0.319,-0.213,5610,2636,9895006,10.561,0.0017,0.9870027402688899,0.013573275838848816,0.9998188020479993,0.0017,0.9981191100845177
11187436,K01804.01,1,CANDIDATE,1.0,5.90741476,128.10664,5.1,0.45,-0.51,0.06763,0.017744,-0.027091000000000004,0.69,0.062,-0.068,4963,2333,11187436,5.907,1.0,0.9987168513824418,7.196415930263136e-13,0.9999999999999991,1.0,0.0
4644952,K01805.01,1,CANDIDATE,1.0,6.94135824,80.585655,2.96,0.33,-0.23,0.030784,0.000461,-0.004264,0.88,0.1,-0.067,5527,2334,4644952,6.941,0.012,0.9987168512975318,1.915033625513526e-08,0.9999999999753957,0.012,0.9879999999756909
4644952,K01805.02,3,CANDIDATE,1.0,31.7821117,27.72263,2.08,0.23,-0.16,0.021609,0.000954,-0.000587,0.88,0.1,-0.067,5527,2335,4644952,31.782,0.00051,0.9982010964009124,0.0027354414628715583,0.999995056814724,0.00051,0.9994850593357485
4644952,K01805.03,2,CANDIDATE,1.0,4.36273233,39.210094,1.76,0.2,-0.14,0.01828,0.003118,-0.001636,0.88,0.1,-0.067,5527,2336,4644952,4.363,3.1e-05,0.9986955837836605,0.00012607622940511925,0.9999998353085591,3.1e-05,0.9999688353136645
8978528,K01874.01,1,CANDIDATE,1.0,18.6848377,35.19044,1.93,0.11,-0.11,0.032436,0.000544,-0.001315,0.545,0.03,-0.03,4156,2033,8978528,18.685,0.00074,0.9986547410312716,0.000412236985999986,0.9999994444584434,0.00074,0.9992594448695441
8978528,K01874.02,2,CANDIDATE,1.0,7.41634701,18.004179999999995,1.24,0.07,-0.07,0.020845,0.000426,-0.001194,0.545,0.03,-0.03,4156,2034,8978528,7.416,0.0012,0.9869181214474185,0.012455128404514886,0.9998328215244335,0.0012,0.9986330221386043
11622600,K01876.01,1,CANDIDATE,0.8540000000000001,82.5341188,38.038925,2.45,0.11,-0.13,0.038637,0.001395,-0.000696,0.58,0.026,-0.029,4316,2037,11622600,82.534,0.00015,0.9987022769221271,0.0009544592544068318,0.9999987585818363,0.00015,0.999848758768049
3118797,K01950.01,1,CANDIDATE,0.894,66.4159789,29.753767,3.44,0.65,-0.28,0.041515,0.0007019999999999999,-0.001368,0.759,0.14300000000000002,-0.061,5383,2435,3118797,66.416,0.00024,0.9985137216943644,0.003883917062805587,0.9999941962847463,0.00024,0.999754197677638
7747425,K01952.01,1,CANDIDATE,0.997,8.010392900000001,29.24046,1.88,0.27,-0.27,0.015473,0.0005690000000000001,-0.000281,1.079,0.158,-0.158,5615,2437,7747425,8.01,8.9e-06,0.9983084228357708,0.0011543928987447281,0.9999980416858546,8.9e-06,0.9999891417032836
7747425,K01952.02,2,CANDIDATE,0.9670000000000001,27.6666375,20.440506,2.04,0.3,-0.29,0.016826,0.004971,-0.000575,1.079,0.158,-0.158,5615,2471,7747425,27.667,0.015,0.9939785656050655,0.011721410613423027,0.9999281505524766,0.015,0.9849292282941895
7747425,K01952.03,4,CANDIDATE,1.0,5.19559398,14.557533,1.18,0.17,-0.17,0.009719,0.000616,-0.00032,1.079,0.158,-0.158,5615,2472,7747425,5.196,0.00078,0.965588680087062,0.024448232608480735,0.9991068871987572,0.00078,0.9983275838267421
7747425,K01952.04,3,CANDIDATE,1.0,42.4729078,16.694304000000002,2.03,0.29,-0.29,0.016741,0.000567,-0.00065,1.079,0.158,-0.158,5615,2473,7747425,42.473,0.0015,0.986125654547106,0.0356556778060568,0.9994797922533207,0.0015,0.9979805725649408
11923284,K02026.01,1,CANDIDATE,1.0,2.757977384,32.95179,1.69,0.25,-0.13,0.015478,0.000212,-0.002304,1.0,0.146,-0.079,5919,2136,11923284,2.758,6.5e-05,0.998575862994277,0.00046353341191445374,0.999999338616878,6.5e-05,0.9999343386598679
7102316,K02028.01,1,CANDIDATE,0.998,57.24885179999999,27.801964,3.19,0.88,-0.29,0.034581,0.001352,-0.000618,0.846,0.233,-0.078,5642,2218,7102316,57.249,2.9e-05,0.9983196553134611,0.004784327334368103,0.999991908436733,2.9e-05,0.9999629086713884
7102316,K02028.02,2,CANDIDATE,1.0,37.05517260000001,22.671307,3.19,0.88,-0.29,0.034562,0.004149,-0.005407,0.846,0.233,-0.078,5642,2219,7102316,37.055,7.2e-05,0.9964875463957846,0.00902604803222559,0.999967894892967,7.2e-05,0.9998958972045348
7102316,K02028.03,3,CANDIDATE,0.985,142.545,11.702783,2.52,0.69,-0.23,0.02727,0.001603,-0.001061,0.846,0.233,-0.078,5642,2220,7102316,142.545,0.001,0.9768077531675284,0.50562992447821,0.9757163301169208,0.001,0.9747406137868039
8505920,K02094.01,1,CANDIDATE,0.9740000000000001,42.426964700000006,19.70963,3.44,0.55,-0.45,0.031124,0.001898,-0.010655,0.954,0.121,-0.109,5329,3268,8505920,42.427,0.48,0.9935783295067709,0.01901605371015741,0.9998747134639865,0.48,0.519934851001273
8505920,K02094.02,2,CANDIDATE,0.998,198.680859,12.916696,2.79,0.45,-0.36,0.025242,0.005279,-0.002498,0.954,0.121,-0.109,5329,3269,8505920,198.681,0.00064,0.9895801642493877,0.7315818421809354,0.9713013863245002,0.00064,0.9706797534372525
7918992,K02095.01,1,CANDIDATE,0.998,1.434745129,20.247503,1.5,0.23,-0.13,0.012886000000000002,0.000463,-0.000378,1.045,0.163,-0.1,5808,3270,7918992,1.435,2.9e-06,0.9923152819233942,0.0067687147352172876,0.9999472242905113,2.9e-06,0.9999443244435609
9307509,K02096.01,1,CANDIDATE,0.991,9.76293284,21.394451,1.94,0.18,-0.23,0.021757,0.000238,-0.001405,0.816,0.078,-0.095,5052,3271,9307509,9.763,0.026,0.9945081951289411,0.006400615423974645,0.9999644272736383,0.026,0.9739653521645237
11410904,K02171.01,1,CANDIDATE,0.996,3.53232429,18.387432,1.43,0.21,-0.07,0.013699,0.000608,-0.00097,0.96,0.14300000000000002,-0.048,5775,2971,11410904,3.532,0.00012,0.9878012913567279,0.010527232781392533,0.9998686123183509,0.00012,0.9997486280848726
4173026,K02172.01,1,CANDIDATE,1.0,10.44087398,25.988503,3.41,0.98,-0.49,0.031855,0.003781,-0.005949,0.981,0.281,-0.141,5738,2972,4173026,10.441,0.053,0.9976588423995119,0.0024426561984082534,0.9999942539014701,0.053,0.9469945584446922
4173026,K02172.02,2,CANDIDATE,0.991,116.583183,14.992003,2.91,0.83,-0.42,0.027148,0.000712,-0.003215,0.981,0.281,-0.141,5738,2973,4173026,116.583,0.021,0.9881859857784401,0.22168655785852018,0.9965947921354463,0.021,0.975666301500602
11774991,K02173.01,1,CANDIDATE,0.9990000000000001,37.8154157,19.441452,1.21,0.08,-0.04,0.015706,0.004032,-0.000743,0.705,0.049,-0.025,4856,2974,11774991,37.815,0.043,0.9929072071456237,0.01815346332082457,0.9998679238220161,0.043,0.9568736030976693
8261920,K02174.01,1,CANDIDATE,0.973,6.69332825,17.880093,2.44,0.1,-0.12,0.035078,0.001385,-0.009424,0.637,0.026,-0.032,4245,2976,8261920,6.693,0.074,0.9863945074560178,0.012580328779141317,0.9998242667909538,0.074,0.9258372710484233
8261920,K02174.02,3,CANDIDATE,0.993,33.13628610000001,11.431209,2.05,0.08,-0.1,0.029482,0.006243,-0.004226,0.637,0.026,-0.032,4245,2977,8261920,33.136,0.0025,0.9355577169436474,0.08434710663552848,0.9936548827716415,0.0025,0.9911707455647124
8261920,K02174.03,2,CANDIDATE,0.993,7.72513619,11.702103,1.71,0.07,-0.09,0.024589,0.005837,-0.007475,0.637,0.026,-0.032,4245,2978,8261920,7.725,0.054,0.9256894685212151,0.04659001352132047,0.9960771817735472,0.054,0.9422890139577756
8261920,K02174.04,4,CANDIDATE,0.69,3.01609637,7.429361,0.96,0.04,-0.05,0.013746,0.000314,-0.002166,0.637,0.026,-0.032,4245,2979,8261920,3.016,0.3,0.7701114343554909,0.09861356327893195,0.9673420115014876,0.3,0.6771394080510412
8099138,K02338.01,1,CANDIDATE,0.998,66.18436460000001,18.156345,2.72,0.37,-0.21,0.025433,0.0014470000000000002,-0.004219,0.939,0.124,-0.083,5641,3072,8099138,66.184,0.0031,0.9921664192565167,0.04426839772163793,0.9996342926770061,0.0031,0.9965354263697074
7033233,K02339.01,1,CANDIDATE,1.0,2.032318856,19.742798,1.12,0.08,-0.03,0.015039,0.001343,-0.000258,0.682,0.048,-0.021,4670,3073,7033233,2.032,0.0018,0.9913181283182615,0.007636588615342114,0.999932604799953,0.0018,0.9981327261113131
8681734,K02340.01,1,CANDIDATE,1.0,7.68478504,17.893642,1.47,0.13,-0.11,0.014831,0.000701,-0.0005269999999999999,0.894,0.081,-0.066,5344,3074,8681734,7.685,0.003,0.9865554507930834,0.012826189300280856,0.9998229366141291,0.003,0.9968234678042868
7047363,K02432.01,1,CANDIDATE,1.0,31.0572947,12.803437,1.85,0.34,-0.14,0.023111000000000003,0.0008869999999999998,-0.001402,0.7340000000000001,0.132,-0.057,5395,2781,7047363,31.057,0.037,0.9551502250111813,0.06151897001008163,0.9969219749964046,0.037,0.9600358619215376
8947520,K02517.01,1,CANDIDATE,0.98,0.968527683,16.33386,1.21,0.16,-0.05,0.012523,0.000132,-0.0027370000000000003,0.83,0.101,-0.034,5592,3175,8947520,0.969,0.00026,0.9782224535256797,0.01533434072306468,0.9996533049515623,0.00026,0.9993933950922749
4047631,K02519.01,1,CANDIDATE,1.0,4.790912471,11.909917,2.25,0.07,-0.12,0.030503,0.000208,-0.010156,0.6759999999999999,0.021,-0.037000000000000005,4359,3177,4047631,4.791,1.0,0.928020024954807,0.04190171915034399,0.9966078415917696,1.0,0.0
10059645,K02520.01,1,CANDIDATE,0.965,6.49441464,14.789656,1.75,0.12,-0.17,0.021621,0.001408,-0.0048590000000000005,0.742,0.048,-0.071,4769,3178,10059645,6.494,9.3e-05,0.9681085714902463,0.023971963755936347,0.9991909204445132,9.3e-05,0.9990979956889119
7183745,K02521.01,1,CANDIDATE,1.0,28.4750006,18.937853,2.64,0.1,-0.19,0.029051,0.000517,-0.004408,0.753,0.032,-0.05,5002,3212,7183745,28.475,1.6e-05,0.9913566509895168,0.016385364465375064,0.9998547610003435,1.6e-05,0.9998387633241675
7183745,K02521.02,2,CANDIDATE,0.943,4.86634094,13.456439,1.94,0.07,-0.14,0.021379,0.000284,-0.004675,0.753,0.032,-0.05,5002,3213,7183745,4.866,0.05,0.9530852401519339,0.030516352004027105,0.9984505774187828,0.05,0.9485280485478437
9019191,K02604.01,1,CANDIDATE,0.742,14.43348326,14.043823,16.25,1.76,-1.18,0.211933,67.19707,-0.184832,0.7020000000000001,0.076,-0.051,4915,2879,9019191,14.433,1.0,0.9633442472446719,0.03334195505841457,0.9986875619093205,1.0,0.0
5095635,K02607.01,1,CANDIDATE,1.0,0.7544577290000001,21.0376,2.07,0.32,-0.4,0.01586,0.000356,-0.001566,1.193,0.185,-0.226,5561,2881,5095635,0.754,0.069,0.9936268054912661,0.005635100344340202,0.9999636512280734,0.069,0.9309661592933364
9214942,K01403.01,1,CANDIDATE,1.0,18.75470238,26.414825,1.67,0.13,-0.18,0.028262,0.00117,-0.000661,0.54,0.042,-0.058,3976,1821,9214942,18.755,3.6e-05,0.99785510770389,0.002692217310199408,0.9999941974497674,3.6e-05,0.9999581976586591
