kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,KIC,KOI,koi_disposition,gaia_iso_prad,gaia_iso_prad_errp,gaia_iso_prad_errm,gaia_iso_sma,gaia_iso_sma_errp,gaia_iso_sma_errm,gaia_iso_insol,gaia_iso_insol_errp,gaia_iso_insol_errm,ZAMSFlux,Flag,insolation,TCE_ID,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability,Disp
3663173,K02750.01,1,CANDIDATE,0.606,174.636181,26.515982,11.12,1.48,-2.76,0.045604,0.00164,-0.0008,3663173,2750.01,CANDIDATE,8.571659081935925,1.3475789076417204,1.1604692634469371,0.6616589953314997,0.018214262409219844,0.017319038261740333,9.438160606471758,3.360107827328528,2.496350599665653,5.359677179001807,AO,9.438160606471758,003663173-01,1.7213238723,0.263440041315,0.23107587603799998,6267.02621597,8.591104159169275,1.350635932622141,-1.1631018243361362,3582,3663173,174.636,0.017,0.9975158020069573,0.042642542357541564,0.9998890734803316,0.017,0.982890959231166,PC
9881077,K02751.01,1,CANDIDATE,0.996,24.4004378,18.29734,2.47,0.17,-0.2,0.033526,5.400000000000001e-05,-0.007220999999999998,9881077,2751.01,CONFIRMED,2.5450990259414716,0.0603050274377987,0.5513523462508233,0.14652183495635313,0.002026474854198385,0.001790561588668146,8.015437827354058,0.7098199489680304,0.6374472361269394,6.523433905379735,,8.015437827354058,009881077-01,0.6952221225190001,0.0164348852894,0.016142197958700002,4454.35464507,2.5508726628363703,0.06044183128229113,-0.5526031063257578,3583,9881077,24.4,0.0005,0.9975158020069573,0.02635202706789442,0.9999325971149204,0.0005,0.999432630816363,PC
6265792,K02753.01,1,CANDIDATE,0.975,0.935115863,17.250566,1.05,0.16,-0.17,0.0073799999999999985,0.000296,-0.0003,6265792,2753.01,CONFIRMED,1.0316958083597072,0.04933002030155596,0.04903703467251256,0.01966557473461005,0.00036419888425867885,0.0003993988280168749,4810.173090666483,388.74651408070594,394.89522079089767,3002.014339290619,,4810.173090666483,006265792-01,1.28025341639,0.0333245481689,0.031534137386,5945.17357022,1.034036242630729,0.04944192699844127,-0.049148276722317245,3585,6265792,0.935,0.00014,0.9975158020069573,0.023038770255837816,0.9999412715705238,0.00014,0.9998012797925039,PC
3545135,K02755.01,1,CANDIDATE,0.995,8.48299282,18.021414,0.8,0.11,-0.06,0.007876000000000001,9.3e-05,-0.000482,3545135,2755.01,CANDIDATE,0.8293646690220802,0.019406971931825532,0.05320488591043688,0.07948786931380084,0.0017581088709490622,0.001829235005014675,148.45251876762282,11.417018909982138,11.323365322599265,101.6584421009673,,148.45251876762282,003545135-01,0.964362828708,0.0194820734528,0.018553230124299998,5776.24146065,0.8312461087631605,0.019450997255799865,-0.05332558286138075,3621,3545135,8.483,0.0075,0.9975158020069573,0.021608534666497498,0.9999449979237345,0.0075,0.9924454104393066,PC
10591855,K02845.01,1,CANDIDATE,1.0,1.574090323,14.877646,0.93,0.06,-0.02,0.013129,0.000967,-0.00042,10591855,2845.01,CONFIRMED,0.9687071238019752,0.07567873984804002,0.042234579948583435,0.02293829524184074,0.000248683556054953,0.000164985852902383,234.41828765048785,23.5869600083332,24.07550886126391,160.93811122699475,,234.41828765048785,010591855-01,0.675711770872,0.0175996528444,0.020016235274900002,4167.67906215,0.9709046662682315,0.07585041944089375,-0.04233039041668163,3981,10591855,1.574,0.0013,0.9975158020069573,0.04165352556770095,0.9998917580421712,0.0013,0.9985918987567164,PC
10064256,K02849.01,1,CANDIDATE,1.0,5.95958637,12.840978,1.02,0.25,-0.08,0.010427,0.000535,-0.000482,10064256,2849.01,CANDIDATE,0.9588748498849295,0.05351219723075811,0.04887864096911018,0.060733054855771476,0.0012319098383842294,0.0013044003411078714,129.27182713677192,10.681342918468651,9.956167893494603,92.04344164723116,,129.27182713677192,010064256-01,0.842176644792,0.0184862783792,0.0180939410555,5219.79669943,0.9610500875296959,0.05363359132706221,-0.04898952369783519,4020,10064256,5.96,0.17,0.9975158020069573,0.07274618529654236,0.999804620938943,0.17,0.8298378353793227,PC
8611257,K02931.01,1,CANDIDATE,0.9990000000000001,99.2532336,14.278832,2.17,0.15,-0.08,0.027854000000000004,0.000353,-0.007359,8611257,2931.01,CONFIRMED,2.2152277703465484,0.0502113867186101,0.5867636665992739,0.37879274967096105,0.006176988734486714,0.005682193001567639,1.7861887904497806,0.1389196477163023,0.1253075430869573,1.3596473821325867,,1.7861887904497806,008611257-01,0.7283354606460001,0.013687244871399998,0.0137976838784,4806.00153164,2.220253083961112,0.05032529282283146,-0.5880947583640866,3720,8611257,99.253,0.0065,0.9975158020069573,0.21266801548910078,0.9993273166066935,0.0065,0.9928316890487501,PC
3642289,K00301.01,1,CANDIDATE,1.0,6.002548291,55.50536700000001,2.33,0.38,-0.29,0.015656,0.001105,-0.002502,3642289,301.01,CONFIRMED,2.380288462313859,0.1763977482086653,0.38518792020288417,0.06821076963091897,0.001314349873293819,0.001558670287740873,549.1333273105827,71.20726313972338,48.10770940007399,351.7158804095672,,549.1333273105827,003642289-01,1.39235320247,0.0314567664918,0.0354295297993,6195.02116397,2.3856882212805783,0.1767979120281685,-0.386061731070314,44,3642289,6.003,5e-06,0.9975158020069573,1.6053115871896917e-06,0.9999999960021503,5e-06,0.9999949960021702,PC
3642289,K00301.02,2,CANDIDATE,1.0,11.44865823,16.932625,1.32,0.22,-0.16,0.008892,0.00218,-0.000989,3642289,301.02,CONFIRMED,1.3519114082073862,0.3328446060415129,0.15424930744330145,0.10490565551688542,0.0020214218336066228,0.0023971776379779226,232.159199683838,30.104567401387182,20.338680644404935,148.6962696507384,,232.159199683838,003642289-02,1.39235320247,0.0314567664918,0.0354295297993,6195.02116397,1.3549782616011055,0.3335996744605102,-0.1545992268308733,78,3642289,11.449,0.0027,0.9975158020069573,0.02970171017858247,0.9999237670699391,0.0027,0.9972239728988502,PC
6949898,K03031.01,1,CANDIDATE,0.991,7.64809462,10.221423,1.19,0.3,-0.1,0.012788,0.000775,-0.000723,6949898,3031.01,CANDIDATE,1.1806748987711968,0.08054205502761963,0.07577372180088604,0.07355288374380553,0.0009379256594414141,0.0010372278761164337,109.03101926660307,10.601419034796974,9.373565520836713,93.48791529731295,,109.03101926660307,006949898-01,0.845528677115,0.0264793148662,0.0256793129349,5496.92942743,1.1833532967773037,0.0807247672033576,-0.0759456168632762,3429,6949898,7.648,0.014,0.9975158020069573,0.13544698106467745,0.9996098387622604,0.014,0.9856153010195887,PC
2973386,K03034.01,1,CANDIDATE,1.0,31.0209175,11.925482,1.66,0.12,-0.17,0.031742,0.000518,-0.005867,2973386,3034.01,CANDIDATE,2.1750731281694704,0.08773784775680338,0.4111225537831269,0.1651504108042233,0.0015791395565133792,0.0015303744253309744,3.9658988864030333,0.35981688039850745,0.35150190022526234,3.168858573189359,,3.9658988864030333,002973386-01,0.627538268155,0.023149552151599997,0.0248116967095,4175.08459963,2.180007349719949,0.08793688381383861,-0.41205519817953445,3432,2973386,31.021,0.023,0.9975158020069573,0.13195605247696493,0.9996214231755232,0.023,0.9766301304424861,PC
8073705,K03245.01,1,CANDIDATE,0.973,10.60052083,13.720245000000002,1.09,0.18,-0.21,0.0076900000000000015,0.002047,-0.0005809999999999999,8073705,3245.01,CONFIRMED,1.1212742599272223,0.2997577813674342,0.08870596028908698,0.09763583899009336,0.002058102351916637,0.0021891283208631397,233.4885424445641,21.17592766624395,19.58427343412126,135.0675885140929,AO,233.4885424445641,008073705-01,1.3353224541500002,0.0330308466624,0.0313292504717,6093.08013741,1.1238179057227022,0.30043779128783227,-0.08890719253973897,3530,8073705,10.601,0.00023,0.9975158020069573,0.06367964642191018,0.9998306276155695,0.00023,0.9996006665712179,PC
10917433,K03248.01,1,CANDIDATE,0.961,6.91261536,11.120144,0.64,0.1,-0.07,0.005657,1.3e-05,-0.00065,10917433,3248.01,CANDIDATE,0.6766133306993536,0.014546370146080585,0.07901957878286188,0.07163389420459601,0.0016103829487877836,0.00164523099181412,256.3462521502004,21.15111666916416,20.03904598746502,165.34163020174353,,256.3462521502004,010917433-01,1.09535529124,0.023413898610099997,0.022891018105900003,5900.46687945,0.6781482492427532,0.014579369042589604,-0.07919883717352953,3566,10917433,6.913,0.016,0.9975158020069573,0.10972385071130641,0.9996930676077934,0.016,0.9836979785260687,PC
10552611,K00338.01,1,CANDIDATE,1.0,7.0106324,41.279064,1.5,0.08,-0.07,0.017555,0.0023350000000000003,-0.001372,10552611,338.01,CONFIRMED,1.525697583579399,0.2045045218386766,0.1213718639381568,0.06743316624626297,0.0009420779612409254,0.001119820668576142,68.94507665813468,4.6001703422822455,4.5267777627072885,54.52934346319946,,68.94507665813468,010552611-01,0.795917884957,0.013196918944999999,0.011815292559499998,4836.28555214,1.5291586763578038,0.20496844675492798,-0.12164719981487253,263,10552611,7.011,1.2e-05,0.9975158020069573,5.9807280442516335e-05,0.9999998510479613,1.2e-05,0.9999878510497487,PC
