kepid,tm_designation,teff,teff_err1,teff_err2,logg,logg_err1,logg_err2,feh,feh_err1,feh_err2,mass,mass_err1,mass_err2,radius,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,limbdark_coeff1,limbdark_coeff2,limbdark_coeff3,limbdark_coeff4,dist,dist_err1,dist_err2,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra,dec,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,av,av_err1,av_err2,dutycycle_post,dataspan_post,timeout01p5,timeout02p0,timeout02p5,timeout03p0,timeout03p5,timeout04p5,timeout05p0,timeout06p0,timeout07p5,timeout09p0,timeout10p5,timeout12p0,timeout12p5,timeout15p0,timeoutsumry,cdppslplong,cdppslpshrt,KIC,D,e_D,KsMag,e_KsMag,SpType,Teff,R*,e_R*,M*,e_M*,teff_DR25,teff_DR25_err1,teff_DR25_err2,logg_DR25,logg_DR25_err1,logg_DR25_err2,mass_DR25,mass_DR25_err1,mass_DR25_err2
8939955,2MASS J19051001+4514490,3241,0,0,4.831595743869637,0,0,0.56,0.05,-0.3,0.391,0.01,-0.01,0.397,0.012,-0.012,4.449,1.735,-0.4344,DSEP,16.45,0.6261,-0.2278,0.6441,-0.1949,313.44,31.62,-58.73,0,0,0,,q1_q17_dr25_stellar,2017-03-23,286.29172,45.246971,1111,KIC0,KIC0,KIC0,13.672,0.025,13.085,0.027999999999999997,12.829,0.026000000000000002,0.8208,316.066,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,647.643,569.054,528.803,491.973,470.06199999999995,430.62199999999996,419.528,404.1,385.918,365.875,353.20599999999996,348.126,346.63699999999994,341.73699999999997,0.177,0.018000000000000002,-0.035,0.8208,316.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1753,-0.6089100000000001,8939955,199.789,1.981,6.324,0.034,M4V,3241,0.397,0.012,0.391,0.01,3683,117.0,-147.0,4.688,0.075,-0.02,0.564,0.036000000000000004,-0.067
8977910,2MASS J19562039+4512049,3241,0,0,4.824149944898625,0,0,0.0,0.1,-0.1,0.4,0.01,-0.01,0.405,0.011,-0.011,23.32,6.0310000000000015,-4.79,DSEP,15.103,0.4293,0.779,-0.4878,0.0943,59.91,10.0,-7.27,0,0,1,008/008977/008977910/dv/kplr008977910-20160209194854_dvr.pdf,q1_q17_dr25_stellar,2017-03-23,299.08496,45.201382,11111111111111111,PHO2,PHO2,PHO2,12.353,0.027000000000000003,11.737,0.03,11.523,0.022000000000000002,0.8534,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,440.84,413.9,409.14300000000003,396.955,390.99699999999996,376.041,367.63800000000003,359.881,354.151,350.36,348.586,351.592,354.151,363.44199999999995,0.006999999999999999,0.01,-0.005,0.8490000000000001,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03305,-0.25027,8977910,112.293,0.557,6.267,0.025,M4Ve,3241,0.405,0.011,0.4,0.01,3293,44.0,-39.0,5.0280000000000005,0.044000000000000004,-0.044000000000000004,0.214,0.043,-0.029
8956025,2MASS J19315544+4514587,3241,0,0,4.8522909069157905,0,0,0.46,0.05,-0.3,0.362,0.009,-0.009,0.373,0.012,-0.012,3.608,1.067,-0.2984,DSEP,16.146,0.6915,-0.591,1.114,-0.3606,291.39,24.85,-46.15,0,0,2,008/008956/008956025/dv/kplr008956025-20160209194854_dvr.pdf,q1_q17_dr25_stellar,2017-03-23,292.98102,45.24966,1111,KIC0,KIC0,KIC0,13.112,0.025,12.520999999999999,0.026000000000000002,12.25,0.025,0.8019,316.066,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,697.0189999999999,637.31,617.874,590.92,575.175,551.4680000000002,540.804,526.511,516.899,508.75300000000004,513.773,519.899,521.4540000000002,536.591,0.17,0.016,-0.032,0.7711,316.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.056010000000000004,-0.36016,8956025,140.728,1.18,6.504,0.031,M4Ve,3241,0.373,0.012,0.362,0.009,3913,122.0,-136.0,4.6419999999999995,0.063,-0.018000000000000002,0.624,0.036000000000000004,-0.059
9004724,2MASS J18574837+4522306,3073,0,0,5.032194468153865,0,0,0.02,0.1,-0.1,0.182,0.005,-0.005,0.215,0.007,-0.007,50.46,12.72,-18.25,DSEP,16.823,0.4345,0.7447,-0.4394,0.0757,75.29,21.02,-7.01,0,0,0,,q1_q17_dr25_stellar,2017-03-23,284.45157,45.375191,10000000000,PHO2,PHO2,PHO2,13.832,0.025,13.341,0.026000000000000002,13.061,0.03,0.9402,88.535,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,671.303,590.337,552.457,508.36,474.783,428.841,409.945,379.337,350.651,320.418,302.215,286.033,281.83299999999997,259.084,0.018000000000000002,0.015,-0.005,0.9402,88.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.42749,-0.69929,9004724,105.523,0.67,7.943,0.033,M5V,3073,0.215,0.007,0.182,0.005,3208,35.0,-19.0,5.184,0.049,-0.091,0.134,0.039,-0.013
9005690,2MASS J18594700+4523291,3073,0,0,5.106259940092473,0,0,-0.7,0.3,-0.3,0.143,0.005,-0.005,0.175,0.006,-0.006,12.84,8.627,-4.438,DSEP,18.108,0.7496,0.5925,-0.8498,0.3344,250.69,66.27,-66.27,0,0,0,,q1_q17_dr25_stellar,2017-03-23,284.94595,45.391571,111100000000,PHO54,PHO54,PHO54,14.402000000000001,0.032,13.857000000000001,0.03,13.605,0.05,0.879,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,1161.489,1016.28,938.831,859.8760000000003,809.7710000000003,723.548,687.493,636.404,578.957,541.4540000000002,509.923,484.166,475.71,440.215,0.139,0.036000000000000004,-0.044000000000000004,0.879,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.39389,-0.72243,9005690,106.161,1.116,8.475,0.055,M5Ve,3073,0.175,0.006,0.143,0.005,3694,110.0,-121.0,4.925,0.10400000000000001,-0.085,0.34700000000000003,0.08199999999999999,-0.1
9028977,2MASS J19371496+4521304,3410,0,0,4.75484747709924,0,0,0.0,0.1,-0.1,0.485,0.018,-0.018,0.483,0.019,-0.019,22.12,5.7,-4.5280000000000005,DSEP,15.107000000000001,0.4293,0.779,-0.4878,0.0943,61.54,9.79,-7.53,0,0,0,,q1_q17_dr25_stellar,2017-03-23,294.31235,45.358452,11111111111111111,PHO2,PHO2,PHO2,12.339,0.021,11.734000000000002,0.017,11.49,0.016,0.8691,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,258.499,233.122,222.02900000000002,208.415,199.71900000000002,184.31900000000002,177.9,167.782,157.072,148.69799999999995,143.63,140.504,139.586,132.241,0.008,0.006999999999999999,-0.005,0.8691,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.23609000000000002,-0.54462,9028977,140.544,5.408,5.749,0.085,M3V,3410,0.483,0.019,0.485,0.018,3301,42.0,-36.0,5.018,0.044000000000000004,-0.04,0.222,0.044,-0.027000000000000003
9210374,2MASS J19124891+4541578,3410,0,0,4.835888595467586,0,0,0.02,0.1,-0.1,0.385,0.009,-0.009,0.392,0.012,-0.012,25.44,6.532,-5.188,DSEP,15.373,0.4345,0.7447,-0.4394,0.0757,62.13,10.28,-7.91,0,0,0,,q1_q17_dr25_stellar,2017-03-23,288.2038,45.69939,11100000000000000,PHO2,PHO2,PHO2,12.556,0.023,11.949000000000002,0.018000000000000002,11.739,0.013000000000000001,0.8965,217.189,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,303.883,271.768,255.701,238.42,226.71599999999998,208.231,199.97299999999998,186.919,173.57,161.327,154.60299999999995,149.295,148.132,141.201,0.009000000000000001,0.006999999999999999,-0.005,0.8965,217.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.29170999999999997,-0.60256,9210374,119.012,0.546,6.359,0.016,M3V,3410,0.392,0.012,0.385,0.009,3274,42.0,-36.0,5.044,0.044000000000000004,-0.04,0.202,0.038,-0.026
9138406,2MASS J18544486+4534307,3410,0,0,4.819934749095922,0,0,-0.3,0.1,-0.1,0.404,0.012,-0.012,0.409,0.014,-0.014,61.25,11.04,-23.94,DSEP,16.518,0.4866,0.8459,-0.7181,0.202,72.43,22.92,-5.73,0,0,0,,q1_q17_dr25_stellar,2017-03-23,283.6869200000001,45.575199,10000000000,PHO2,PHO2,PHO2,13.895,0.026000000000000002,13.243,0.025,13.030999999999999,0.032,0.9206,88.535,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,785.125,707.9680000000003,670.2560000000002,632.899,614.396,571.312,553.854,530.977,507.655,494.829,480.13,469.19699999999995,465.58099999999996,449.67699999999996,0.016,0.016,-0.004,0.9206,88.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.17649,-0.49348000000000003,9138406,227.707,3.46,6.241,0.046,M3Ve,3410,0.409,0.014,0.404,0.012,3269,35.0,-16.0,5.23,0.035,-0.11199999999999999,0.126,0.04,-0.01
9138452,2MASS J18545212+4530192,3410,0,0,4.889552151923428,0,0,0.0,0.0,0.0,0.305,0.088,-0.088,0.328,0.057,-0.057,85.2,0.0,0.0,BTSL,16.224,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,0,,q1_q17_dr25_stellar,2017-03-23,283.7171600000001,45.505493,111100000000,PHO54,PHO54,PHO54,12.612,0.022000000000000002,12.057,0.021,11.783,0.021,0.8721,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,364.721,327.9790000000001,311.233,293.631,282.735,265.691,257.985,246.688,230.84799999999998,216.049,205.84900000000002,197.628,195.38099999999997,179.611,0.0,0.0,0.0,0.8721,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.34899,-0.49227,9138452,,,,,M3V,3410,0.328,0.057,0.305,0.088,2661,0.0,0.0,5.2829999999999995,0.0,0.0,0.094,0.0,0.0
9201463,2MASS J18523373+4538317,3073,0,0,5.064184228911941,0,0,-0.42,0.35,-0.25,0.153,0.052,-0.052,0.19,0.04,-0.04,39.67,20.03,-21.26,DSEP,14.599,0.4658,0.9906,-0.9426,0.2977,19.22,11.2,-3.73,0,0,1,009/009201/009201463/dv/kplr009201463-20160209194854_dvr.pdf,q1_q17_dr25_stellar,2017-03-23,283.1409,45.642773,11111111111111111,PHO54,PHO54,PHO54,10.493,0.02,9.937000000000001,0.018000000000000002,9.673,0.013000000000000001,0.7812,1458.931,12.847999999999999,20.85,20.945,23.456,21.088,19.459,17.984,12.847999999999999,14.748,14.142000000000001,12.847999999999999,12.847999999999999,12.847999999999999,12.847999999999999,602.049,560.406,549.094,527.776,517.836,497.88599999999997,489.55,479.23900000000003,471.25199999999995,469.36,469.285,474.24199999999996,475.963,485.07300000000004,0.0,0.005,-0.005,0.7511,1458.931,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.04046,-0.30435,9201463,,,,,M5V,3073,0.19,0.04,0.153,0.052,3319,118.0,-49.0,5.1370000000000005,0.092,-0.138,0.157,0.099,-0.033
9113974,2MASS J19573095+4524289,3410,0,0,4.882036252221617,0,0,0.0,0.0,0.0,0.324,0.008,-0.008,0.341,0.01,-0.01,32.62,0.0,0.0,BTSL,16.714000000000002,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,0,,q1_q17_dr25_stellar,2017-03-23,299.37885,45.408108,111100000000,PHO54,PHO54,PHO54,13.15,0.024,12.628,0.034,12.368,0.02,0.8788,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,619.621,539.596,498.13300000000004,456.925,429.574,389.978,372.14,343.30300000000005,308.996,281.325,258.441,241.19299999999998,236.487,212.13400000000001,0.0,0.0,0.0,0.8788,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.53894,-0.69599,9113974,132.711,1.236,6.751,0.028,M3Ve,3410,0.341,0.01,0.324,0.008,3233,0.0,0.0,5.093,0.0,0.0,0.172,0.0,0.0
9117378,2MASS J20011388+4526509,3410,0,0,5.064675461691006,0,0,0.2,0.15,-0.15,0.163,0.006,-0.006,0.196,0.007,-0.007,47.79,10.51,-21.59,DSEP,17.182000000000002,0.478,0.501,-0.1112,-0.0454,93.86,34.94,-8.73,0,0,0,,q1_q17_dr25_stellar,2017-03-23,300.30782999999997,45.447491,111100000000,PHO2,PHO2,PHO2,14.300999999999998,0.033,13.776,0.042,13.494000000000002,0.051,0.8792,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,3068.507,2660.719,2468.188,2268.339,2131.478,1858.2020000000002,1749.465,1600.412,1438.66,1310.174,1218.487,1144.7910000000004,1125.54,1029.452,0.031,0.026000000000000002,-0.006999999999999999,0.8792,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.47918,-0.7446,9117378,115.224,1.127,8.184,0.055,M3V,3410,0.196,0.007,0.163,0.006,3165,50.0,-31.0,5.167999999999998,0.051,-0.111,0.135,0.058,-0.015
9202551,2MASS J18551043+4536566,3410,0,0,4.834802203920902,0,0,0.3,0.15,-0.25,0.386,0.011,-0.011,0.393,0.013,-0.013,9.842,8.189,-2.237,DSEP,16.574,0.5129,0.3178,0.1181,-0.1184,197.14,40.91,-61.37,0,0,0,,q1_q17_dr25_stellar,2017-03-23,283.79348999999996,45.615749,10000000000,PHO2,PHO2,PHO2,13.817,0.023,13.195,0.025,12.993,0.032,0.9404,88.535,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,655.1419999999998,576.174,534.0459999999998,490.795,468.461,426.605,407.784,378.83099999999996,341.78,314.647,296.383,280.955,276.53,254.933,0.10400000000000001,0.026000000000000002,-0.042,0.9404,88.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.41665,-0.65377,9202551,212.437,2.933,6.354,0.044,M3V,3410,0.393,0.013,0.386,0.011,3369,117.0,-105.0,4.862,0.11699999999999999,-0.054000000000000006,0.384,0.076,-0.123
9153593,2MASS J19253699+4533298,3241,0,0,4.888112128277493,0,0,0.0,0.1,-0.1,0.319,0.008,-0.008,0.336,0.01,-0.01,40.46,14.86,-12.88,DSEP,15.734000000000002,0.4293,0.779,-0.4878,0.0943,54.43,13.91,-8.56,0,0,0,,q1_q17_dr25_stellar,2017-03-23,291.40417,45.558289,11111111111111,PHO2,PHO2,PHO2,12.864,0.026000000000000002,12.274000000000001,0.022000000000000002,12.040999999999999,0.015,0.8724,1238.002,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,421.841,366.70599999999996,337.108,309.274,291.45599999999996,261.381,249.34599999999998,229.653,208.21400000000003,191.72,179.05700000000004,169.797,167.06599999999997,154.548,0.003,0.01,-0.005,0.8724,1238.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.42783999999999994,-0.71359,9153593,112.179,0.678,6.79,0.02,M4V,3241,0.336,0.01,0.319,0.008,3219,38.0,-22.0,5.1370000000000005,0.065,-0.07200000000000001,0.152,0.043,-0.023
9153754,2MASS J19255059+4532219,3073,0,0,4.887969648144061,0,0,0.0,0.0,0.0,0.317,0.007,-0.007,0.335,0.01,-0.01,36.41,0.0,0.0,BTSL,15.013,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,3,009/009153/009153754/dv/kplr009153754-20160209194854_dvr.pdf,q1_q17_dr25_stellar,2017-03-23,291.46069,45.539322,111100000000,PHO54,PHO54,PHO54,10.907,0.02,10.323,0.018000000000000002,10.096,0.013999999999999999,0.8432,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,245.533,239.854,241.34799999999998,236.078,232.512,223.729,218.954,212.25799999999998,205.58700000000002,196.822,193.537,189.727,188.359,185.873,0.0,0.0,0.0,0.8004,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1445,-0.19666,9153754,45.638,0.186,6.799,0.017,M5V,3073,0.335,0.01,0.317,0.007,3193,0.0,0.0,5.113,0.0,0.0,0.159,0.0,0.0
9203794,2MASS J18580189+4537022,3241,0,0,4.846747946222916,0,0,0.0,0.1,-0.1,0.369,0.009,-0.009,0.379,0.01,-0.01,28.3,6.8629999999999995,-6.064,DSEP,13.764000000000001,0.4293,0.779,-0.4878,0.0943,27.76,4.73,-3.44,0,0,0,,q1_q17_dr25_stellar,2017-03-23,284.5079,45.617278999999996,11111111111111111,PHO2,PHO2,PHO2,10.943,0.022000000000000002,10.312999999999999,0.018000000000000002,10.061,0.016,0.8534,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,154.33,146.651,145.657,141.981,140.345,133.558,130.275,126.266,121.79799999999999,118.221,116.291,114.704,114.51,114.915,0.0,0.005,-0.005,0.8534,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.08947999999999999,-0.24145,9203794,52.402,0.095,6.464,0.016,M4V,3241,0.379,0.01,0.369,0.009,3261,42.0,-32.0,5.065,0.044000000000000004,-0.044000000000000004,0.189,0.036000000000000004,-0.024
9222296,2MASS J19334612+4538305,3157,0,0,4.872831373321393,0,0,0.02,0.1,-0.1,0.338,0.008,-0.008,0.352,0.01,-0.01,32.53,8.919,-7.004,DSEP,15.219000000000001,0.4345,0.7447,-0.4394,0.0757,47.56,7.67,-6.28,0,0,0,,q1_q17_dr25_stellar,2017-03-23,293.4421700000001,45.641811,11111111111111111,PHO2,PHO2,PHO2,12.307,0.021,11.705,0.017,11.467,0.016,0.8709,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,279.401,249.045,234.002,217.612,207.037,188.638,180.97799999999998,169.80700000000004,157.841,148.334,141.703,136.437,135.015,128.04399999999998,0.0,0.005,-0.005,0.8709,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.29928,-0.6211,9222296,91.386,0.334,6.661,0.018,M4.5V,3157,0.352,0.01,0.338,0.008,3234,42.0,-25.0,5.092,0.045,-0.045,0.172,0.033,-0.022
9090909,2MASS J19303203+4528006,3410,0,0,4.877996274419877,0,0,0.56,0.05,-0.3,0.321,0.093,-0.093,0.341,0.064,-0.064,4.449,1.7180000000000002,-0.3706,DSEP,15.652999999999999,0.6261,-0.2278,0.6441,-0.1949,216.23,21.76,-43.52,0,0,1,009/009090/009090909/dv/kplr009090909-20160209194854_dvr.pdf,q1_q17_dr25_stellar,2017-03-23,292.63347999999996,45.46685,1111,KIC0,KIC0,KIC0,12.85,0.021,12.24,0.018000000000000002,12.015,0.021,0.7917,316.066,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,990.38,961.29,960.865,957.71,964.205,955.5880000000001,950.919,945.08,942.169,930.015,921.8989999999999,905.045,898.673,857.816,0.11800000000000001,0.013000000000000001,-0.031,0.7741,316.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.12623,-0.01099,9090909,,,,,M3V,3410,0.341,0.064,0.321,0.093,3683,117.0,-147.0,4.688,0.08,-0.02,0.564,0.036000000000000004,-0.07200000000000001
9111293,2MASS J19542363+4527401,3410,0,0,4.970235954177385,0,0,-0.1,0.1,-0.1,0.229,0.006,-0.006,0.259,0.008,-0.008,34.7,9.419,-7.396,DSEP,15.782,0.4356,0.8188,-0.574,0.132,63.98,10.85,-7.89,0,0,0,,q1_q17_dr25_stellar,2017-03-23,298.59848,45.461151,111100000000,PHO2,PHO2,PHO2,13.0,0.024,12.440999999999999,0.028999999999999998,12.172,0.021,0.8791,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,434.375,379.35400000000004,353.32199999999995,325.47,306.3520000000001,272.835,260.077,240.171,218.416,203.956,193.415,184.095,181.653,169.14,0.01,0.006999999999999999,-0.005,0.8791,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.36559,-0.70319,9111293,86.723,0.351,7.479,0.023,M3V,3410,0.259,0.008,0.229,0.006,3259,38.0,-25.0,5.107,0.05,-0.045,0.168,0.032,-0.021
9265282,2MASS J18550515+4543050,3241,0,0,4.960554434327362,0,0,0.02,0.1,-0.1,0.238,0.006,-0.006,0.267,0.008,-0.008,59.1,9.847999999999999,-21.83,DSEP,16.625999999999998,0.4345,0.7447,-0.4394,0.0757,61.16,17.22,-4.31,0,0,0,,q1_q17_dr25_stellar,2017-03-23,283.77148,45.718078999999996,10000000000,PHO2,PHO2,PHO2,13.547,0.023,12.979000000000001,0.021,12.689,0.027000000000000003,0.9404,88.535,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,651.384,570.264,524.308,483.526,456.153,408.816,388.399,357.735,320.806,297.599,281.7340000000001,266.837,263.513,241.394,0.008,0.012,-0.003,0.9404,88.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.40189,-0.70555,9265282,114.141,0.814,7.399,0.031,M4V,3241,0.267,0.008,0.238,0.006,3208,32.0,-19.0,5.218,0.032,-0.09699999999999999,0.125,0.036000000000000004,-0.008
9326073,2MASS J18534782+4550258,3241,0,0,5.016584851635424,0,0,0.0,0.1,-0.1,0.194,0.012,-0.012,0.226,0.012,-0.012,81.8,3.378,-45.46,DSEP,16.664,0.4293,0.779,-0.4878,0.0943,51.16,24.18,-2.56,0,0,0,,q1_q17_dr25_stellar,2017-03-23,283.44928,45.840511,111100000000,PHO2,PHO2,PHO2,13.509,0.025,12.972999999999999,0.024,12.687999999999999,0.027000000000000003,0.8787,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,626.813,540.451,498.579,457.394,429.153,381.265,360.392,329.7519999999999,297.031,273.781,254.115,238.15599999999998,233.532,214.426,0.001,0.015,-0.005,0.8787,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.47298999999999997,-0.7267399999999999,9326073,94.173,4.937,7.818,0.117,M4V,3241,0.226,0.012,0.194,0.012,3212,28.0,-19.0,5.289,0.008,-0.17,0.106,0.055,-0.003
9328653,2MASS J18592696+4548446,3410,0,0,4.876285745613158,0,0,0.0,0.1,-0.1,0.333,0.01,-0.01,0.348,0.011,-0.011,27.49,9.234,-6.925,DSEP,16.551,0.4293,0.779,-0.4878,0.0943,104.04,22.16,-16.62,0,0,0,,q1_q17_dr25_stellar,2017-03-23,284.86234,45.812401,10000000000,PHO2,PHO2,PHO2,13.782,0.026000000000000002,13.173,0.027000000000000003,12.98,0.034,0.9185,88.535,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,816.423,748.091,721.1310000000003,689.1610000000003,668.47,631.826,614.307,586.065,569.3430000000002,555.543,545.036,543.014,539.451,537.382,0.039,0.016,-0.011000000000000001,0.9185,88.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.08446000000000001,-0.41018000000000004,9328653,180.7,2.079,6.692,0.042,M3Ve,3410,0.348,0.011,0.333,0.01,3266,49.0,-39.0,5.06,0.055,-0.049,0.193,0.048,-0.032
9268481,2MASS J19020370+4544067,3241,0,0,4.9678690272209405,0,0,0.02,0.1,-0.1,0.226,0.075,-0.075,0.258,0.053,-0.053,46.8,14.33,-15.45,DSEP,15.640999999999998,0.4345,0.7447,-0.4394,0.0757,47.26,12.7,-5.93,0,0,4,009/009268/009268481/dv/kplr009268481-20160209194854_dvr.pdf,q1_q17_dr25_stellar,2017-03-23,285.51544,45.735209999999995,11111111111111111,PHO2,PHO2,PHO2,12.734000000000002,0.022000000000000002,12.13,0.027999999999999997,11.914000000000001,0.027000000000000003,0.8547,1458.931,8.288,8.288,8.288,8.288,8.288,8.288,8.288,8.288,8.288,8.288,8.288,8.288,8.288,8.288,425.686,391.957,379.565,361.89,351.54699999999997,331.847,322.541,309.5370000000001,294.688,282.75,270.478,259.443,256.176,239.493,0.0,0.005,-0.005,0.241,1458.624,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29791999999999996,-0.40883,9268481,,,,,M4V,3241,0.258,0.053,0.226,0.075,3209,35.0,-19.0,5.167999999999998,0.055999999999999994,-0.084,0.14,0.042,-0.015
