kepid,tm_designation,teff,teff_err1,teff_err2,logg,logg_err1,logg_err2,feh,feh_err1,feh_err2,mass,mass_err1,mass_err2,radius,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,limbdark_coeff1,limbdark_coeff2,limbdark_coeff3,limbdark_coeff4,dist,dist_err1,dist_err2,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra,dec,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,av,av_err1,av_err2,dutycycle_post,dataspan_post,timeout01p5,timeout02p0,timeout02p5,timeout03p0,timeout03p5,timeout04p5,timeout05p0,timeout06p0,timeout07p5,timeout09p0,timeout10p5,timeout12p0,timeout12p5,timeout15p0,timeoutsumry,cdppslplong,cdppslpshrt,qualityFlag,parallax,parallax_err,iso_avs,iso_avs_err1,iso_avs_err2,iso_feh,iso_feh_err1,iso_feh_err2,iso_logg,iso_logg_err1,iso_logg_err2,iso_mass,iso_mass_err1,iso_mass_err2,iso_rad,iso_rad_err1,iso_rad_err2,iso_rho,iso_rho_err1,iso_rho_err2,iso_teff,iso_teff_err1,iso_teff_err2,iso_kepid,teff_DR25,teff_DR25_err1,teff_DR25_err2,logg_DR25,logg_DR25_err1,logg_DR25_err2,feh_DR25,feh_DR25_err1,feh_DR25_err2,limbdark_coeff1_DR25,limbdark_coeff2_DR25,limbdark_coeff3_DR25,limbdark_coeff4_DR25
5513232,2MASS J18560520+4043053,3727.31109521,68.8274911515,57.1137408609,4.67645421194,0.006064543999720001,0.00635479293526,0.345567332082,0.10777811457999999,0.106642609596,3.667,0.073,-2.488,0.561980322702,0.0061628871450400005,0.006426491171319999,2.02e-06,5.727e-06,-8.891e-07,DSEP,15.970999999999998,0.7637,-0.478,0.4611,0.2042,53101.85,9338.56,-28015.67,0,0,0,,q1_q17_dr25_stellar,2017-03-23,284.02167000000014,40.718151,1110,KIC0,KIC0,KIC0,13.091,0.024,12.440999999999999,0.023,12.200999999999999,0.025,0.8131,283.018,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,807.922,749.1,730.4580000000003,706.4810000000001,690.446,661.449,650.173,633.578,617.563,606.091,601.2080000000002,597.7330000000002,597.219,598.257,0.336,0.05,-0.05,0.8131,283.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0471,-0.31299,Good,0.0041777,6.45e-05,0.0,0.0,-0.0,0.345567332082,0.10777811457999999,-0.106642609596,4.67645421194,0.006064543999720001,-0.00635479293526,0.548348635992,0.005265000251310001,-0.0054727561669499995,0.561980322702,0.0061628871450400005,-0.006426491171319999,3.07535265018,0.0761731167897,-0.07624544392,3727.31109521,68.8274911515,-57.1137408609,5513232,3727.31109521,68.8274911515,57.1137408609,4.67645421194,0.006064543999720001,0.00635479293526,0.345567332082,0.10777811457999999,0.106642609596,0.7637,-0.478,0.4611,0.2042
5515259,2MASS J19002641+4045345,3301.13773414,82.5960905578,56.466648640699994,4.9864610238,0.00394845592757,0.00395741162983,0.08868630302750001,0.055665010674,0.106035284494,0.125,0.038,-0.009000000000000001,0.242493219337,0.0017301719908,0.00168161722912,59.1,10.33,-22.64,DSEP,16.741,0.4345,0.7447,-0.4394,0.0757,65.84,19.7,-4.63,0,0,0,,q1_q17_dr25_stellar,2017-03-23,285.11008,40.759602,100000000000,PHO2,PHO2,PHO2,13.709000000000001,0.023,13.09,0.024,12.822000000000001,0.025,0.9529,89.005,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,851.539,743.326,684.278,627.2,588.476,519.886,497.279,458.385,410.968,376.514,348.825,329.61300000000006,322.939,293.817,0.011000000000000001,0.013999999999999999,-0.003,0.9529,89.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.47912,-0.74898,Good,0.0092887,6.19e-05,0.0,0.0,-0.0,0.08868630302750001,0.055665010674,-0.106035284494,4.9864610238,0.00394845592757,-0.00395741162983,0.208582482086,0.00132305521103,-0.00150008366939,0.242493219337,0.0017301719908,-0.00168161722912,14.5695721829,0.22300780234,-0.237666555621,3301.13773414,82.5960905578,-56.466648640699994,5515259,3301.13773414,82.5960905578,56.466648640699994,4.9864610238,0.00394845592757,0.00395741162983,0.08868630302750001,0.055665010674,0.106035284494,0.4345,0.7447,-0.4394,0.0757
5630476,2MASS J19392659+4048572,3431.90251823,72.67689226350001,44.6771451071,4.96171768807,0.00429927160265,0.003970908584909999,-0.037941296674500004,0.07535932588560001,0.0908562057993,0.158,0.101,-0.034,0.263331237678,0.0018631944568199999,0.0016855025190499998,39.44,19.33,-20.52,DSEP,16.874000000000002,0.4727,0.9423,-0.8677,0.2658,68.41,40.01,-13.34,0,0,0,,q1_q17_dr25_stellar,2017-03-23,294.8609,40.815952,11100000000,PHO54,PHO54,PHO54,13.255,0.024,12.640999999999998,0.023,12.399000000000001,0.026000000000000002,0.8607,274.946,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,677.79,588.56,541.97,502.225,473.175,426.439,406.088,379.494,346.175,320.89799999999997,298.842,284.518,281.058,258.58,0.013000000000000001,0.027999999999999997,-0.009000000000000001,0.8607,274.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4172300000000001,-0.68129,Good,0.0101691,6.53e-05,0.0,0.0,-0.0,-0.037941296674500004,0.07535932588560001,-0.0908562057993,4.96171768807,0.00429927160265,-0.003970908584909999,0.232401057878,0.00153193609743,-0.00153230617787,0.263331237678,0.0018631944568199999,-0.0016855025190499998,12.6643856253,0.208684636153,-0.187460990596,3431.90251823,72.67689226350001,-44.6771451071,5630476,3431.90251823,72.67689226350001,44.6771451071,4.96171768807,0.00429927160265,0.003970908584909999,-0.037941296674500004,0.07535932588560001,0.0908562057993,0.4727,0.9423,-0.8677,0.2658
5603484,2MASS J19043264+4053590,3464.26702356,104.842638079,58.368088000600004,4.85621499132,0.0046126181102600005,0.00407904667494,0.136630669156,0.09277666030330001,0.11646750727499999,0.218,0.046,-0.027000000000000003,0.358189736905,0.00191963152054,0.0021636739963000005,22.71,6.24,-4.9,DSEP,15.415,0.4293,0.779,-0.4878,0.0943,69.83,12.51,-9.38,0,0,0,,q1_q17_dr25_stellar,2017-03-23,286.13605,40.899738,11110111011101110,PHO2,PHO2,PHO2,12.652000000000001,0.024,12.026,0.022000000000000002,11.812000000000001,0.02,0.6904,1425.884,7.1,7.1,8.245,9.206,7.1,7.1,9.412,7.1,7.1,7.1,7.1,7.1,7.1,7.1,336.311,299.20799999999997,280.656,260.119,246.59099999999998,223.53599999999997,214.343,201.459,187.24200000000002,175.93900000000005,168.93,162.971,161.20600000000005,153.72299999999996,0.013999999999999999,0.009000000000000001,-0.006999999999999999,0.6904,1425.884,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28149,-0.6472600000000001,Good,0.0091998,3.76e-05,0.0,0.0,-0.0,0.136630669156,0.09277666030330001,-0.11646750727499999,4.85621499132,0.0046126181102600005,-0.00407904667494,0.33692977531499996,0.0012924649412,-0.00129716066114,0.358189736905,0.00191963152054,-0.0021636739963000005,7.307754775369999,0.118831799638,-0.10678071007,3464.26702356,104.842638079,-58.368088000600004,5603484,3464.26702356,104.842638079,58.368088000600004,4.85621499132,0.0046126181102600005,0.00407904667494,0.136630669156,0.09277666030330001,0.11646750727499999,0.4293,0.779,-0.4878,0.0943
5603847,2MASS J19051088+4049156,3365.82593297,65.84460362,57.0275687322,5.11589657661,0.00632523540781,0.00525480391467,-0.251891875324,0.107287809122,0.178568400726,0.667,0.071,-0.058,0.172823621704,0.0013128656988,0.0014695935209900002,3.693,0.5903,-0.7373,DSEP,17.474,0.5787,-0.4691,1.2201,-0.5241,485.05,66.76,-48.55,0,0,0,,q1_q17_dr25_stellar,2017-03-23,286.29537999999997,40.821079,111000000000,PHO54,PHO54,PHO54,13.706,0.024,13.219000000000001,0.026000000000000002,13.007,0.026000000000000002,0.8769,262.091,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,859.23,740.808,679.903,620.69,582.913,513.81,485.63599999999997,442.452,391.235,360.52099999999996,335.596,314.683,308.986,278.322,0.267,0.025,-0.02,0.8769,262.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4855100000000001,-0.7537,Good,0.0124979,7.55e-05,0.0,0.0,-0.0,-0.251891875324,0.107287809122,-0.178568400726,5.11589657661,0.00632523540781,-0.00525480391467,0.142650968405,0.000871075260129,-0.0007905292105549999,0.172823621704,0.0013128656988,-0.0014695935209900002,27.516783561100002,0.6421860491579999,-0.517570500742,3365.82593297,65.84460362,-57.0275687322,5603847,3365.82593297,65.84460362,57.0275687322,5.11589657661,0.00632523540781,0.00525480391467,-0.251891875324,0.107287809122,0.178568400726,0.5787,-0.4691,1.2201,-0.5241
5649085,2MASS J19554346+4053296,3496.07762193,59.2312474406,97.902960778,4.88440655943,0.0047086624583,0.0041730920779999995,0.0753381592825,0.0730812406294,0.140373183166,0.147,0.043,-0.022,0.330964804498,0.00224097175188,0.00236954509438,43.97,15.88,-13.77,DSEP,15.933,0.4356,0.8188,-0.574,0.132,58.7,15.36,-8.27,0,0,0,,q1_q17_dr25_stellar,2017-03-23,298.93109,40.891579,11111111111111,PHO2,PHO2,PHO2,13.104000000000001,0.026000000000000002,12.544,0.026000000000000002,12.315,0.025,0.8635,1238.002,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,549.24,492.11699999999996,466.654,437.194,419.73,390.05,377.79699999999997,359.316,340.695,325.836,316.58099999999996,308.7390000000001,306.4,298.935,0.006,0.01,-0.005,0.8635,1238.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.18958,-0.53633,Good,0.008015300000000001,5.3e-05,0.0,0.0,-0.0,0.0753381592825,0.0730812406294,-0.140373183166,4.88440655943,0.0047086624583,-0.0041730920779999995,0.306842107284,0.00204490733737,-0.0019249442801,0.330964804498,0.00224097175188,-0.00236954509438,8.43260593651,0.147544656262,-0.13398479489,3496.07762193,59.2312474406,-97.902960778,5649085,3496.07762193,59.2312474406,97.902960778,4.88440655943,0.0047086624583,0.0041730920779999995,0.0753381592825,0.0730812406294,0.140373183166,0.4356,0.8188,-0.574,0.132
5802041,2MASS J19401135+4101422,3498.58626984,81.1254373199,61.951648098,4.93323247584,0.00460829803242,0.00401728647521,-0.0829774154638,0.11717370024599999,0.0777370077587,0.104,0.0,0.0,0.287891822623,0.00182197162981,0.00201238520619,68.16,0.0,0.0,BTSL,16.639,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,0,,q1_q17_dr25_stellar,2017-03-23,295.04717999999997,41.028496000000004,11100000000,PHO54,PHO54,PHO54,13.218,0.023,12.652000000000001,0.022000000000000002,12.397,0.023,0.8599,274.946,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,602.07,532.202,494.285,452.94199999999995,427.736,382.897,363.958,337.519,305.019,281.42,263.606,248.85,243.804,223.11900000000003,0.0,0.0,0.0,0.8599,274.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.44673999999999997,-0.71222,Good,0.0091299,5.520000000000001e-05,0.0,0.0,-0.0,-0.0829774154638,0.11717370024599999,-0.0777370077587,4.93323247584,0.00460829803242,-0.00401728647521,0.25991608791799997,0.0016336182099199999,-0.0015674370349300002,0.287891822623,0.00182197162981,-0.00201238520619,10.858961973900001,0.178943084868,-0.168752423729,3498.58626984,81.1254373199,-61.951648098,5802041,3498.58626984,81.1254373199,61.951648098,4.93323247584,0.00460829803242,0.00401728647521,-0.0829774154638,0.11717370024599999,0.0777370077587,0.4293,0.779,-0.4878,0.0943
5859112,2MASS J19013332+4109104,3313.90386292,85.5779205996,64.3708080717,4.90839987792,0.0037954239212800002,0.00348372118265,0.190051467034,0.05301025177069999,0.101669436716,0.146,0.0,0.0,0.304848620188,0.00161221391029,0.00170769816551,40.42,0.0,0.0,BTSL,16.986,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,0,,q1_q17_dr25_stellar,2017-03-23,285.38879,41.152931,111000000000,PHO54,PHO54,PHO54,12.877,0.023,12.234000000000002,0.018000000000000002,11.972999999999999,0.023,0.8766,262.091,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,501.593,441.291,414.087,382.305,361.68,327.309,311.546,287.923,265.194,248.215,235.31,225.86700000000002,222.255,210.172,0.0,0.0,0.0,0.8766,262.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.33533,-0.65593,Good,0.0104868,4.6899999999999995e-05,0.0,0.0,-0.0,0.190051467034,0.05301025177069999,-0.101669436716,4.90839987792,0.0037954239212800002,-0.00348372118265,0.275133732305,0.0013142271325999998,-0.0013080339766500001,0.304848620188,0.00161221391029,-0.00170769816551,9.68402861913,0.136633129973,-0.126309668773,3313.90386292,85.5779205996,-64.3708080717,5859112,3313.90386292,85.5779205996,64.3708080717,4.90839987792,0.0037954239212800002,0.00348372118265,0.190051467034,0.05301025177069999,0.101669436716,0.4293,0.779,-0.4878,0.0943
5859124,2MASS J19013455+4110132,3446.81331309,85.9523165376,69.8383829304,4.885482850990001,0.00486041797984,0.00447433020961,0.0845852319816,0.103958953113,0.10498134159900001,0.177,0.043,-0.035,0.329102443433,0.0028178709412100002,0.00267239264244,31.2,13.47,-8.724,DSEP,16.442999999999998,0.4293,0.779,-0.4878,0.0943,90.12,18.9,-17.18,0,0,0,,q1_q17_dr25_stellar,2017-03-23,285.39398,41.17033,100000000000,PHO2,PHO2,PHO2,13.640999999999998,0.025,13.008,0.022000000000000002,12.798,0.027000000000000003,0.9529,89.005,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,646.27,561.569,520.9580000000002,478.029,450.13,401.42400000000004,380.837,352.20300000000015,322.818,296.948,276.39799999999997,260.013,255.298,231.96900000000002,0.028999999999999998,0.013000000000000001,-0.012,0.9529,89.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4724600000000001,-0.7108,Good,0.006485600000000001,5.6200000000000004e-05,0.0,0.0,-0.0,0.0845852319816,0.103958953113,-0.10498134159900001,4.885482850990001,0.00486041797984,-0.00447433020961,0.304306015817,0.0026529567028299996,-0.00250384660636,0.329102443433,0.0028178709412100002,-0.00267239264244,8.499413488910001,0.161944289714,-0.154950928589,3446.81331309,85.9523165376,-69.8383829304,5859124,3446.81331309,85.9523165376,69.8383829304,4.885482850990001,0.00486041797984,0.00447433020961,0.0845852319816,0.103958953113,0.10498134159900001,0.4293,0.779,-0.4878,0.0943
5868793,2MASS J19173039+4109311,3246.08096367,57.313897904399994,90.4925675627,5.0240682444699996,0.00442360337155,0.0038750288019599997,0.0961906067144,0.10264900142200001,0.06408466661180001,0.18,0.04,-0.04,0.217100683081,0.0011647921008099999,0.00155827556766,22.5,1.125,-1.125,MULT70,17.058,0.4555,0.6075,-0.246,0.0014,0.0,0.0,0.0,1,1,1,005/005868/005868793/dv/kplr005868793-20160209194854_dvr.pdf,q1_q17_dr25_stellar,2017-03-23,289.37667999999996,41.158671999999996,111100000000,SPE70,SPE70,SPE70,13.285,0.023,12.694,0.02,12.435,0.023,0.8759,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,763.279,675.055,629.533,580.222,550.8530000000002,508.385,492.80699999999996,464.926,440.15,424.79,414.33099999999996,408.42800000000005,406.316,402.70300000000003,0.0,0.005,-0.005,0.8376,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.13119,-0.63248,Good,0.012677500000000001,7.01e-05,0.0,0.0,-0.0,0.0961906067144,0.10264900142200001,-0.06408466661180001,5.0240682444699996,0.00442360337155,-0.0038750288019599997,0.181968219331,0.0010555064314500002,-0.00106840590563,0.217100683081,0.0011647921008099999,-0.00155827556766,17.742607461800002,0.30865261835,-0.242311428317,3246.08096367,57.313897904399994,-90.4925675627,5868793,3246.08096367,57.313897904399994,90.4925675627,5.0240682444699996,0.00442360337155,0.0038750288019599997,0.0961906067144,0.10264900142200001,0.06408466661180001,0.4555,0.6075,-0.246,0.0014
5868814,2MASS J19173211+4111185,3562.81617982,87.25105117780001,62.902338505299994,4.80537871339,0.007611649449369999,0.008169893229800001,0.13326938127000001,0.12581972673900002,0.119985578363,0.182,0.042,-0.034,0.412809209474,0.0077825694539999995,0.00671329993558,31.22,11.74,-7.772,DSEP,16.895,0.4356,0.8188,-0.574,0.132,116.66,23.73,-21.36,0,0,0,,q1_q17_dr25_stellar,2017-03-23,289.38379,41.188492,100000000000,PHO2,PHO2,PHO2,14.16,0.027999999999999997,13.523,0.025,13.328,0.036000000000000004,0.9527,89.005,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,666.936,571.945,517.831,469.44199999999995,438.30199999999996,389.54699999999997,369.131,336.349,303.703,278.853,262.711,249.41099999999997,244.66,223.955,0.048,0.017,-0.013999999999999999,0.9527,89.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.42941,-0.78203,Good,0.0037936999999999997,8.28e-05,0.0,0.0,-0.0,0.13326938127000001,0.12581972673900002,-0.119985578363,4.80537871339,0.007611649449369999,-0.008169893229800001,0.398769052034,0.00797519721443,-0.0072384265627499994,0.412809209474,0.0077825694539999995,-0.00671329993558,5.631292709349999,0.185244566001,-0.20601468578899998,3562.81617982,87.25105117780001,-62.902338505299994,5868814,3562.81617982,87.25105117780001,62.902338505299994,4.80537871339,0.007611649449369999,0.008169893229800001,0.13326938127000001,0.12581972673900002,0.119985578363,0.4356,0.8188,-0.574,0.132
5818116,2MASS J19541894+4103365,3556.88988336,70.25109168670001,74.4875508104,4.83336986427,0.00505075635947,0.00440008255563,0.07422202357810001,0.108006555854,0.113516968325,0.189,0.041,-0.034,0.383932616425,0.00222045004371,0.0024994507863499997,29.46,11.36,-6.877999999999999,DSEP,15.383,0.4356,0.8188,-0.574,0.132,61.22,12.08,-10.98,0,0,0,,q1_q17_dr25_stellar,2017-03-23,298.57895,41.060162,11111111111111,PHO2,PHO2,PHO2,12.675,0.021,12.084000000000001,0.025,11.895,0.023,0.8724,1238.002,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,347.411,306.689,287.204,266.314,252.21400000000003,228.57299999999998,219.657,205.548,192.37099999999998,182.217,174.403,166.88099999999997,164.768,156.506,0.008,0.008,-0.006999999999999999,0.8724,1238.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3,-0.64625,Good,0.0080758,3.71e-05,0.0,0.0,-0.0,0.07422202357810001,0.108006555854,-0.113516968325,4.83336986427,0.00505075635947,-0.00440008255563,0.36722866343800004,0.0015697739295099998,-0.00154998308713,0.383932616425,0.00222045004371,-0.0024994507863499997,6.46479862303,0.116384271851,-0.101969513616,3556.88988336,70.25109168670001,-74.4875508104,5818116,3556.88988336,70.25109168670001,74.4875508104,4.83336986427,0.00505075635947,0.00440008255563,0.07422202357810001,0.108006555854,0.113516968325,0.4356,0.8188,-0.574,0.132
5791720,2MASS J19281782+4104122,3531.35464003,90.5184123235,36.1020309609,4.797820778419999,0.005582845438989999,0.0038618834666599997,0.213592831118,0.0810425315121,0.140594966929,0.5670000000000001,0.036000000000000004,-0.067,0.42042004513000003,0.00204132705622,0.00271595715522,4.4,1.72,-0.4307,DSEP,14.067,0.6293,-0.2448,0.6641,-0.2009,105.62,10.55,-21.09,0,0,2,005/005791/005791720/dv/kplr005791720-20160209194854_dvr.pdf,q1_q17_dr25_stellar,2017-03-23,292.07428,41.07008,11111111111111111,KIC0,KIC0,KIC0,11.249,0.022000000000000002,10.682,0.021,10.433,0.018000000000000002,0.8201,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,692.437,616.414,591.71,562.461,543.693,502.961,483.51099999999997,454.04,414.209,386.23800000000006,375.73199999999997,362.95,360.57800000000003,342.731,0.04,0.006999999999999999,-0.015,0.0317,1453.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.26159,-0.46734,Good,0.014147,3.68e-05,0.0,0.0,-0.0,0.213592831118,0.0810425315121,-0.140594966929,4.797820778419999,0.005582845438989999,-0.0038618834666599997,0.405824257299,0.0008745364929500001,-0.00100799933314,0.42042004513000003,0.00204132705622,-0.00271595715522,5.44037383147,0.101325708707,-0.07283090454800001,3531.35464003,90.5184123235,-36.1020309609,5791720,3531.35464003,90.5184123235,36.1020309609,4.797820778419999,0.005582845438989999,0.0038618834666599997,0.213592831118,0.0810425315121,0.140594966929,0.6293,-0.2448,0.6641,-0.2009
5855479,2MASS J18541702+4110215,3274.58755999,51.9978334904,76.2825719649,5.19149632504,0.007643451318979999,0.00720686068741,-0.401417821582,0.167900750321,0.17934449040300002,0.66,0.073,-0.053,0.143443583809,0.00156215033698,0.00182320109749,3.238,0.723,-0.4918,DSEP,18.769000000000002,0.5949,-0.5187,1.2713,-0.5379999999999999,725.44,88.8,-88.8,0,0,0,,q1_q17_dr25_stellar,2017-03-23,283.57101,41.172806,111000000000,PHO54,PHO54,PHO54,14.502,0.034,13.994000000000002,0.039,13.794,0.057,0.8771,262.091,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,3785.215,3304.699,3030.9509999999996,2756.973,2536.099,2202.3720000000008,2102.104,1957.911,1784.4679999999994,1621.608,1524.77,1423.442,1407.726,1259.232,0.303,0.009000000000000001,-0.012,0.8771,262.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.48882,-0.8371,Good,0.0109181,0.0001107,0.0,0.0,-0.0,-0.401417821582,0.167900750321,-0.17934449040300002,5.19149632504,0.007643451318979999,-0.00720686068741,0.116850164696,0.00105945618794,-0.00120179696282,0.143443583809,0.00156215033698,-0.00182320109749,39.4437449112,1.17147944406,-1.0335030008700001,3274.58755999,51.9978334904,-76.2825719649,5855479,3274.58755999,51.9978334904,76.2825719649,5.19149632504,0.007643451318979999,0.00720686068741,-0.401417821582,0.167900750321,0.17934449040300002,0.5949,-0.5187,1.2713,-0.5379999999999999
5855851,2MASS J18545905+4109211,3557.15029537,72.9717862209,71.303618626,4.83019070677,0.00503172853957,0.00439156210232,0.0998934747247,0.09166747688439998,0.129787507246,0.21,0.041,-0.027000000000000003,0.386884763266,0.00196086402326,0.00221490889397,23.93,5.8020000000000005,-5.075,DSEP,14.495,0.4293,0.779,-0.4878,0.0943,43.19,6.97,-5.7,0,0,0,,q1_q17_dr25_stellar,2017-03-23,283.74606,41.155891,11110111011101110,PHO2,PHO2,PHO2,11.675,0.025,11.085,0.03,10.884,0.02,0.6908,1425.884,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,237.662,214.609,201.332,187.59900000000002,179.657,167.365,162.733,152.553,147.89700000000005,144.988,141.988,140.438,140.27700000000002,141.909,0.0,0.005,-0.005,0.6908,1425.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07099,-0.57312,Good,0.0127486,3.04e-05,0.0,0.0,-0.0,0.0998934747247,0.09166747688439998,-0.129787507246,4.83019070677,0.00503172853957,-0.00439156210232,0.370317321277,0.000714203486098,-0.0008834586634149999,0.386884763266,0.00196086402326,-0.00221490889397,6.37006811176,0.114010310271,-0.09361748320919999,3557.15029537,72.9717862209,-71.303618626,5855851,3557.15029537,72.9717862209,71.303618626,4.83019070677,0.00503172853957,0.00439156210232,0.0998934747247,0.09166747688439998,0.129787507246,0.4293,0.779,-0.4878,0.0943
5953947,2MASS J19190322+4112328,3474.86226273,63.7279019562,100.155896469,4.89435743058,0.004407729712000001,0.00397932231326,0.07583151549660001,0.06626067676769999,0.15006004570599998,0.16899999999999998,0.041,-0.027000000000000003,0.321240199565,0.00190885464985,0.00199760902825,33.36,11.55,-8.562999999999999,DSEP,15.765,0.4293,0.779,-0.4878,0.0943,62.92,13.33,-8.89,0,0,1,005/005953/005953947/dv/kplr005953947-20160209194854_dvr.pdf,q1_q17_dr25_stellar,2017-03-23,289.76342999999997,41.209140999999995,11111111111111,PHO2,PHO2,PHO2,12.947000000000001,0.027000000000000003,12.412,0.036000000000000004,12.151,0.022000000000000002,0.8725,1238.002,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,473.635,419.686,394.033,367.245,352.3,324.18,312.647,296.486,280.235,272.085,273.579,266.433,265.445,249.235,0.009000000000000001,0.009000000000000001,-0.006999999999999999,0.868,1238.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.14794000000000002,-0.57726,Good,0.0089961,4.74e-05,0.0,0.0,-0.0,0.07583151549660001,0.06626067676769999,-0.15006004570599998,4.89435743058,0.004407729712000001,-0.00397932231326,0.295691441863,0.00161701978623,-0.0014396047343099999,0.321240199565,0.00190885464985,-0.00199760902825,8.88929812263,0.145561451585,-0.12841325069099999,3474.86226273,63.7279019562,-100.155896469,5953947,3474.86226273,63.7279019562,100.155896469,4.89435743058,0.004407729712000001,0.00397932231326,0.07583151549660001,0.06626067676769999,0.15006004570599998,0.4293,0.779,-0.4878,0.0943
