kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
5360920,K01675.01,1,CANDIDATE,1.0,14.62399621,20.084682,21.92,5.02,-2.02,0.246245,68.33064,-0.053561,0.815,0.187,-0.075,5753,2456,5360920,14.624,0.98,0.9936595151213203,0.009205016079093397,0.9999407176204266,0.98,0.01999881435240855
8043714,K01765.01,1,FALSE POSITIVE,0.0,6.814984472000001,843.1109,14.18,3.26,-1.1,0.1589,0.000772,-3.6e-05,0.8170000000000001,0.188,-0.063,5465,2151,8043714,6.815,0.16,0.9987726529282833,6.5295683232961235e-80,1.0,0.16,0.84
8223328,K01767.01,1,FALSE POSITIVE,0.0,35.51619219,806.1852,719.49,80.95,-43.78,7.564549,2.435349,-1.624754,0.871,0.098,-0.053,5514,2153,8223328,35.516,,0.9987726529282833,3.610116522098218e-76,1.0,1.0,0.0
4150390,K01768.01,1,FALSE POSITIVE,0.0,55.25178622,574.7336,27.32,7.85,-2.46,0.300696,0.217205,-0.050545,0.8320000000000001,0.239,-0.075,5793,2154,4150390,55.252,0.99,0.9987726529282833,2.682091778668244e-54,1.0,0.99,0.010000000000000009
7046804,K00205.01,1,CANDIDATE,0.998,11.720123999,749.6936599999998,7.94,1.06,-0.71,0.094404,0.000387,-0.000773,0.77,0.103,-0.069,5215,534,7046804,11.72,0.014,0.9987726529282833,4.09237658698167e-71,1.0,0.014,0.986
5389540,K01836.01,1,FALSE POSITIVE,0.001,10.26231992,15.567653,1.98,0.18,-0.2,0.033623,0.000332,-0.008031,0.54,0.049,-0.055,4316,2549,5389540,10.262,0.016,0.9775115821990414,0.0217839455375209,0.9994876830253042,0.016,0.9834958800968994
10657406,K01837.01,1,CANDIDATE,1.0,34.1732156,39.367767,2.37,0.22,-0.07,0.026045,0.002017,-0.003186,0.8340000000000001,0.077,-0.026,5201,2550,10657406,34.173,2.4e-05,0.9987618198879038,0.00022698739310128132,0.999999718536412,2.4e-05,0.9999757185431671
10657406,K01837.02,2,CANDIDATE,1.0,1.682934607,28.915668,1.06,0.09,-0.04,0.011608,0.002872,-0.000911,0.8340000000000001,0.077,-0.026,5201,2551,10657406,1.683,2.6e-05,0.9983985878452223,0.0010288160367322215,0.9999983480993396,2.6e-05,0.9999723481422891
5526527,K01838.01,1,CANDIDATE,1.0,16.7364755,36.20435,2.73,0.09,-0.15,0.038278,0.010564,-0.008579,0.653,0.022,-0.035,4334,2552,5526527,16.736,0.00016,0.9987387043554952,0.00030153353137152744,0.9999996190819052,0.00016,0.999839619142852
12508335,K00215.01,1,FALSE POSITIVE,0.0,42.94386258,278.8515,41.62,11.07,-7.39,0.405464,11.86749,-0.160341,0.94,0.25,-0.16699999999999998,5750,570,12508335,42.944,1.0,0.9987726529282833,1.0365375159668795e-26,1.0,1.0,0.0
9965957,K01911.01,1,CANDIDATE,1.0,5.75321539,30.750694,3.14,0.77,-0.26,0.03095,1.4e-05,-0.006222999999999999,0.929,0.229,-0.076,5445,2253,9965957,5.753,0.0029,0.9985687185584562,0.0007602643099608109,0.9999989094590187,0.0029,0.9970989126215876
3952651,K01912.01,1,FALSE POSITIVE,0.001,32.9045733,21.098598000000006,28.34,0.0,0.0,0.25952600000000003,75.37888000000002,-3.627591,1.0,,,5780,2254,3952651,32.905,1.0,0.9956129046671859,0.011205430039262313,0.9999500645451168,1.0,0.0
9704384,K01913.01,1,CANDIDATE,1.0,5.50860699,35.99112299999999,1.49,0.15,-0.12,0.015422,0.00111,-0.002439,0.883,0.092,-0.067,5448,2255,9704384,5.509,2.9e-06,0.9987324218248921,0.00024434613478537307,0.9999996898032745,2.9e-06,0.9999967898041741
4249725,K00222.01,1,CANDIDATE,1.0,6.312508525,92.90064,2.0,0.26,-0.33,0.032005,0.000798,-0.000288,0.5710000000000001,0.076,-0.093,4090,614,4249725,6.313,1.6e-05,0.9987726529274231,1.1655994292399318e-09,0.9999999999985677,1.6e-05,0.9999839999985677
4249725,K00222.02,2,CANDIDATE,1.0,12.7945474,42.359932,1.6,0.21,-0.26,0.025596,0.00072,-0.000487,0.5710000000000001,0.076,-0.093,4090,615,4249725,12.795,8.1e-05,0.9987674365276165,7.309486474476698e-05,0.999999909788162,8.1e-05,0.9999189097954692
2021440,K01987.01,1,FALSE POSITIVE,0.0,7.81153999,30.70073,23.56,3.22,-1.89,0.303875,13.99018,-0.166074,0.71,0.097,-0.057,5150,2652,2021440,7.812,1.0,0.9985694317197451,0.0008054376264938364,0.9999988451856388,1.0,0.0
10779233,K01989.01,1,CANDIDATE,0.861,201.118319,21.656965,2.28,0.32,-0.2,0.021853,0.000775,-0.00036,0.954,0.135,-0.083,5646,2654,10779233,201.118,0.00048,0.9982088648075947,0.3166979276615784,0.9991683522281148,0.00048,0.9986887514190453
9573685,K02057.01,1,CANDIDATE,1.0,5.94565516,26.828835,1.12,0.06,-0.07,0.018129,0.000731,-0.000472,0.564,0.03,-0.034,3974,2312,9573685,5.946,0.0012,0.99808581542276,0.00177705609805475,0.9999965857955878,0.0012,0.9987965898926331
12301181,K02059.01,1,CANDIDATE,0.9940000000000001,6.14728341,21.83112,0.79,0.06,-0.03,0.009757,0.000421,-0.000262,0.746,0.049,-0.03,4997,2314,12301181,6.147,6.1e-05,0.9955499282466221,0.005226368865018302,0.9999765155841798,6.1e-05,0.9999155170167292
12301181,K02059.02,2,CANDIDATE,0.691,2.18565886,8.401053,0.44,0.03,-0.02,0.005433,0.00036,-0.000371,0.746,0.049,-0.03,4997,2315,12301181,2.186,0.54,0.8210690131374111,0.07981747528255136,0.9810970363123378,0.54,0.4513046367036754
9279354,K02060.01,1,CANDIDATE,1.0,2.800111267,28.339994,2.13,0.17,-0.2,0.027766,0.000146,-0.003782,0.7040000000000001,0.054000000000000006,-0.066,4786,2316,9279354,2.8,0.0049,0.9983300729316077,0.0011946823206612552,0.999997999240251,0.0049,0.9950980090439737
9364609,K02137.01,1,CANDIDATE,0.997,14.97436238,21.028004,1.28,0.09,-0.09,0.014655,0.0006230000000000001,-0.00045,0.8,0.057,-0.057,5311,2757,9364609,14.974,0.0051,0.994964012355732,0.007583697684542491,0.9999613219646968,0.0051,0.9948615192226768
8175131,K02139.01,1,FALSE POSITIVE,0.0,4.27121961,34.33378,2.17,0.17,-0.21,0.029689,0.0072819999999999985,-0.0019760000000000003,0.67,0.053,-0.065,4702,2759,8175131,4.271,0.00017,0.9987046096657806,0.00033954990858576026,0.9999995594302189,0.00017,0.9998295595051158
8233702,K02140.01,1,CANDIDATE,1.0,41.6977582,22.457796,2.26,0.6,-0.21,0.02375,0.000837,-0.000529,0.87,0.234,-0.078,5730,2760,8233702,41.698,0.038,0.9968591401264625,0.010227338640677729,0.9999674431822587,0.038,0.9619686803413329
10531955,K02208.01,1,CANDIDATE,1.0,2.3445125890000003,20.373524,0.97,0.14,-0.13,0.00784,0.001027,-0.0008039999999999999,1.132,0.168,-0.151,5821,3154,10531955,2.345,0.0028,0.993537181144918,0.0065525118867859715,0.9999570957059507,0.0028,0.997157215837974
4142847,K02210.01,2,CANDIDATE,0.9990000000000001,2.888904439,19.46216,1.68,0.1,-0.06,0.020322,4e-06,-0.002677,0.7240000000000001,0.04,-0.033,4890,3190,4142847,2.889,4.6e-05,0.9918730789433815,0.0080626980404696,0.9999334012449221,4.6e-05,0.9998874043084649
4142847,K02210.02,1,CANDIDATE,1.0,210.631486,20.487455,3.23,0.17,-0.13,0.038919,0.00707,-0.002754,0.7240000000000001,0.04,-0.033,4890,3191,4142847,210.631,0.0017,0.9980305744250254,0.42433668591697743,0.9985454195239781,0.0017,0.9968478923107873
12121570,K02290.01,1,CANDIDATE,0.97,91.500873,18.661327,1.82,0.13,-0.07,0.023662,0.001215,-0.0005480000000000001,0.706,0.047,-0.03,5051,2859,12121570,91.501,0.00029,0.9948576855457832,0.06799100476908952,0.9996229238829253,0.00029,0.9993330332349992
8410415,K02291.01,1,CANDIDATE,0.985,44.2993483,19.371254,2.68,0.22,-0.21,0.026848,0.010782,-0.001527,0.846,0.05,-0.08199999999999999,5310,2893,8410415,44.299,0.12,0.9939205363276832,0.02088409022336217,0.9998695346880954,0.12,0.8798851905255239
7257363,K02292.01,1,FALSE POSITIVE,0.0,5.23340265,12.49613,1.15,0.16,-0.09,0.014219,0.0006389999999999999,-0.000991,0.741,0.103,-0.06,5266,2894,7257363,5.233,0.61,0.9430598140984477,0.037063524569739825,0.99767603961709,0.61,0.3890936554506651
8321314,K02293.01,1,CANDIDATE,1.0,15.03366411,17.912304000000006,1.7,0.21,-0.08,0.017431,0.000903,-0.000392,0.8690000000000001,0.113,-0.038,5520,2895,8321314,15.034,0.00045,0.9888280673736582,0.014758388529438622,0.9998307597273424,0.00045,0.9993808358854651
6934986,K02294.01,1,CANDIDATE,0.97,131.485184,13.6104,3.03,0.52,-0.51,0.022374,0.000227,-0.001558,1.242,0.209,-0.209,5765,2896,6934986,131.485,0.36,0.9859214053963674,0.3486446211329599,0.9923566812173986,0.36,0.6351082759791351
4049901,K02295.01,1,CANDIDATE,0.961,16.2908527,12.523286,0.52,0.05,-0.03,0.0060030000000000005,0.000355,-0.000291,0.797,0.073,-0.045,5425,2897,4049901,16.291,0.34,0.9485956812761488,0.046932437382545565,0.9973314958331531,0.34,0.6582387872498809
9395024,K02383.01,1,CANDIDATE,0.998,4.37033233,15.337785,1.56,0.24,-0.24,0.012063,0.0006349999999999999,-0.000423,1.172,0.179,-0.197,5654,3289,9395024,4.37,7.1e-05,0.9747323667007514,0.020046140139406223,0.9994697211419191,7.1e-05,0.999398758791718
8345172,K02385.01,1,FALSE POSITIVE,0.0,50.5715805,17.682653,2.74,0.43,-0.23,0.032083999999999994,0.001571,-0.00107,0.7829999999999999,0.122,-0.066,5262,3291,8345172,50.572,0.0038,0.9910633026489468,0.034203716835244376,0.9996806525682634,0.0038,0.995881866088504
11818607,K02467.01,1,CANDIDATE,1.0,5.05661302,13.107499,1.15,0.35,-0.11,0.01123,1e-06,-0.000927,0.939,0.282,-0.094,5926,2993,11818607,5.057,0.00022,0.9521632182322821,0.03251092281647113,0.9983117615767079,0.00022,0.998092132989161
6149910,K02469.01,1,CANDIDATE,1.0,131.187921,16.574022,2.34,0.09,-0.17,0.026732,0.001385,-0.000996,0.732,0.028,-0.046,4887,2995,6149910,131.188,0.67,0.9935936013002215,0.21996182706345235,0.9981818209917684,0.67,0.32940000092728355
9108085,K02470.01,1,FALSE POSITIVE,0.0,2.17489806,20.843405,1.08,0.17,-0.15,0.008631,0.001512,-0.0007740000000000001,1.2009999999999998,0.215,-0.132,5754,2996,9108085,2.175,1.0,0.9942369957240412,0.005902171802107811,0.9999655854777897,1.0,0.0
5436013,K02471.01,1,CANDIDATE,1.0,25.8859397,13.981552,1.66,0.09,-0.16,0.016887,0.000256,-0.003742,0.7879999999999999,0.041,-0.065,5196,2997,5436013,25.886,0.0053,0.9689331696101825,0.04284866844958662,0.9985646432843173,0.0053,0.9932722506749104
12216278,K02565.01,1,FALSE POSITIVE,0.001,2.01948607,18.516070000000006,2.15,0.64,-0.26,0.020811,0.395464,-0.001756,0.944,0.282,-0.113,5884,2700,12216278,2.019,1.0,0.9894678079252619,0.009676973668219187,0.9998959888773954,1.0,0.0
9842937,K02567.01,1,FALSE POSITIVE,0.0,4.98845099,18.483387,1.33,0.36,-0.2,0.01264,0.000603,-0.000343,0.961,0.264,-0.142,5695,2702,9842937,4.988,0.3,0.9896256779669651,0.010420888313692487,0.9998896066300023,0.3,0.6999227246410016
6960913,K01361.01,1,CANDIDATE,0.998,59.87802579999999,41.289803000000006,2.19,0.08,-0.14,0.033448,0.00108,-0.000542,0.599,0.023,-0.037000000000000005,4016,1662,6960913,59.878,5.1e-05,0.9987679457808353,0.00026967958347348886,0.9999996672405258,5.1e-05,0.9999486672574965
6837146,K01362.01,1,CANDIDATE,1.0,20.51360192,27.987392,2.58,0.36,-0.23,0.033497000000000006,0.005477,-0.002532,0.7040000000000001,0.1,-0.062,5310,1663,6837146,20.514,0.0014,0.9983533939716752,0.0019300832605043785,0.9999968105156098,0.0014,0.998596814980888
6936909,K01363.01,1,CANDIDATE,1.0,3.546531809,23.153551,2.18,0.66,-0.23,0.02022,0.003683,-0.001047,0.986,0.302,-0.101,5993,1664,6936909,3.547,8.1e-05,0.9965801274884194,0.003708889424565663,0.999987225164281,8.1e-05,0.9999062261990427
6936909,K01363.02,2,CANDIDATE,0.983,5.70070626,11.391634,2.03,0.63,-0.2,0.018897,0.004997,-0.001143,0.986,0.302,-0.101,5993,1665,6936909,5.701,0.0013,0.9223481123675512,0.04703310644963744,0.995844885414403,0.0013,0.9945502870633642
8692861,K00172.01,1,CANDIDATE,1.0,13.7223682,82.31395,2.23,0.28,-0.27,0.021681,0.000409,-0.000171,0.943,0.117,-0.117,5637,428,8692861,13.722,1.4e-07,0.9987726529068481,1.3534858703930264e-08,0.9999999999833676,1.4e-07,0.9999998599833676
8692861,K00172.02,2,CANDIDATE,0.693,242.467406,18.011978,1.73,0.21,-0.22,0.016782,0.0006360000000000001,-0.000454,0.943,0.117,-0.117,5637,429,8692861,242.467,0.0086,0.9975811338077563,0.7150523134650536,0.9939153402453393,0.0086,0.9853676683192294
11193263,K01438.01,1,CANDIDATE,1.0,6.91134223,33.104385,1.9,0.35,-0.37,0.01292,0.00032,-0.00028900000000000003,1.35,0.242,-0.266,5685,1368,11193263,6.911,5.6e-05,0.9986754210463835,0.00047006131216348617,0.9999993762476563,5.6e-05,0.9999433762825866
9573539,K00180.01,1,CANDIDATE,1.0,10.04556377,91.12792,2.19,0.28,-0.1,0.023478,0.000641,-0.000301,0.853,0.109,-0.039,5632,460,9573539,10.046,4.3e-07,0.9987726529268429,1.860271843583613e-09,0.9999999999977139,4.3e-07,0.9999995699977139
9850893,K01523.01,1,FALSE POSITIVE,0.0,8.48039789,18.904547,1.71,0.48,-0.3,0.014903,0.000202,-0.000922,1.05,0.297,-0.183,5401,2401,9850893,8.48,0.19,0.9909898313640012,0.010307109407764291,0.9999053108633723,0.19,0.8099233017993316
4826110,K01524.01,1,FALSE POSITIVE,0.0,1.333395306,8.643481,0.86,0.1,-0.09,0.009657,0.0007639999999999999,-0.000621,0.8109999999999999,0.1,-0.08199999999999999,5199,2402,4826110,1.333,0.015,0.8306930799464779,0.07471325413002715,0.9835428196697081,0.015,0.9687896773746625
10028140,K01591.01,1,CANDIDATE,1.0,19.65639342,20.412176,2.83,0.43,-0.22,0.035083,0.00033,-0.00939,0.74,0.112,-0.06,5288,2093,10028140,19.656,0.15,0.9943600277690325,0.009617598156839385,0.9999449196082375,0.15,0.8499531816670018
5217586,K01592.01,1,FALSE POSITIVE,0.0,26.0692512,50.59515800000001,23.61,6.53,-4.03,0.237548,6.831508,-0.074839,0.91,0.252,-0.155,5585,2094,5217586,26.069,1.0,0.9987722942417446,1.6761280856637383e-05,0.9999999793964389,1.0,0.0
5289854,K01593.01,1,CANDIDATE,0.9640000000000001,9.69501146,16.746252,2.08,0.63,-0.2,0.020883,0.000814,-0.000858,0.914,0.274,-0.091,5896,2095,5289854,9.695,0.0014,0.983848574935938,0.016764992410771618,0.999720083425964,0.0014,0.9983204753091677
5289854,K01593.02,2,CANDIDATE,1.0,15.3825394,15.541253,2.14,0.64,-0.22,0.021393,0.001015,-0.000743,0.914,0.274,-0.091,5896,2096,5289854,15.383,0.00044,0.9783097671644998,0.024553856917745632,0.999441909988827,0.00044,0.9990021555484319
5526717,K01677.01,1,CANDIDATE,0.9940000000000001,52.06900200000001,21.926264,2.92,0.42,-0.52,0.021433,0.000692,-0.000784,1.288,0.191,-0.233,5565,2458,5526717,52.069,0.051,0.9967224551957562,0.014469999156216542,0.999951719356364,0.051,0.9489541816691893
5530882,K01680.01,1,FALSE POSITIVE,0.0,5.0825188,14.619732,0.88,0.24,-0.08,0.009622,0.000235,-0.000676,0.8340000000000001,0.229,-0.076,5706,2494,5530882,5.083,0.13,0.969103600201082,0.023696500504660177,0.9992261851898996,0.13,0.8693267811152127
3345675,K01772.01,1,FALSE POSITIVE,0.0,120.00336404,315.4265,15.08,0.86,-1.17,0.206779,0.007159,-0.004828,0.6679999999999999,0.038,-0.052000000000000005,4315,2158,3345675,120.003,0.72,0.9987726529282833,2.261547534993479e-29,1.0,0.72,0.28
10153011,K01773.01,1,FALSE POSITIVE,0.0,83.09708021,251.88191,13.83,1.17,-1.07,0.199089,0.107193,-0.048366,0.636,0.054000000000000006,-0.049,5286,2159,10153011,83.097,0.19,0.9987726529282833,8.697324384390234e-24,1.0,0.19,0.81
11285136,K01774.01,1,FALSE POSITIVE,0.44799999999999995,2.368173896,488.81476,10.92,3.1,-1.66,0.100933,0.009145,-0.00774,0.991,0.281,-0.151,5944,2194,11285136,2.368,0.0018,0.9987726529282833,8.92012789745203e-47,1.0,0.0018,0.9982
7765528,K01840.01,1,CANDIDATE,1.0,7.03932913,39.687874,4.67,0.8,-0.73,0.034474,0.001021,-0.002667,1.181,0.18600000000000005,-0.18600000000000005,5847,2555,7765528,7.039,0.41,0.9987600515664729,0.00011403605789799841,0.9999998584094772,0.41,0.5899999164615917
7765528,K01840.02,2,CANDIDATE,0.8420000000000001,9.3888216,7.657936999999999,20.91,3.59,-3.27,0.154393,72.62439,-0.751287,1.181,0.18600000000000005,-0.18600000000000005,5847,2556,7765528,9.389,1.0,0.7958322244183835,0.1070929618152643,0.9692305055800978,1.0,0.0
11760231,K01841.01,1,CANDIDATE,0.978,49.6075771,40.47373,2.12,0.18,-0.09,0.025127,0.000339,-0.002464,0.774,0.065,-0.033,5187,2557,11760231,49.608,0.00071,0.9987659867700727,0.00025435967993038707,0.999999685649017,0.00071,0.9992896858722062
7779077,K01842.01,1,CANDIDATE,1.0,16.84183355,31.661684,3.08,0.82,-0.45,0.027911,0.005205,-0.001982,1.009,0.269,-0.145,5602,2558,7779077,16.842,0.031,0.9986338710864037,0.0008045902524085889,0.9999988984360173,0.031,0.9689989325845008
6037581,K01916.01,2,CANDIDATE,1.0,20.67876365,26.140358,2.42,0.4,-0.41,0.017394,0.004304,-0.000944,1.272,0.213,-0.213,5865,2259,6037581,20.679,0.005,0.9980304742416635,0.0028824668581109176,0.9999942952603069,0.005,0.9949943237840054
6037581,K01916.02,1,CANDIDATE,1.0,9.59993246,32.263363,2.08,0.35,-0.35,0.014963,0.000395,-0.000212,1.272,0.213,-0.213,5865,2260,6037581,9.6,4.4e-05,0.9986495357919631,0.0005991226508936085,0.9999991893264812,4.4e-05,0.9999551893621509
6037581,K01916.03,3,CANDIDATE,0.9329999999999999,2.0248205,16.003586,1.01,0.17,-0.17,0.007277,0.000266,-0.000304,1.272,0.213,-0.213,5865,2261,6037581,2.025,5.1e-05,0.9787086999841189,0.01652015139481955,0.9996345758141564,5.1e-05,0.9995835944507898
10074466,K01917.01,1,CANDIDATE,0.9990000000000001,35.01190875,27.80376,2.97,0.48,-0.35,0.023595,0.000528,-0.0042840000000000005,1.153,0.19,-0.14300000000000002,5872,2295,10074466,35.012,0.073,0.9983844095236288,0.0027934455752513542,0.999995466970098,0.073,0.926995797881281
8218379,K01920.01,1,CANDIDATE,1.0,16.57099265,33.874874,2.03,0.43,-0.15,0.023913,0.003286,-0.000883,0.779,0.16399999999999998,-0.059,5483,2297,8218379,16.571,0.00048,0.9987026216893082,0.0004963206215489032,0.9999993549277404,0.00048,0.999519355237375
8218379,K01920.02,2,CANDIDATE,0.847,10.1384691,7.17846,0.74,0.16,-0.05,0.008748,0.000733,-0.000661,0.779,0.16399999999999998,-0.059,5483,2298,8218379,10.138,0.01,0.7719345264369678,0.11914235713881177,0.9600387064273921,0.01,0.9504383193631182
9042357,K01993.01,1,FALSE POSITIVE,0.0,16.00351679,29.232168,18.01,2.09,-1.71,0.237257,72.35285999999998,-0.45267,0.695,0.081,-0.066,5283,1994,9042357,16.004,1.0,0.998475537875509,0.0013321449058990797,0.9999979633818649,1.0,0.0
5942093,K01995.01,1,CANDIDATE,1.0,14.38724729,39.760357,29.24,7.14,-3.85,0.311666,69.60415,-0.07165,0.8590000000000001,0.21,-0.113,5830,1996,5942093,14.387,0.98,0.9987611398345012,0.00013277011609462615,0.9999998352904985,0.98,0.01999999670580999
4736569,K01996.01,1,CANDIDATE,1.0,10.13200555,31.41136,1.67,0.11,-0.11,0.02728,0.00092,-0.000543,0.561,0.038,-0.038,4777,1997,4736569,10.132,1.8e-05,0.9986130835622555,0.0007286572738951138,0.9999989872717716,1.8e-05,0.9999809872900007
4736569,K01996.02,2,CANDIDATE,0.95,7.07394528,9.1405525,0.84,0.06,-0.05,0.013779,0.000997,-0.000931,0.561,0.038,-0.038,4777,1998,4736569,7.074,0.0013,0.8577039222406343,0.0763776507120912,0.9862808439531816,0.0013,0.9849986788560425
12061969,K02061.01,1,FALSE POSITIVE,0.0,14.092583189,15.945106,1.82,0.23,-0.13,0.021681,0.0,0.0,0.77,0.095,-0.055,5081,3091,12061969,14.093,0.0024,0.9804626972034693,0.021913247873254153,0.9995535601977811,0.0024,0.9971546316533064
12061969,K02061.02,2,CANDIDATE,0.998,1.090011003,10.515363,1.04,0.13,-0.08,0.012356,0.0006940000000000001,-0.000874,0.77,0.095,-0.055,5081,3092,12061969,1.09,0.015,0.8969925871000092,0.050925690482913656,0.9938380760462733,0.015,0.9789305049055792
7449541,K02063.01,1,CANDIDATE,1.0,3.00725068,23.920347,1.56,0.34,-0.12,0.018345,0.000191,-0.0026920000000000004,0.7809999999999999,0.16899999999999998,-0.061,5667,3094,7449541,3.007,0.00099,0.9970348372679391,0.003107094075641227,0.9999907307606379,0.00099,0.9990007399371849
6342333,K02065.01,1,CANDIDATE,0.968,80.2321467,21.93725,3.24,0.38,-0.19,0.033375,0.000228,-0.006342,0.836,0.064,-0.064,5438,3096,6342333,80.232,0.094,0.9971964817360679,0.027099656895233394,0.9999216898442083,0.094,0.9059290509988527
3239671,K02066.01,1,CANDIDATE,0.997,147.97391000000005,23.204792,3.33,0.43,-0.29,0.032114,0.001391,-0.000762,0.95,0.123,-0.08199999999999999,5578,3097,3239671,147.974,0.01,0.9982029175710697,0.0903860846264074,0.9998211068788592,0.01,0.9898228958100705
11403339,K02143.01,1,CANDIDATE,0.9990000000000001,4.79029482,19.510805,1.01,0.11,-0.04,0.011014,0.00017,-0.000735,0.843,0.095,-0.03,5412,2796,11403339,4.79,1.8e-05,0.9920931869491929,0.00833024189144534,0.9999330517010828,1.8e-05,0.9999150529061522
8260902,K02144.01,1,CANDIDATE,0.991,38.6715843,21.972872,2.45,0.83,-0.38,0.024605,0.0040880000000000005,-0.00255,0.913,0.306,-0.141,5432,2797,8260902,38.672,0.00085,0.9964863684652197,0.010592719707047362,0.999962249975914,0.00085,0.9991122820634344
6774537,K02146.01,1,CANDIDATE,1.0,2.949029106,25.901522,1.48,0.12,-0.15,0.016815,0.0008039999999999999,-0.000364,0.807,0.064,-0.085,4983,2799,6774537,2.949,6.4e-05,0.9978314485288254,0.0020263817241996723,0.9999955871948994,6.4e-05,0.999931587477319
10404582,K02147.01,1,CANDIDATE,1.0,37.8658964,22.91786,2.01,0.31,-0.16,0.018061,0.0006889999999999999,-0.000508,1.005,0.149,-0.08,5755,2800,10404582,37.866,2e-05,0.9970535542381063,0.008500744423239186,0.9999746636218821,2e-05,0.9999546641286097
10404582,K02147.02,2,CANDIDATE,0.8540000000000001,10.32736351,8.887124,1.25,0.2,-0.1,0.011237,0.003585,-0.001087,1.005,0.149,-0.08,5755,2801,10404582,10.327,0.091,0.8517158687352852,0.08596643602713774,0.9836255501702023,0.091,0.8941156251047139
7457296,K02213.01,1,CANDIDATE,1.0,3.97076603,19.846106,1.6,0.19,-0.18,0.018881,0.003875,-0.0020350000000000004,0.778,0.08800000000000001,-0.08800000000000001,5178,3194,7457296,3.971,0.00022,0.9927035623516975,0.007611184865177983,0.9999436282256494,0.00022,0.9997236406274398
10328458,K02214.01,1,CANDIDATE,0.9940000000000001,2.352273912,17.161512,1.29,0.1,-0.08,0.015785,0.000981,-0.0004969999999999999,0.748,0.059,-0.048,4816,3195,10328458,2.352,0.00044,0.9847196478479241,0.013013615795479001,0.9997953990814736,0.00044,0.9993554891058778
4248120,K02216.01,1,CANDIDATE,1.0,23.34036251,15.966751,2.21,0.53,-0.36,0.022658,0.00122,-0.000741,0.892,0.217,-0.145,5530,3197,4248120,23.34,0.055,0.9820465876387182,0.02680106703284441,0.9994965395310329,0.055,0.944524229856826
11498128,K02296.01,1,CANDIDATE,0.99,106.247882,19.08947,2.01,0.27,-0.19,0.01889,0.004511,-0.000946,0.972,0.135,-0.09,5679,2898,11498128,106.248,0.0034,0.9957781569791039,0.08517639176015178,0.9996052507073377,0.0034,0.9962065928549328
9334893,K02298.01,1,CANDIDATE,0.9,16.6671415,12.756576,0.7,0.04,-0.04,0.012198,0.000381,-0.000664,0.525,0.028,-0.032,4729,2900,9334893,16.667,0.061,0.9520891095503993,0.045103094857110226,0.9976231241268648,0.061,0.9367681135551261
9334893,K02298.02,2,CANDIDATE,0.9890000000000001,31.8055128,9.227413,0.63,0.04,-0.04,0.011023,0.000315,-0.001127,0.525,0.028,-0.032,4729,2901,9334893,31.806,0.0032,0.8858936464212197,0.12478401904321422,0.981635801839744,0.0032,0.9784945672738569
9334893,K02298.03,4,CANDIDATE,0.425,2.47240869,7.7210507,0.36,0.02,-0.02,0.006282,0.000403,-0.000566,0.525,0.028,-0.032,4729,2902,9334893,2.472,0.12,0.7885785606345121,0.09179356564027646,0.9729023440006644,0.12,0.8561540627205847
8494617,K02389.01,1,CANDIDATE,0.993,22.9221181,20.072153,1.33,0.21,-0.16,0.011289,0.002252,-0.00049,1.081,0.165,-0.135,5897,3295,8494617,22.922,0.0079,0.994016449578394,0.011132969736338845,0.9999322298394084,0.0079,0.9920327652236771
7382313,K02392.01,1,CANDIDATE,0.975,7.42697378,12.343142,1.4,0.19,-0.11,0.013086000000000002,0.0005809999999999999,-0.0007469999999999999,0.934,0.113,-0.08199999999999999,5580,3298,7382313,7.427,0.00061,0.9416112460861834,0.04014247346980822,0.9974066870754142,0.00061,0.9967982689962982
8753896,K02473.01,1,CANDIDATE,1.0,3.24417541,15.037362,1.84,0.08,-0.16,0.019378,0.005545,-0.002107,0.8059999999999999,0.036000000000000004,-0.057,5088,2999,8753896,3.244,0.017,0.9721783941816997,0.020827917893298527,0.9993912723029006,0.017,0.9824016206737513
8753896,K02473.03,2,CANDIDATE,0.94,14.5123622,9.773106,2.08,0.08,-0.18,0.021852,0.0030510000000000003,-0.005425,0.8059999999999999,0.036000000000000004,-0.057,5088,3000,8753896,14.512,0.0006,0.88685339488045,0.07876480393991862,0.9890918432704514,0.0006,0.9884983881644891
8746295,K02475.01,1,FALSE POSITIVE,0.0,6.85567248,15.146826,1.27,0.39,-0.1,0.013131,0.000299,-0.0008539999999999999,0.883,0.275,-0.069,5734,3001,8746295,6.856,0.0056,0.9738660643502348,0.022061953694630848,0.999394605862455,0.0056,0.9937979960696252
6846911,K02477.01,1,CANDIDATE,0.998,14.02634692,15.594649,2.66,0.79,-0.42,0.021529,0.001942,-0.003062,1.131,0.335,-0.18,5970,3036,6846911,14.026,0.12,0.978390644900124,0.02355726831043621,0.9994671466921132,0.12,0.8795310890890596
