# Description of IPAC file format: http://exoplanetarchive.ipac.caltech.edu/docs/ddgen/ipac_tbl.html
# Astropy Python tool to read IPAC format: http://docs.astropy.org/en/stable/api/astropy.io.ascii.Ipac.html
# IDL tool to read IPAC format: https://irsa.ipac.caltech.edu/tools/pro/read_ipac_table.pro
# The accompanying documentation for this file is: KSCI-19114
# Column Definitions
# TCE_ID
# The Threshold Crossing Event (TCE) identifier, consisting of the Kepler Input Catalog (KIC) ID, followed by a dash, and then the planet number
# KIC
# The KIC ID of the TCE.
# Disp
# The Robovetter Disposition Value (PC or FP)
# Score
# The Robovetter Disposition Score
# NTL
# The Robovetter Not Transit-Like Flag
# SS
# The Robovetter Stellar Eclipse Flag
# CO
# The Robovetter Centroid Offset Flag
# EM
# The Robovetter Ephemeris Match Flag
# period
# The period of the TCE in days from DV
# epoch
# The epoch of the TCE in Barycentric Kepler Julian Date (BKJD)
# Expected_MES
# The expected value for the Multiple Event Statistic (MES) based on the injection parameters. (Note this value only exists for INJ1, INJ2, and INJ3, and is "null" for OBS, INV, and SCR1.)
# MES
# The Multiple Event Statistic (MES) of the TCE
# NTran
# The number of transits identified by TPS with SES != 0 (i.e., those used in calculating the MES.)
# depth
# The depth of the TCE in parts per million (ppm)
# duration
# The duration of the TCE in hours (hrs)
# Rp
# The modeled radius of the planet in units of Earth radii (R_earth)
# Rs
# The assumed size of the target star in solar radii (R_sun)
# Ts
# The assumed temperatue of the target star in Kelvin (K)
# logg
# The assumed surface gravity of the star in cm/s**2 (cgs)
# a
# The modeled semi-major axis of the orbit in Astronomical Units (AU)
# Rp/Rs
# The modeled ratio of the planet radius to stellar radius
# a/Rs
# The modeled ratio of the semi-major axis to the stellar radius
# impact
# The modeled impact parameter
# SNR_DV
# The modeled Signal-to-Noise Ratio (SNR) of the signal
# Sp
# The modeled insolation flux of the planet in units of Earth's insolation flux (S_earth)
# Fit_Prov
# A flag indicating if the fit information comes from supplemental fits (1) or original fits (0)
TCE_ID KIC Disp Score NTL SS CO EM period epoch Expected_MES MES NTran depth duration Rp Rs Ts logg a Rp/Rs a/Rs impact SNR_DV Sp Fit_Prov skygroup
006302655-04 6302655 FP 0.0 1 0 0 0 0.94665845 131.7268835 "" 11.0445 776 148.3 2.7323 2.964 2.331 7957 3.972 0.0232 0.011652 2.37 0.5489 7.7 36261.302 1 73
006302903-01 6302903 FP 0.0 1 0 0 0 2.00298922 132.07646573 "" 9.8488 653 27.5 7.4008 0.834 1.384 6845 4.265 0.03382 0.005524 1.36 0.8823 9.0 3293.249 1 73
006302903-02 6302903 FP 0.0 1 0 0 0 118.33726957 183.28989842 "" 7.7347 3 186.0 11.656 1.91 1.384 6845 4.265 0.51306 0.01265 77.05 0.1961 5.5 14.313 1 73
006303679-01 6303679 FP 0.0 1 0 0 0 3.62623201 132.57232417 "" 9.317 354 41.4 8.3756 1.116 1.687 6398 4.031 0.04791 0.006061 3.03 0.469 8.7 1861.609 1 73
006303679-02 6303679 FP 0.0 1 0 1 0 3.62636876 134.37169222 "" 10.4382 359 25.4 7.2005 0.925 1.687 6398 4.031 0.04791 0.005022 2.69 0.7542 5.5 1861.49 1 73
006303679-04 6303679 FP 0.0 1 0 0 0 86.27504623 160.43539489 "" 8.4158 3 96.4 3.2893 1.665 1.687 6398 4.031 0.39631 0.009043 201.7 0.0707 2.5 27.203 1 73
006303679-05 6303679 FP 0.0 1 0 1 0 94.74080444 131.80219718 "" 7.9108 4 147.8 3.8734 2.076 1.687 6398 4.031 0.42183 0.011277 181.89 0.2742 4.2 24.011 1 73
006303679-06 6303679 FP 0.0 1 0 0 0 135.55096964 140.78737899 "" 7.2019 3 51.2 3.1594 1.289 1.687 6398 4.031 0.5356 0.007002 240.7 0.689 1.1 14.894 1 73
006303679-07 6303679 FP 0.0 1 0 0 0 67.50322464 186.55889074 "" 7.2128 3 168.8 2.3187 2.213 1.687 6398 4.031 0.33651 0.012023 220.23 0.209 3.9 37.731 1 73
006303971-01 6303971 FP 0.0 1 0 0 0 580.80548559 332.63091817 "" 7.7071 3 838.5 5.8968 2.116 0.744 4985 4.549 1.21832 0.026057 737.87 0.3019 8.0 0.206 1 73
006305192-01 6305192 FP 0.0 1 0 0 0 8.0251148 131.84638885 "" 131.83 168 707.0 7.8932 3.633 1.369 6002 4.196 0.08034 0.024319 7.86 0.1739 75.7 337.609 1 73
006305572-01 6305572 FP 0.0 1 0 0 0 1.50008079 131.71477239 "" 20.7475 876 94.8 2.2455 2.102 2.094 9345 4.14 0.0334 0.009199 4.94 0.3118 22.6 26855.87 1 73
006305572-03 6305572 FP 0.0 1 0 0 0 1.50030015 132.26195753 "" 9.6934 841 30.4 2.4402 1.19 2.094 9345 4.14 0.0334 0.00521 4.53 0.3106 7.5 26855.257 1 73
006307083-01 6307083 FP 0.0 1 0 1 1 75.3798052 166.88146613 "" 16.5153 15 160.0 7.4989 1.526 0.841 5061 4.488 0.32339 0.016624 21.02 0.9792 11.0 3.975 1 74
006307521-01 6307521 FP 0.0 1 0 1 0 29.74509703 158.16253349 "" 15.1281 45 303.9 17.2572 2.272 1.004 5334 4.372 0.17911 0.020736 5.02 0.9496 14.3 22.789 1 74
006307537-01 6307537 FP 0.0 1 0 1 0 29.7444633 156.83881048 "" 488.7941 30 63344.2 23.989 34.601 0.788 4889 4.569 0.17728 0.402385 9.38 1.0 2046.8 10.114 1 74
006309129-01 6309129 FP 0.0 1 0 0 0 6.21536315 136.20599423 "" 10.3769 209 0.0 9.428 0.011 3.717 7733 3.594 0.08307 2.8e-05 2.31 0.9081 0.0 6413.958 0 74
006309129-02 6309129 FP 0.0 1 0 0 0 111.75306054 192.83026246 "" 12.0719 3 17.0 34.6844 1.761 3.717 7733 3.594 0.57017 0.004341 12.18 0.8748 1.9 136.163 1 74
006309129-03 6309129 FP 0.0 1 0 0 0 6.21740946 133.06864623 "" 9.506 215 10.9 16.6527 1.315 3.717 7733 3.594 0.0831 0.003243 2.2 0.7037 9.9 6410.35 1 74
006309896-01 6309896 FP 0.0 1 0 0 0 4.40808665 132.74530776 "" 8.1409 300 56.2 17.8522 0.728 0.947 5897 4.435 0.05063 0.007047 1.8 0.4953 11.0 379.002 1 74
006310397-01 6310397 FP 0.0 1 0 0 0 2.15804414 132.78424292 "" 8.3839 615 25.6 4.2247 0.958 1.857 7318 4.073 0.03732 0.004725 3.79 0.3005 7.7 6361.863 1 74
006310414-01 6310414 FP 0.0 1 0 0 0 585.46749454 195.54789936 "" 18.5977 3 79.4 5.3543 1.945 2.132 9643 4.142 1.80809 0.008358 842.23 0.0141 7.7 10.771 1 74
006310414-02 6310414 FP 0.0 1 0 0 0 9.60288379 138.10843067 "" 9.9691 135 14.4 17.4776 0.834 2.132 9643 4.142 0.11673 0.003585 4.07 0.2981 9.1 2584.526 1 74
006310414-03 6310414 FP 0.0 1 0 0 0 199.45407366 157.11698185 "" 11.7955 4 109.7 3.5225 2.293 2.132 9643 4.142 0.88196 0.009856 428.64 0.1946 9.0 45.27 1 74
006310929-01 6310929 FP 0.0 1 0 0 0 4.76395501 131.85885203 "" 10.3903 278 79.8 13.9121 0.918 1.003 6230 4.458 0.05639 0.008386 2.45 0.4552 10.3 427.002 1 74
006311382-01 6311382 FP 0.0 1 0 0 0 1.09266628 131.94353776 "" 10.1064 1211 22.4 2.165 1.936 3.48 6293 3.518 0.02354 0.005097 1.93 0.9053 10.2 30717.292 1 74
006311520-01 6311520 FP 0.0 1 0 0 0 0.75819473 132.2069534 "" 9.5783 1738 16.5 2.5015 0.542 1.142 6419 4.33 0.01637 0.004348 1.39 0.8999 1.9 7404.292 1 74
006311520-02 6311520 FP 0.0 1 0 0 0 0.75820895 131.65058801 "" 9.4442 1745 21.6 1.9998 0.569 1.142 6419 4.33 0.01637 0.004567 2.24 0.7 2.6 7404.344 1 74
006311520-03 6311520 FP 0.0 1 0 0 0 360.91157919 365.31859852 "" 9.3547 3 989.6 2.6113 3.864 1.142 6419 4.33 0.99786 0.031009 783.9 0.7154 5.5 1.992 1 74
006311520-04 6311520 FP 0.0 1 0 0 0 1.96671057 131.63142457 "" 8.831 218 183.9 3.3691 1.988 1.142 6419 4.33 0.0309 0.015949 1.68 0.9691 8.9 2077.623 1 74
006311637-01 6311637 FP 0.0 1 0 0 0 1.62077286 132.89905763 "" 742.076 87 46531.0 5.3772 43.74 1.177 5757 4.209 0.02526 0.340556 2.35 1.0 744.8 2137.373 1 74
006311637-02 6311637 FP 0.0 1 0 0 0 1.62392557 132.29127387 "" 11.1246 359 71.3 2.4845 1.049 1.177 5757 4.209 0.02529 0.008168 3.93 0.6507 1.7 2131.942 0 74
006311637-03 6311637 FP 0.0 1 0 0 0 1.6210909 131.78298954 "" 10.2347 550 270.7 5.0449 2.108 1.177 5757 4.209 0.02526 0.016409 1.87 0.7565 7.8 2136.914 0 74
006311681-01 6311681 FP 0.0 1 0 1 0 0.84481155 131.83004206 "" 16.9213 1547 79.1 2.1416 0.979 0.915 5705 4.452 0.01667 0.009806 1.62 0.9115 9.1 2861.0 0 74
006311681-02 6311681 FP 0.0 1 0 1 0 0.8446949 131.61275312 "" 23.2346 1535 71.6 3.3098 0.91 0.915 5705 4.452 0.01666 0.00911 1.32 0.1 9.8 2861.187 1 74
006312478-01 6312478 FP 0.009 1 0 0 0 183.72529915 218.02538064 "" 7.4821 6 804.3 17.2381 26.11 7.931 4649 2.701 0.66328 0.030169 48.26 0.8427 7.7 59.84 1 74
006312534-01 6312534 FP 0.0 1 0 1 0 1.50777029 131.58251128 "" 33.1198 838 209.4 4.0277 1.311 0.818 5069 4.53 0.02416 0.014689 2.05 0.781 20.2 678.157 1 74
006312534-02 6312534 FP 0.0 1 0 0 0 498.83097449 244.03218534 "" 10.7514 3 531.8 13.9066 2.243 0.818 5069 4.53 1.15565 0.025127 144.79 0.8785 4.9 0.296 1 74
006312534-03 6312534 FP 0.0 1 0 1 0 3.01544032 134.25686275 "" 8.9037 441 80.1 5.3292 0.807 0.818 5069 4.53 0.03835 0.009036 2.94 0.772 7.2 269.102 1 74
006314137-01 6314137 FP 0.0 1 0 0 0 413.75836031 406.03723281 "" 8.4209 3 83.9 14.746 1.32 1.332 6391 4.226 1.11825 0.009084 146.73 0.7414 8.2 2.121 1 74
006314173-01 6314173 FP 0.0 1 0 0 0 1.43325894 132.27384673 "" 66.3271 507 13064.2 4.5 22.723 1.959 7311 4.013 0.02811 0.106297 2.76 0.1 -1.0 12427.723 0 74
006314185-01 6314185 FP 0.0 1 0 1 0 0.71686293 131.55108028 "" 15.1183 1644 66.4 8.5996 1.015 1.068 5977 4.318 0.01494 0.008713 1.0 0.8918 17.5 5845.393 1 74
006314475-01 6314475 FP 0.0 1 0 0 0 0.64743465 131.87181951 "" 11.6993 2030 28.8 2.1614 0.699 1.216 6818 4.357 0.01568 0.00527 1.84 0.6995 4.2 11638.405 1 74
006314475-02 6314475 FP 0.0 1 0 0 0 2.5426294 133.19932046 "" 8.9947 269 160.5 30.5099 2.023 1.216 6818 4.357 0.03904 0.015247 1.0 0.9797 19.2 1878.443 1 74
006341932-01 6341932 FP 0.0 1 0 0 0 0.72770124 131.55830627 "" 9.8332 1402 7.6 2.4988 1.27 4.515 6921 3.452 0.0 0.002578 2.22 0.3 4.2 0.0 1 52
006342566-01 6342566 FP 0.0 1 0 0 0 292.1220251 376.06454895 "" 14.24 4 44.1 3.42 84.522 120.103 3831 0.845 1.33079 0.006449 480.89 0.6855 3.3 1571.905 1 52
006343818-01 6343818 FP 0.0 1 0 0 0 207.45696451 320.31035898 "" 52.44 3 44662.9 5.0051 21.007 0.572 4978 4.683 0.57061 0.336552 280.88 1.0 16.8 0.553 1 52
006344281-01 6344281 FP 0.0 1 0 1 0 0.51970412 131.83993773 "" 13.3253 1893 173.4 1.1492 0.926 0.682 4988 4.59 0.01102 0.012438 3.03 0.5512 16.4 2125.272 1 49
006344431-01 6344431 FP 0.0 1 0 0 0 0.8137808 132.15307384 "" 10.6859 1261 5.8 3.0007 0.595 2.31 6767 3.898 0.0197 0.002359 1.7 0.7 3.1 25833.068 1 49
006344431-02 6344431 FP 0.0 1 0 0 0 60.69812996 190.85912453 "" 11.352 4 91.8 2.0148 2.494 2.31 6767 3.898 0.34905 0.009894 127.47 0.8445 4.2 82.285 1 49
006344431-03 6344431 FP 0.0 1 0 0 0 33.86624455 146.75184339 "" 10.0988 6 77.8 2.914 2.108 2.31 6767 3.898 0.23658 0.008364 77.94 0.4963 4.6 179.124 1 49
006344431-04 6344431 FP 0.0 1 0 0 0 50.42693746 179.22370618 "" 8.6497 4 123.7 3.8227 2.695 2.31 6767 3.898 0.30847 0.010691 82.33 0.595 6.2 105.362 1 49
006344431-05 6344431 FP 0.0 1 0 0 0 21.84827121 143.25007404 "" 8.7857 10 18.7 5.8371 1.012 2.31 6767 3.898 0.17662 0.004015 27.8 0.2517 1.8 321.367 1 49
006344431-06 6344431 FP 0.0 1 0 0 0 72.59732617 198.86238275 "" 8.6916 4 77.5 2.0732 2.144 2.31 6767 3.898 0.39328 0.008505 213.57 0.6161 3.0 64.816 1 49
006344431-08 6344431 FP 0.0 1 0 0 0 67.99239059 198.86401417 "" 8.3205 4 57.0 7.093 1.952 2.31 6767 3.898 0.37647 0.007742 41.42 0.8341 3.4 70.736 1 49
006344431-09 6344431 FP 0.0 1 0 1 0 46.27331548 156.74308726 "" 8.7845 7 106.8 3.2939 2.413 2.31 6767 3.898 0.29129 0.009571 106.9 0.1647 6.6 118.151 1 49
006344431-10 6344431 FP 0.0 1 0 0 0 28.80180025 134.85402624 "" 8.3067 10 59.8 3.1628 1.804 2.31 6767 3.898 0.21235 0.007155 69.43 0.1355 4.1 222.326 1 49
006345900-01 6345900 FP 0.0 1 0 0 0 333.28383534 251.61705662 "" 9.7207 3 550.3 9.8748 2.271 0.974 5767 4.485 0.95854 0.021363 255.07 0.254 8.7 1.023 1 49
006346443-01 6346443 FP 0.0 1 0 1 0 17.25135985 132.35006042 "" 7.9966 54 29.3 1.5707 7.332 13.97 4773 2.458 0.16585 0.00481 83.56 0.1336 12.4 3299.347 1 49
006346443-02 6346443 FP 0.0 1 0 0 0 19.53338616 136.35588718 "" 7.7428 47 27.1 1.7116 7.034 13.97 4773 2.458 0.18017 0.004614 87.58 0.0103 8.3 2795.704 1 49
006346537-01 6346537 FP 0.0 1 0 0 0 483.21294219 149.97308263 "" 11.1893 3 88.7 17.024 135.134 150.645 3291 0.169 1.28852 0.00822 201.9 0.3867 3.4 1436.562 0 49
006346698-01 6346698 FP 0.0 1 0 0 0 1.22019891 132.29005736 "" 9.7546 833 31.5 3.1826 1.032 1.83 6251 3.955 0.02308 0.005165 2.98 0.1227 8.9 8597.971 1 49
006347299-01 6347299 FP 0.0 1 0 0 0 14.40091606 145.77319808 "" 13.9121 75 147.7 15.7248 1.545 1.198 5815 4.27 0.11488 0.011816 5.31 0.6794 15.0 111.398 1 50
006349881-01 6349881 FP 0.0 1 0 0 0 449.18228194 371.5124003 "" 14.8782 3 1048.5 33.117 3.235 0.969 5275 4.397 1.08942 0.030597 87.6 0.5895 16.1 0.549 1 47
006352349-01 6352349 FP 0.0 1 0 1 0 1.46871516 132.45002614 "" 8.0632 890 32.9 6.9571 0.634 1.108 6078 4.361 0.02553 0.005241 1.73 0.049 8.7 2303.482 1 47
006356272-01 6356272 FP 0.0 1 0 1 0 338.58883594 331.00816551 "" 8.5342 3 904.6 15.7463 2.876 0.929 6032 4.508 0.95534 0.02837 146.14 0.5158 8.1 1.122 1 66
006356627-01 6356627 FP 0.0 1 0 0 0 4.20932433 133.56099758 "" 14.6261 307 53.8 15.3538 1.368 1.842 6624 4.032 0.05616 0.006808 2.13 0.2551 14.5 1855.902 1 66
006357066-01 6357066 FP 0.086 1 0 0 0 114.26838856 152.10584783 "" 7.4054 11 387.4 3.0929 2.143 1.084 6116 4.44 0.48715 0.018121 275.37 0.291 7.3 6.207 1 66
006357667-01 6357667 FP 0.0 1 0 0 0 12.1438996 132.965253 "" 8.891 113 68.3 18.7027 1.627 1.706 7123 4.129 0.11649 0.008739 2.51 0.8931 9.6 494.676 1 66
006357702-01 6357702 FP 0.0 1 0 0 0 0.51902647 131.55948921 "" 11.6542 2540 6.0 1.4997 0.924 3.733 7559 3.612 0.0 0.002268 2.7 0.0993 1.1 0.0 1 66
006357702-02 6357702 FP 0.0 1 0 0 0 1.42236223 131.62405366 "" 10.5528 553 133.0 17.0679 5.685 3.733 7559 3.612 0.0316 0.013955 1.0 0.9828 19.0 40812.315 1 66
006357795-01 6357795 FP 0.0 1 0 0 0 6.25893153 134.43527216 "" 8.257 212 49.1 17.1773 2.053 2.842 7585 3.778 0.08037 0.00662 2.6 0.4504 9.9 3707.943 1 66
006357902-01 6357902 FP 0.0 1 0 0 0 400.98764575 331.00641686 "" 20.3481 3 491.2 7.8161 1.506 0.603 4209 4.648 0.89258 0.022894 244.14 0.8113 9.8 0.128 1 66
006357958-01 6357958 FP 0.0 1 0 0 0 1.61153519 132.39727911 "" 8.8528 802 25.9 6.1552 1.052 2.044 7187 4.04 0.03193 0.004715 2.1 0.005 8.0 9797.037 1 66
006358095-01 6358095 FP 0.0 1 0 0 0 295.39380447 418.95981099 "" 8.748 3 389.5 17.1022 2.077 0.995 6045 4.414 0.84963 0.019133 102.63 0.6587 8.6 1.641 1 66
006358478-01 6358478 FP 0.0 1 0 0 0 561.02258062 137.54683137 "" 9.3642 3 923.4 15.6288 2.931 0.952 6075 4.495 1.3462 0.028211 262.76 0.373 8.8 0.61 1 66
006359580-01 6359580 FP 0.0 1 0 0 0 359.11210304 165.6079692 "" 9.0927 3 1037.6 15.1596 2.956 0.926 5729 4.449 0.94752 0.02925 185.96 0.0586 9.0 0.922 1 66
006359725-01 6359725 FP 0.0 1 0 0 0 538.00558588 420.83138998 "" 7.7282 3 221.4 15.0981 3.367 2.205 6060 3.858 1.40549 0.013994 240.98 0.4946 7.5 2.974 1 66
006359802-01 6359802 FP 0.0 1 0 1 0 14.1531013 143.85559301 "" 42.205 34 348.1 2.9928 1.293 0.661 4352 4.61 0.09917 0.01793 28.18 0.6545 4.7 14.277 0 66
006359802-02 6359802 FP 0.0 1 0 1 1 14.15379099 144.28287187 "" 36.1086 25 3748.7 4.5495 4.042 0.661 4352 4.61 0.09918 0.056038 22.3 0.1 43.8 14.276 1 66
006359820-01 6359820 FP 0.0 1 0 0 0 364.33503436 169.459965 "" 8.5745 3 727.5 24.2386 3.243 0.956 6029 4.494 1.01159 0.031084 45.94 0.9503 7.8 1.057 1 66
006359888-01 6359888 FP 0.0 1 0 0 0 504.95275182 374.02117584 "" 7.9715 3 965.6 15.4683 2.523 0.759 5249 4.589 1.1597 0.030466 186.42 0.7093 7.6 0.291 1 66
006359888-02 6359888 FP 0.0 1 0 0 0 617.67238677 162.84403236 "" 8.8616 3 1318.1 5.3102 2.949 0.759 5249 4.589 1.32647 0.035604 671.18 0.7085 9.6 0.223 1 66
006359893-01 6359893 FP 0.0 1 0 0 0 376.79662005 134.97905802 "" 8.4889 3 1599.7 15.2197 4.205 1.052 6215 4.44 1.05803 0.036634 195.95 0.0402 8.5 1.322 1 66
006362386-01 6362386 FP 0.0 1 0 0 0 2.29616495 132.92406303 "" 70.9638 163 5210.1 7.8068 22.125 1.724 7201 4.138 0.03891 0.117604 1.53 1.0 495.4 4729.548 0 61
006362386-02 6362386 FP 0.0 1 0 0 0 237.79244221 311.20706989 "" 16.0818 3 576.4 3.0 4.195 1.724 7201 4.138 0.85807 0.022301 616.07 0.1 -1.0 9.725 0 61
006362874-01 6362874 FP 0.0 1 0 0 0 0.97482919 131.90942771 "" 10.6488 1344 20.9 2.0 0.379 0.832 5487 4.563 0.01874 0.004169 3.62 0.3 8.9 1601.0 1 61
006363900-01 6363900 FP 0.0 1 0 0 0 0.60589519 131.71702596 "" 7.6016 2181 18.5 1.5767 0.622 1.415 6366 4.205 0.01477 0.004027 2.8 0.389 8.7 13499.731 1 61
006365156-01 6365156 FP 0.0 1 0 0 0 10.21400261 139.74087321 "" 10.3256 126 66.5 3.735 1.102 1.332 5843 4.25 0.09657 0.007579 18.79 0.4553 11.5 198.691 1 64
006366501-01 6366501 FP 0.0 1 0 0 0 1.20804961 131.69809625 "" 12.7231 1090 17.4 5.7127 1.08 1.915 6722 4.059 0.0256 0.00517 1.04 0.9858 7.2 10238.143 0 64
006366501-02 6366501 FP 0.0 1 0 0 0 1.20835809 131.80330643 "" 9.8729 269 30.4 4.2371 1.072 1.915 6722 4.059 0.0256 0.005128 2.19 0.1 12.1 10236.368 1 64
006366501-03 6366501 FP 0.0 1 0 0 0 18.65766057 134.62957943 "" 9.8664 11 44.5 2.9848 1.329 1.915 6722 4.059 0.15878 0.006362 40.35 0.5471 3.2 266.103 1 64
006366501-04 6366501 FP 0.0 1 0 1 0 36.58955498 142.56914367 "" 8.6903 5 75.4 2.1667 1.782 1.915 6722 4.059 0.24872 0.008529 93.51 0.7013 3.8 108.44 1 64
006366501-05 6366501 FP 0.0 1 0 0 0 91.90583557 144.08504923 "" 8.3365 3 158.4 4.4389 2.446 1.915 6722 4.059 0.45959 0.011706 152.96 0.2973 5.7 31.76 1 64
006366512-01 6366512 FP 0.0 1 0 0 0 0.58646748 131.63043976 "" 9.5941 2243 3.9 1.9977 0.401 1.751 6980 4.128 0.01571 0.0021 1.36 0.9 1.5 26435.078 1 64
006366512-02 6366512 FP 0.0 1 0 0 0 0.87734641 131.79358954 "" 7.761 807 38.0 3.6143 1.135 1.751 6980 4.128 0.02054 0.005941 1.67 0.6083 6.2 15450.13 1 64
006366512-03 6366512 FP 0.0 1 0 0 0 60.3646254 155.91349844 "" 10.5748 4 550.2 4.975 7.818 1.751 6980 4.128 0.34494 0.040915 26.82 0.9999 4.0 54.803 1 64
006366512-04 6366512 FP 0.0 1 0 0 0 39.49850186 156.83276237 "" 8.5322 4 221.6 2.2888 2.658 1.751 6980 4.128 0.25995 0.013911 127.38 0.3071 2.7 96.493 1 64
006366512-05 6366512 FP 0.0 1 0 0 0 50.76539412 148.38345502 "" 8.4173 4 657.1 2.5482 5.31 1.751 6980 4.128 0.30733 0.027791 70.16 0.9186 4.8 69.037 0 64
006366512-06 6366512 FP 0.0 1 0 0 0 78.38969876 178.63065588 "" 8.1409 5 348.6 3.1499 3.302 1.751 6980 4.128 0.4106 0.017282 193.42 0.007 4.8 38.675 1 64
006366617-01 6366617 FP 0.0 1 0 0 0 0.68341287 132.14673842 "" 12.5787 1920 8.5 2.5378 0.976 3.134 7537 3.774 0.01954 0.002854 1.7 0.6924 4.0 74387.966 1 64
006366617-02 6366617 FP 0.0 1 0 0 0 0.68341894 131.91734351 "" 9.7451 1929 19.3 2.1302 1.395 3.134 7537 3.774 0.01954 0.004079 2.53 0.0372 7.8 74385.879 1 64
006367172-01 6367172 FP 0.0 1 0 0 0 527.33652241 344.03061648 "" 7.5275 3 188.6 5.6343 2.023 1.436 5792 4.029 1.18812 0.012911 635.18 0.4866 7.6 1.473 1 64
006367260-01 6367260 FP 0.0 1 0 0 0 0.83151993 131.81456517 "" 12.4682 1584 12.4 1.5112 1.452 3.849 7575 3.57 0.02184 0.003456 3.14 0.6979 5.1 91655.896 1 64
006367628-01 6367628 FP 0.0 1 0 0 0 3.77982637 132.20209774 "" 69.8023 143 30613.9 12.415 21.938 0.716 5328 4.571 0.0421 0.28078 2.16 1.0 158.9 208.82 1 64
006367628-02 6367628 FP 0.0 1 0 0 0 3.77964508 131.72895179 "" 62.5228 168 426.0 7.5 1.458 0.716 5328 4.571 0.0421 0.018659 3.95 0.1 -1.0 208.846 0 64
006367628-03 6367628 FP 0.0 1 0 0 0 3.77979318 133.52726578 "" 42.9726 335 7054.4 10.7635 11.038 0.716 5328 4.571 0.0421 0.141274 1.81 0.9997 71.4 208.837 1 64
006368222-01 6368222 FP 0.0 1 0 0 0 3.56290616 132.6869298 "" 9.3897 374 73.7 12.2978 1.465 1.692 7409 4.152 0.05206 0.007934 2.3 0.0878 10.6 2851.831 1 63
006368222-02 6368222 FP 0.0 1 0 0 0 139.39003961 248.38922237 "" 19.9188 3 215.0 7.1473 2.919 1.692 7409 4.152 0.59995 0.015808 66.86 0.9113 4.7 21.473 0 63
006368222-03 6368222 FP 0.0 1 0 0 0 172.46453885 148.20117703 "" 14.1538 4 219.5 14.0988 2.549 1.692 7409 4.152 0.69144 0.013804 90.37 0.3043 3.8 16.166 1 63
006369539-01 6369539 FP 0.0 1 0 0 0 0.77386688 132.3701878 "" 11.0298 1704 5.7 2.7343 0.442 1.82 7777 4.168 0.01999 0.002228 2.25 0.0207 12.5 27156.651 1 63
006369539-02 6369539 FP 0.0 1 0 0 0 20.33954228 150.2263872 "" 17.4076 3 4.9 3.4274 0.413 1.82 7777 4.168 0.17672 0.002077 41.8 0.3927 1.8 347.615 1 63
006370531-01 6370531 FP 0.0 1 0 0 0 381.89535806 238.30770364 "" 9.7781 4 89.7 15.1841 1.943 1.98 7085 4.064 1.21918 0.008992 168.33 0.5004 9.5 5.954 1 63
006370558-01 6370558 PC 0.932 0 0 0 0 60.31772462 182.28021823 "" 36.7406 21 292.5 36.3849 6.635 1.977 6526 4.017 0.34329 0.030757 3.32 1.0 47.6 53.897 1 63
006372268-01 6372268 FP 0.0 1 0 0 0 5.22013931 133.69051685 "" 59.0087 252 1298.5 3.9467 3.844 0.544 4014 4.707 0.04826 0.064757 3.83 1.0 55.7 29.559 0 63
006372320-01 6372320 FP 0.0 1 0 0 0 0.83583883 131.6006761 "" 12.8443 1565 36.3 4.0805 1.253 2.044 7939 4.08 0.02125 0.005618 1.66 0.2181 13.8 32916.84 1 63
006372546-01 6372546 FP 0.0 1 0 1 0 286.76009684 252.01975792 "" 8.4306 3 192.4 9.5169 1.239 0.889 5823 4.523 0.84009 0.01277 220.17 0.3332 6.1 1.154 1 63
006372633-01 6372633 FP 0.0 1 0 0 0 1.05311066 131.72182779 "" 11.0246 1247 3.7 2.01 0.309 1.578 7154 4.133 0.02173 0.001794 3.88 0.2999 8.1 12373.553 1 63
006372633-02 6372633 FP 0.0 1 0 0 0 1.05308892 132.41318371 "" 8.7211 1253 3.0 3.2291 0.318 1.578 7154 4.133 0.02173 0.001848 1.44 0.9009 8.3 12374.567 1 63
006373066-01 6373066 FP 0.0 1 0 0 0 332.1541678 331.12040803 "" 7.3017 3 1638.6 3.5487 2.597 0.652 4382 4.616 0.80926 0.036508 684.29 0.3982 7.8 0.214 1 63
006374004-01 6374004 FP 0.0 1 0 0 0 3.98132581 134.6837022 "" 7.2213 331 23.0 16.3147 0.75 1.493 6185 4.1 0.04956 0.004601 1.69 0.5981 7.5 1189.964 1 63
006374063-01 6374063 FP 0.0 1 0 1 0 2.11566858 131.69146614 "" 10.4634 622 57.9 2.1844 1.453 1.623 6344 4.142 0.0355 0.008202 3.48 0.9008 12.0 3033.61 1 63
006374063-02 6374063 FP 0.0 1 0 0 0 2.11563296 131.67715045 "" 11.0285 623 53.2 5.7125 1.329 1.623 6344 4.142 0.0355 0.007504 1.84 0.8322 5.7 3033.698 0 63
006380217-01 6380217 FP 0.0 1 0 0 0 0.83648702 132.09608346 "" 9.242 1573 19.8 1.7192 1.442 3.036 7112 3.672 0.02024 0.004354 2.89 0.6727 9.5 51577.659 1 73
006380544-01 6380544 FP 0.0 1 0 0 0 1.94845064 131.81045426 "" 16.1427 686 8.8 5.1033 1.133 3.321 9631 3.828 0.04256 0.003128 1.58 0.9038 16.1 46936.279 1 73
006380544-02 6380544 FP 0.0 1 0 0 0 379.81901327 361.25913126 "" 8.1591 4 31.4 14.659 2.102 3.321 9631 3.828 1.43087 0.0058 100.55 0.8681 6.6 41.525 1 73
