# Description of IPAC file format: http://exoplanetarchive.ipac.caltech.edu/docs/ddgen/ipac_tbl.html
# Astropy Python tool to read IPAC format: http://docs.astropy.org/en/stable/api/astropy.io.ascii.Ipac.html
# IDL tool to read IPAC format: https://irsa.ipac.caltech.edu/tools/pro/read_ipac_table.pro
# The accompanying documentation for this file is: KSCI-19114
# Column Definitions
# TCE_ID
# The Threshold Crossing Event (TCE) identifier, consisting of the Kepler Input Catalog (KIC) ID, followed by a dash, and then the planet number
# KIC
# The KIC ID of the TCE.
# Disp
# The Robovetter Disposition Value (PC or FP)
# Score
# The Robovetter Disposition Score
# NTL
# The Robovetter Not Transit-Like Flag
# SS
# The Robovetter Stellar Eclipse Flag
# CO
# The Robovetter Centroid Offset Flag
# EM
# The Robovetter Ephemeris Match Flag
# period
# The period of the TCE in days from DV
# epoch
# The epoch of the TCE in Barycentric Kepler Julian Date (BKJD)
# Expected_MES
# The expected value for the Multiple Event Statistic (MES) based on the injection parameters. (Note this value only exists for INJ1, INJ2, and INJ3, and is "null" for OBS, INV, and SCR1.)
# MES
# The Multiple Event Statistic (MES) of the TCE
# NTran
# The number of transits identified by TPS with SES != 0 (i.e., those used in calculating the MES.)
# depth
# The depth of the TCE in parts per million (ppm)
# duration
# The duration of the TCE in hours (hrs)
# Rp
# The modeled radius of the planet in units of Earth radii (R_earth)
# Rs
# The assumed size of the target star in solar radii (R_sun)
# Ts
# The assumed temperatue of the target star in Kelvin (K)
# logg
# The assumed surface gravity of the star in cm/s**2 (cgs)
# a
# The modeled semi-major axis of the orbit in Astronomical Units (AU)
# Rp/Rs
# The modeled ratio of the planet radius to stellar radius
# a/Rs
# The modeled ratio of the semi-major axis to the stellar radius
# impact
# The modeled impact parameter
# SNR_DV
# The modeled Signal-to-Noise Ratio (SNR) of the signal
# Sp
# The modeled insolation flux of the planet in units of Earth's insolation flux (S_earth)
# Fit_Prov
# A flag indicating if the fit information comes from supplemental fits (1) or original fits (0)
TCE_ID KIC Disp Score NTL SS CO EM period epoch Expected_MES MES NTran depth duration Rp Rs Ts logg a Rp/Rs a/Rs impact SNR_DV Sp Fit_Prov skygroup
007976435-02 7976435 FP 0.0 1 0 0 0 3.33384919 132.94507013 "" 8.4035 366 12.8 9.1021 0.885 2.416 8435 3.99 0.05577 0.003358 2.71 0.3478 10.1 8511.278 1 60
007976435-03 7976435 FP 0.0 1 0 0 0 251.17323048 308.06220508 "" 13.3469 3 37.2 15.685 1.494 2.416 8435 3.99 0.99489 0.005669 122.04 0.1283 2.6 26.747 1 60
007976520-01 7976520 PC 0.639 0 0 0 0 4.17710688 134.87289296 "" 10.0649 313 86.3 2.5956 1.971 1.687 5746 4.039 0.05297 0.010709 4.63 0.9412 10.0 990.625 1 60
007976520-02 7976520 FP 0.0 1 0 0 0 228.58365115 300.1010772 "" 7.7964 5 452.5 4.6581 3.559 1.687 5746 4.039 0.76349 0.019335 372.84 0.2235 7.2 4.768 1 60
007977163-01 7977163 FP 0.0 1 0 0 0 629.17417422 266.58773924 "" 13.1252 3 6249.8 8.5272 19.975 1.426 7147 4.275 1.60679 0.128367 294.63 1.0 7.8 1.841 1 60
007977197-01 7977197 FP 0.004 1 0 0 0 19.45794974 141.78031114 "" 23.8321 69 78.0 6.0649 0.863 0.954 5815 4.421 0.13545 0.008289 21.56 0.4933 7.7 50.816 1 60
007977197-02 7977197 FP 0.0 1 0 0 0 417.66045417 188.43328151 "" 16.6574 3 1021.2 3.4607 3.137 0.954 5815 4.421 1.04619 0.030138 823.45 0.5133 16.9 0.852 1 60
007977197-03 7977197 FP 0.0 1 0 0 0 545.05690877 480.12444314 "" 14.7075 3 900.1 3.3221 3.191 0.954 5815 4.421 1.24937 0.03065 797.18 0.811 15.2 0.597 1 60
007977197-04 7977197 FP 0.0 1 0 0 0 568.15287652 324.55544801 "" 13.4408 3 764.5 3.588 2.705 0.954 5815 4.421 1.28442 0.025979 1087.91 0.4938 12.2 0.565 1 60
007977198-01 7977198 FP 0.0 1 0 0 0 1.08736502 132.14093206 "" 7.7189 1208 54.8 2.2779 1.325 1.542 7286 4.218 0.02333 0.007875 1.9 0.9007 8.9 11025.983 1 60
007977623-01 7977623 FP 0.0 1 0 0 0 284.36142287 139.1076698 "" 7.7001 5 195.9 6.125 1.467 1.022 5853 4.341 0.79726 0.013154 314.22 0.4916 6.6 1.728 1 60
007977623-02 7977623 FP 0.0 1 0 0 0 489.16137104 298.80467874 "" 8.8067 3 224.3 19.3194 1.53 1.022 5853 4.341 1.14461 0.013722 192.66 0.1891 9.0 0.838 1 60
007977658-01 7977658 FP 0.0 1 0 0 0 0.59270137 131.8744147 "" 155.1719 2059 79.0 1.9324 0.718 0.732 5471 4.545 0.01217 0.00899 1.72 0.7861 14.7 2901.831 1 60
007977956-01 7977956 FP 0.0 1 0 0 0 0.59504307 131.73827704 "" 7.4845 2220 12.2 2.0401 0.712 1.9 7272 4.072 0.01604 0.003434 1.82 0.6898 3.5 35152.259 1 60
007977996-01 7977996 FP 0.0 1 0 0 0 3.36178469 134.4027938 "" 12.5299 389 119.6 14.243 3.877 2.93 7350 3.755 0.05325 0.012126 1.17 0.9461 13.3 7916.522 1 60
007977996-02 7977996 FP 0.0 1 0 0 0 226.0717536 276.73998535 "" 12.8118 3 245.1 11.959 4.72 2.93 7350 3.755 0.88059 0.014762 134.15 0.4085 2.1 28.949 0 60
007977996-03 7977996 FP 0.0 1 0 0 0 0.65549004 131.88805731 "" 9.8151 933 75.3 3.7202 2.606 2.93 7350 3.755 0.0179 0.008151 1.44 0.351 9.7 70021.006 1 60
007978226-01 7978226 FP 0.0 1 0 0 0 1.29030976 131.96974519 "" 12.2635 1027 27.3 3.3917 1.287 2.298 6623 3.865 0.02602 0.005131 2.25 0.7 11.4 13440.992 1 60
007978226-02 7978226 FP 0.0 1 0 0 0 1.2904151 132.65097062 "" 10.7448 1020 28.9 2.8865 1.245 2.298 6623 3.865 0.02602 0.004965 3.48 0.0481 12.0 13443.371 1 60
007983320-01 7983320 FP 0.0 1 0 0 0 1.15693632 132.49731574 "" 8.0528 1139 66.6 3.6692 0.808 1.0 5780 4.438 0.02157 0.007404 2.49 0.0631 6.8 2148.803 1 53
007983320-02 7983320 FP 0.0 1 0 0 0 553.02774426 371.37449376 "" 8.5057 3 622.4 4.0026 2.628 1.0 5780 4.438 1.31882 0.024085 835.43 0.6498 3.7 0.575 1 53
007983320-03 7983320 FP 0.0 1 0 0 0 76.0089458 174.55539626 "" 7.9442 3 467.8 2.1885 2.566 1.0 5780 4.438 0.35124 0.023512 131.49 0.8955 3.6 8.106 1 53
007983320-04 7983320 FP 0.0 1 0 0 0 106.67885476 160.81506085 "" 7.3629 3 265.8 1.8613 1.734 1.0 5780 4.438 0.4403 0.015891 330.71 0.6794 1.7 5.158 1 53
007983320-05 7983320 FP 0.0 1 0 0 0 107.0091519 234.91243785 "" 7.3389 7 717.9 2.4296 3.122 1.0 5780 4.438 0.44121 0.02861 181.9 0.8751 5.8 5.137 1 53
007983320-06 7983320 FP 0.0 1 0 0 0 358.62427116 204.85291473 "" 8.2374 3 1079.8 3.0409 3.523 1.0 5780 4.438 0.98802 0.032284 675.49 0.7095 6.9 1.024 1 53
007983622-01 7983622 FP 0.0 1 0 0 0 448.77668881 461.90461515 "" 25.522 3 5938.1 22.9558 10.731 0.772 5341 4.566 1.06528 0.127382 79.42 0.9941 37.4 0.383 1 53
007983756-01 7983756 FP 0.0 1 0 0 0 2.6201253 133.54235225 "" 17.5757 498 99.7 6.1407 1.07 0.917 6192 4.503 0.03691 0.010698 1.78 0.8979 16.1 812.858 1 53
007983756-02 7983756 FP 0.0 1 0 0 0 5.24448827 134.62456004 "" 12.0935 235 98.6 7.37 0.913 0.917 6192 4.503 0.05862 0.009122 5.51 0.0351 12.2 322.249 1 53
007984047-01 7984047 FP 0.0 1 0 0 0 77.63616531 142.26031424 "" 78.374 15 371.7 4.5659 1.635 0.755 4812 4.548 0.32138 0.019851 82.04 0.8008 3.2 2.651 1 53
007984890-01 7984890 FP 0.0 1 0 0 0 1.14219133 132.49088406 "" 7.3104 1154 0.0 5.0715 0.005 4.311 6751 3.401 0.02556 1e-05 1.47 0.7072 0.0 52937.934 0 53
007985167-01 7985167 FP 0.0 1 0 0 0 1.38392279 131.94009858 "" 1738.7489 937 9182.1 4.5 13.062 1.358 6163 4.137 0.02366 0.088144 2.63 0.1 -1.0 4257.752 0 53
007985733-01 7985733 FP 0.078 1 0 0 0 0.54454985 131.71933563 "" 9.693 2419 6.3 1.4988 21.665 80.529 3715 0.851 0.0 0.002465 2.16 0.6988 5.5 0.0 1 53
007986162-01 7986162 FP 0.0 1 0 0 0 694.39715142 133.99555601 "" 7.2445 3 3499.9 6.5651 4.761 0.824 5233 4.489 1.40299 0.052947 848.89 0.0708 7.9 0.232 1 53
007986166-01 7986166 FP 0.0 1 0 0 0 2.76206645 131.90337745 "" 8.2563 477 84.0 15.3572 2.988 2.953 7877 3.769 0.04746 0.009271 1.22 0.8008 8.0 13353.188 1 53
007986166-02 7986166 FP 0.0 1 0 0 0 196.24255129 168.56620346 "" 10.947 5 1529.2 2.9634 12.006 2.953 7877 3.769 0.81421 0.037259 452.12 0.5265 8.8 45.372 1 53
007986166-03 7986166 FP 0.0 1 0 0 0 179.00033596 213.08718869 "" 10.936 3 1673.7 3.2127 12.202 2.953 7877 3.769 0.76576 0.037866 441.69 0.0144 7.1 51.295 1 53
007986166-04 7986166 FP 0.0 1 0 0 0 109.69712013 160.67616249 "" 10.4076 4 1248.6 4.9259 10.734 2.953 7877 3.769 0.55247 0.033311 159.51 0.4342 8.4 98.545 1 53
007986166-05 7986166 FP 0.0 1 0 0 0 182.10945414 230.65666651 "" 10.0208 4 2075.8 2.3431 14.959 2.953 7877 3.769 0.77462 0.046423 390.98 0.8132 9.5 50.129 1 53
007986166-06 7986166 FP 0.0 1 0 0 0 15.55214764 139.32819869 "" 9.4946 23 645.8 3.2869 8.032 2.953 7877 3.769 0.15023 0.024926 27.27 0.6942 8.7 1332.775 1 53
007986166-07 7986166 FP 0.0 1 0 0 0 22.42714952 136.38599382 "" 8.4612 14 1135.5 1.7579 10.602 2.953 7877 3.769 0.19175 0.0329 77.06 0.6647 8.4 818.093 1 53
007986589-01 7986589 FP 0.0 1 0 0 0 561.37988815 133.62818447 "" 9.4727 3 104.7 11.9411 1.156 1.041 5448 4.339 1.26813 0.010177 244.77 0.7456 7.0 0.532 1 53
007987086-03 7987086 FP 0.0 1 0 0 0 535.67272699 479.04449413 "" 992.8321 3 113079.7 12.2009 52.434 1.084 6002 4.354 1.27737 0.443273 380.77 0.8912 1208.6 0.837 1 53
007987086-04 7987086 FP 0.0 1 0 0 0 426.21566087 334.20978664 "" 857.0417 3 114566.6 12.2043 52.261 1.084 6002 4.354 1.09682 0.441809 303.87 0.8841 933.8 1.136 1 53
007987086-05 7987086 FP 0.0 1 0 0 0 426.00567005 324.75798192 "" 8.9783 3 375.0 16.5266 2.157 1.084 6002 4.354 1.09648 0.018234 174.16 0.5047 6.1 1.136 1 53
007987749-01 7987749 FP 0.0 1 0 0 0 17.02887675 141.80266049 "" 1067.5651 78 26069.4 0.8508 44.23 1.423 5575 4.066 0.1232 0.28484 123.36 1.0 291.3 115.459 1 53
007987749-02 7987749 FP 0.0 1 0 0 0 524.8234959 526.48782172 "" 602.591 3 77591.5 4.2505 56.735 1.423 5575 4.066 1.21109 0.36537 970.65 0.8974 464.5 1.195 1 53
007987749-03 7987749 FP 0.0 1 0 0 0 496.36115334 336.67994199 "" 584.523 3 77203.8 4.2504 59.206 1.423 5575 4.066 1.1669 0.381284 918.13 0.9213 548.4 1.287 1 53
007987749-04 7987749 FP 0.0 1 0 0 0 316.30364624 363.45233337 "" 559.6375 3 76953.6 4.2369 59.055 1.423 5575 4.066 0.86411 0.38031 585.63 0.9224 582.7 2.347 1 53
007988303-01 7988303 FP 0.0 1 0 0 0 0.58121964 131.62148893 "" 7.5242 2266 18.3 2.8483 1.652 3.217 5213 3.49 0.0 0.004705 1.17 0.9 6.0 0.0 1 53
007988303-02 7988303 FP 0.0 1 0 0 0 105.6559525 231.55239167 "" 12.4029 3 284.5 7.8932 5.512 3.217 5213 3.49 0.46053 0.015702 90.47 0.4989 5.0 32.287 1 53
007988303-03 7988303 FP 0.0 1 0 0 0 169.46841655 144.17512684 "" 9.1369 3 241.7 5.6311 4.929 3.217 5213 3.49 0.63101 0.014041 228.22 0.2069 3.8 17.198 1 53
007988343-01 7988343 FP 0.0 1 0 0 0 1.16246584 132.21932715 "" 131.4381 1101 2329.2 2.5 8.73 1.8 6306 3.983 0.02258 0.044447 3.74 0.1 -1.0 9000.189 0 53
007988994-01 7988994 FP 0.0 1 0 0 0 5.06305477 133.51826894 "" 10.3771 259 35.5 2.3959 1.588 2.481 8959 3.999 0.07552 0.005864 11.68 0.7009 11.4 6229.68 1 53
007988994-02 7988994 FP 0.0 1 0 0 0 2.53213664 133.40445828 "" 8.561 519 5.4 1.8572 0.692 2.481 8959 3.999 0.04758 0.002556 3.63 0.9445 1.7 15692.814 0 53
007988994-03 7988994 FP 0.0 1 0 0 0 2.53147368 133.55121031 "" 8.4563 519 21.9 2.3701 1.31 2.481 8959 3.999 0.04757 0.00484 4.32 0.1 10.0 15697.735 1 53
007988994-04 7988994 FP 0.0 1 0 0 0 50.08112434 142.77993669 "" 15.3552 3 52.3 2.9205 1.883 2.481 8959 3.999 0.34799 0.006954 110.07 0.555 3.9 293.394 0 53
007988994-05 7988994 FP 0.0 1 0 0 0 50.10241313 142.82003769 "" 15.0847 3 21.1 1.4744 1.165 2.481 8959 3.999 0.34809 0.004303 260.71 0.0055 1.1 293.228 0 53
007988994-06 7988994 FP 0.0 1 0 0 0 50.09591678 144.03908522 "" 15.2165 3 30.9 4.5135 1.587 2.481 8959 3.999 0.34806 0.005863 38.52 0.8975 2.2 293.279 0 53
007988994-07 7988994 FP 0.0 1 0 0 0 49.64581577 152.83228971 "" 14.619 3 5.4 17.8144 0.631 2.481 8959 3.999 0.34607 0.002332 13.7 0.7697 0.9 296.658 1 53
007988994-08 7988994 FP 0.0 1 0 0 0 45.36609996 137.27824911 "" 13.2338 3 22.2 1.9967 1.251 2.481 8959 3.999 0.32579 0.00462 128.44 0.6795 1.9 334.737 1 53
007988994-09 7988994 FP 0.0 1 0 0 0 49.82841368 157.68480349 "" 9.2197 3 29.9 1.6005 1.386 2.481 8959 3.999 0.34683 0.005118 239.06 0.0002 2.4 295.36 1 53
007989187-01 7989187 FP 0.0 1 0 0 0 1.51040318 131.82805267 "" 8.035 871 34.6 5.0181 0.696 1.01 6380 4.456 0.0263 0.006318 1.39 0.9032 7.4 2188.963 1 53
007989422-01 7989422 FP 0.0 1 0 0 0 372.80887063 484.75640696 "" 11.6508 3 406.3 2.6459 4.037 1.953 5957 3.849 1.00811 0.018944 986.44 0.4456 9.5 4.234 1 53
007989422-02 7989422 FP 0.0 1 0 0 0 352.82032632 467.35878174 "" 11.3202 3 355.6 3.0211 4.213 1.953 5957 3.849 0.9717 0.019767 484.41 0.8632 10.4 4.558 1 53
007989422-03 7989422 FP 0.0 1 0 0 0 372.83756982 477.23306101 "" 11.2803 3 365.9 2.7703 4.308 1.953 5957 3.849 1.00812 0.020214 539.14 0.8751 10.6 4.234 1 53
008004647-01 8004647 FP 0.0 1 0 0 0 493.98256707 409.31838794 "" 17.6692 3 3102.9 8.9194 3.198 0.552 4985 4.704 1.00956 0.053095 367.97 0.5938 9.2 0.165 1 32
008004647-02 8004647 FP 0.0 1 0 0 0 274.74641259 338.88477693 "" 15.4516 3 2546.8 2.9466 2.784 0.552 4985 4.704 0.68278 0.046212 727.63 0.226 7.9 0.362 1 32
008004647-03 8004647 FP 0.0 1 0 0 0 294.96252276 242.93847268 "" 14.5127 4 3215.1 11.2557 3.859 0.552 4985 4.704 0.71594 0.064061 104.44 0.9275 10.7 0.329 1 32
008004647-04 8004647 FP 0.0 1 0 0 0 580.88604675 148.65259762 "" 12.0321 3 2035.4 4.2987 2.476 0.552 4985 4.704 1.12474 0.041104 1067.82 0.1182 7.1 0.133 1 32
008004647-05 8004647 FP 0.0 1 0 0 0 447.68865998 489.40974985 "" 12.6218 3 1879.1 5.9288 2.415 0.552 4985 4.704 0.94543 0.040096 558.25 0.381 6.1 0.189 1 32
008004647-06 8004647 FP 0.0 1 0 0 0 278.35957668 228.44439686 "" 12.3538 3 1675.6 6.4444 2.25 0.552 4985 4.704 0.68876 0.03735 337.41 0.1749 7.1 0.355 1 32
008004903-01 8004903 FP 0.433 0 1 0 0 11.25233822 132.31735298 "" 9.5377 55 285.5 4.8217 1.9 1.118 5995 4.351 0.09904 0.015575 17.25 0.3113 10.2 147.465 1 32
008005470-01 8005470 FP 0.0 1 0 0 0 565.28743075 158.08670349 "" 12.5152 3 1113.9 4.0634 4.279 1.3 5573 4.154 1.28186 0.030164 1094.53 0.024 7.3 0.889 1 32
008005892-01 8005892 FP 0.0 1 0 0 0 225.19343059 239.21404628 "" 816.8181 4 52492.8 6.1184 31.756 0.797 5221 4.507 0.65671 0.365138 261.34 0.9999 160.8 0.981 1 32
008005892-02 8005892 FP 0.0 1 0 0 0 519.05252263 528.28352132 "" 117.1392 3 9940.8 13.5967 8.978 0.797 5221 4.507 1.14589 0.103225 217.01 0.8145 139.5 0.322 1 32
008006143-01 8006143 FP 0.0 1 0 0 0 285.70023131 371.67662625 "" 16.1063 3 1789.4 3.4932 3.221 0.724 4405 4.575 0.76055 0.040771 500.96 0.6636 6.2 0.306 1 32
008006143-02 8006143 FP 0.0 1 0 0 0 309.77951396 364.73984479 "" 11.146 3 1913.5 3.0557 3.196 0.724 4405 4.575 0.8027 0.040455 693.33 0.5302 5.8 0.274 1 32
008006143-03 8006143 FP 0.0 1 0 0 0 559.33797764 309.51688515 "" 8.8998 3 1576.8 4.0728 3.012 0.724 4405 4.575 1.19024 0.038125 845.38 0.6545 5.7 0.125 1 32
008006143-04 8006143 FP 0.0 1 0 0 0 219.45785485 198.42082304 "" 9.2835 5 1420.0 3.1993 2.592 0.724 4405 4.575 0.63791 0.032812 541.22 0.0067 7.0 0.435 1 32
008007644-01 8007644 PC 0.523 0 0 0 0 25.19140834 144.96628238 "" 7.196 56 470.9 1.4252 2.006 0.921 5831 4.517 0.16918 0.019963 132.36 0.2819 8.2 30.695 1 29
008007644-02 8007644 FP 0.0 1 0 0 0 475.56800008 369.87005288 "" 7.9002 3 1106.4 4.1776 3.272 0.921 5831 4.517 1.1995 0.03256 660.1 0.7 7.8 0.611 1 29
008008067-01 8008067 FP 0.0 1 0 0 0 7.88404993 135.15498277 "" 30.2142 169 74.4 5.4703 0.98 1.143 5620 4.333 0.0782 0.007861 10.53 0.322 16.5 190.928 1 29
008008067-02 8008067 FP 0.0 1 0 0 0 593.88782747 215.37564768 "" 17.7081 3 481.6 7.8004 2.515 1.143 5620 4.333 1.39486 0.020164 544.62 0.4049 17.7 0.6 1 29
008008067-03 8008067 FP 0.0 1 0 0 0 15.77133089 136.94185968 "" 24.8784 86 86.0 5.3372 1.196 1.143 5620 4.333 0.12416 0.009589 13.23 0.8231 13.8 75.749 1 29
008008067-04 8008067 FP 0.0 1 0 0 0 585.39590663 334.85364626 "" 16.7705 3 418.0 7.2411 2.366 1.143 5620 4.333 1.38153 0.018972 556.38 0.4761 15.1 0.612 1 29
008008067-05 8008067 PC 0.761 0 0 0 0 287.26649108 372.4709263 "" 16.0366 4 413.5 9.7644 2.314 1.143 5620 4.333 0.85951 0.018553 215.78 0.3402 15.7 1.581 1 29
008008067-06 8008067 FP 0.0 1 0 0 0 396.83255339 283.613918 "" 14.5982 3 324.4 7.5885 2.199 1.143 5620 4.333 1.0661 0.017632 293.5 0.7042 10.0 1.027 1 29
008008067-07 8008067 PC 1.0 0 0 0 0 7.3040563 132.60474382 "" 10.9136 155 54.6 2.8541 0.903 1.143 5620 4.333 0.07432 0.007241 14.12 0.7033 10.3 211.399 1 29
008008128-01 8008128 FP 0.0 1 0 0 0 2.47545353 133.4113149 "" 798.1585 529 58423.1 4.5 24.809 1.022 6214 4.444 0.03651 0.222459 5.17 0.1 -1.0 1046.663 0 29
008008128-02 8008128 FP 0.0 1 0 0 0 507.42103688 214.26900232 "" 724.6066 3 76190.8 5.1625 29.673 1.022 6214 4.444 1.26934 0.266067 842.99 0.5853 640.2 0.866 0 29
008008128-03 8008128 FP 0.0 1 0 0 0 403.44042513 407.37556014 "" 663.6737 3 77257.9 5.1398 29.85 1.022 6214 4.444 1.08939 0.267656 677.92 0.5735 708.1 1.176 0 29
008008128-04 8008128 FP 0.0 1 0 0 0 414.77892636 333.1014274 "" 627.6589 3 76875.0 5.1505 29.805 1.022 6214 4.444 1.10971 0.267252 692.29 0.5828 705.6 1.133 0 29
008008128-05 8008128 FP 0.0 1 0 0 0 278.57364624 169.70812865 "" 625.5048 3 59379.7 3.5 25.024 1.022 6214 4.444 0.85106 0.224387 741.99 0.1 -1.0 1.926 0 29
008008206-01 8008206 FP 0.0 0 1 0 0 1.63304462 131.64306754 "" 9.2301 808 86.3 1.449 0.796 0.803 4979 4.538 0.02532 0.00908 6.42 0.6866 11.6 553.701 1 29
008008206-02 8008206 FP 0.0 1 1 0 0 1.63290634 132.61492854 "" 8.1362 809 59.2 1.7396 0.603 0.803 4979 4.538 0.02532 0.006887 7.04 0.2416 8.7 553.763 1 29
008008206-03 8008206 FP 0.0 1 0 0 0 399.83464566 210.80695243 "" 7.9305 3 611.7 3.3602 1.945 0.803 4979 4.538 0.99105 0.022192 888.28 0.3 7.4 0.361 1 29
008008241-01 8008241 FP 0.0 1 0 0 0 390.38018225 439.70407816 "" 8.9105 3 323.2 12.2772 3.979 2.242 5252 3.809 1.10521 0.016266 235.26 0.3079 9.0 2.805 1 29
008008646-01 8008646 FP 0.0 1 0 0 0 310.11357931 427.05929282 "" 7.5768 3 1166.9 10.8486 1.657 0.476 3710 4.768 0.70434 0.031896 198.85 0.4854 7.4 0.078 1 30
008009216-01 8009216 FP 0.0 1 0 0 0 514.31950752 232.03730999 "" 9.3711 3 1329.3 13.0046 2.258 0.648 4488 4.639 1.09792 0.031938 311.32 0.0564 9.4 0.127 1 30
008009350-01 8009350 PC 0.972 0 0 0 0 13.74330382 131.91865545 "" 9.767 96 230.7 6.9698 1.023 0.699 4802 4.616 0.10141 0.013408 15.21 0.0987 9.6 22.634 1 30
008009474-01 8009474 FP 0.0 1 0 0 0 515.27920577 178.55360274 "" 11.6846 3 1213.0 7.75 2.563 0.745 5496 4.595 1.16635 0.031521 523.93 0.0009 6.9 0.334 1 30
008009474-02 8009474 FP 0.0 1 0 0 0 486.37940476 530.38747779 "" 9.9931 3 1158.8 5.0904 2.511 0.745 5496 4.595 1.12232 0.030884 748.13 0.1106 7.2 0.36 1 30
008009500-01 8009500 FP 0.0 1 0 0 0 531.06519727 204.17965838 "" 1609.527 3 183803.9 5.2702 55.261 0.79 5294 4.507 1.15668 0.641026 1022.83 0.9631 740.0 0.328 1 30
008009500-02 8009500 FP 0.0 1 0 0 0 564.04541176 407.55637588 "" 1539.5222 3 173939.9 5.1114 33.861 0.79 5294 4.507 1.20409 0.392789 1107.92 0.4611 1200.1 0.303 1 30
008009740-01 8009740 FP 0.0 1 0 0 0 683.1491791 153.84728217 "" 7.233 3 713.1 5.083 17.012 6.546 4978 3.145 1.96951 0.023815 1017.69 0.2564 7.3 6.078 1 30
008010260-01 8010260 FP 0.0 1 0 0 0 367.38454422 219.59082419 "" 14.6341 3 158.2 3.5336 101.428 63.79 3386 0.815 0.99376 0.014571 382.42 0.893 10.6 485.269 1 30
008010260-02 8010260 FP 0.0 1 0 0 0 349.15341527 460.22117113 "" 13.8697 3 212.0 2.6299 86.045 63.79 3386 0.815 0.9605 0.012361 1015.05 0.1515 13.1 519.451 1 30
008012437-01 8012437 FP 0.0 1 0 0 0 361.19920315 365.65193968 "" 18.3816 3 184.8 1.1219 4.946 3.219 8319 3.735 1.26185 0.014081 1396.58 0.8402 3.9 27.925 0 27
008012437-02 8012437 FP 0.0 1 0 0 0 359.80904251 370.31535236 "" 16.3546 4 210.1 15.7424 4.75 3.219 8319 3.735 1.25864 0.013523 170.41 0.2735 4.3 28.068 1 27
008012732-02 8012732 FP 0.0 1 0 0 0 278.79337968 243.78702035 "" 68.6712 3 152.2 16.7104 1.878 1.312 6221 4.294 0.89632 0.013117 63.49 0.8822 4.9 2.875 1 27
008012943-01 8012943 FP 0.0 1 0 0 0 1.71760939 132.93996097 "" 22.9104 732 214.4 3.6222 0.559 0.349 3482 4.904 0.0199 0.014666 2.54 0.7704 14.8 40.502 1 27
008012943-02 8012943 FP 0.0 1 0 0 0 0.57224357 131.93411037 "" 65.7152 1634 5438.6 2.0 2.551 0.349 3482 4.904 0.00956 0.066984 2.41 0.1 -1.0 175.382 0 27
008013289-01 8013289 FP 0.0 1 0 0 0 5.32497415 132.24996952 "" 7.3998 246 24.1 15.1666 0.756 1.473 5930 4.084 0.05889 0.004706 2.27 0.6127 8.6 693.042 1 27
008013439-01 8013439 PC 0.934 0 0 0 0 5.62802248 136.17240252 "" 10.228 230 15.8 4.1342 0.99 2.188 6197 3.837 0.06581 0.004146 5.48 0.8593 10.8 1460.541 1 27
008015907-01 8015907 FP 0.0 0 1 0 0 1.37605575 132.48894327 "" 41.3216 956 116.4 2.2599 1.033 0.897 5461 4.499 0.0236 0.010549 3.51 0.6953 25.0 1150.786 1 45
008015907-02 8015907 FP 0.0 1 0 0 0 2.75256279 133.98636642 "" 33.4149 407 143.7 2.1636 1.308 0.897 5461 4.499 0.03747 0.013363 4.45 0.9094 21.6 456.596 1 45
008015907-03 8015907 FP 0.0 1 1 0 0 2.75240167 132.89661037 "" 22.8699 481 116.5 1.8579 0.993 0.897 5461 4.499 0.03747 0.010148 9.69 0.5406 18.3 456.607 1 45
008016211-01 8016211 FP 0.0 1 0 0 1 1.58745227 131.8317861 "" 62.2135 41 1105.6 5.0824 5.286 1.619 5116 3.994 0.02613 0.029921 2.44 0.3045 56.2 2356.596 1 45
008016214-01 8016214 FP 0.012 0 1 0 0 1.58750302 131.84814756 "" 7475.5698 813 232786.0 7.8228 65.983 0.821 5863 4.566 0.02577 0.736506 2.58 0.9796 4134.0 1074.744 1 45
008017348-01 8017348 FP 0.272 1 0 0 0 373.95422003 175.82740453 "" 7.5715 3 581.9 4.5583 14.191 5.947 5245 3.199 1.28857 0.021867 615.24 0.2838 7.2 14.443 1 45
008017703-01 8017703 FP 0.0 0 1 0 0 13.97916857 137.46734739 "" 34.2316 95 353.6 3.9453 2.281 0.651 4859 4.615 0.09774 0.032105 7.66 0.9933 23.7 22.156 1 45
008017703-02 8017703 FP 0.0 1 1 0 0 13.98379115 145.41870682 "" 25.1401 92 113.9 2.8869 0.695 0.651 4859 4.615 0.09776 0.00979 33.51 0.4471 8.9 22.146 1 45
008017703-03 8017703 FP 0.0 1 0 0 0 491.89129734 558.57273823 "" 22.3803 3 1163.1 8.7961 2.287 0.651 4859 4.615 1.04954 0.032191 361.21 0.5921 23.6 0.192 1 45
008017703-04 8017703 FP 0.0 1 0 0 0 503.59028433 302.34671363 "" 22.2643 3 1157.2 9.6853 2.694 0.651 4859 4.615 1.06611 0.037919 205.7 0.8995 23.9 0.186 1 45
008017703-05 8017703 FP 0.0 1 0 0 0 428.60812338 194.10818188 "" 14.8236 3 719.5 5.4996 1.792 0.651 4859 4.615 0.95745 0.025223 504.7 0.5766 12.9 0.231 1 45
008017703-06 8017703 PC 0.696 0 0 0 0 384.9890024 391.54290731 "" 12.388 3 695.1 4.3409 1.67 0.651 4859 4.615 0.89135 0.023515 684.43 0.1647 13.2 0.266 1 45
