# Description of IPAC file format: http://exoplanetarchive.ipac.caltech.edu/docs/ddgen/ipac_tbl.html
# Astropy Python tool to read IPAC format: http://docs.astropy.org/en/stable/api/astropy.io.ascii.Ipac.html
# IDL tool to read IPAC format: https://irsa.ipac.caltech.edu/tools/pro/read_ipac_table.pro
# The accompanying documentation for this file is: KSCI-19114
# Column Definitions
# TCE_ID
# The Threshold Crossing Event (TCE) identifier, consisting of the Kepler Input Catalog (KIC) ID, followed by a dash, and then the planet number
# KIC
# The KIC ID of the TCE.
# Disp
# The Robovetter Disposition Value (PC or FP)
# Score
# The Robovetter Disposition Score
# NTL
# The Robovetter Not Transit-Like Flag
# SS
# The Robovetter Stellar Eclipse Flag
# CO
# The Robovetter Centroid Offset Flag
# EM
# The Robovetter Ephemeris Match Flag
# period
# The period of the TCE in days from DV
# epoch
# The epoch of the TCE in Barycentric Kepler Julian Date (BKJD)
# Expected_MES
# The expected value for the Multiple Event Statistic (MES) based on the injection parameters. (Note this value only exists for INJ1, INJ2, and INJ3, and is "null" for OBS, INV, and SCR1.)
# MES
# The Multiple Event Statistic (MES) of the TCE
# NTran
# The number of transits identified by TPS with SES != 0 (i.e., those used in calculating the MES.)
# depth
# The depth of the TCE in parts per million (ppm)
# duration
# The duration of the TCE in hours (hrs)
# Rp
# The modeled radius of the planet in units of Earth radii (R_earth)
# Rs
# The assumed size of the target star in solar radii (R_sun)
# Ts
# The assumed temperatue of the target star in Kelvin (K)
# logg
# The assumed surface gravity of the star in cm/s**2 (cgs)
# a
# The modeled semi-major axis of the orbit in Astronomical Units (AU)
# Rp/Rs
# The modeled ratio of the planet radius to stellar radius
# a/Rs
# The modeled ratio of the semi-major axis to the stellar radius
# impact
# The modeled impact parameter
# SNR_DV
# The modeled Signal-to-Noise Ratio (SNR) of the signal
# Sp
# The modeled insolation flux of the planet in units of Earth's insolation flux (S_earth)
# Fit_Prov
# A flag indicating if the fit information comes from supplemental fits (1) or original fits (0)
TCE_ID KIC Disp Score NTL SS CO EM period epoch Expected_MES MES NTran depth duration Rp Rs Ts logg a Rp/Rs a/Rs impact SNR_DV Sp Fit_Prov skygroup
003240550-01 3240550 FP 0.0 1 0 0 0 569.27071642 408.64998957 "" 7.7545 3 389.4 4.5164 3.147 1.585 6642 4.164 1.48115 0.018193 980.43 0.0 7.2 1.997 1 83
003240706-01 3240706 PC 1.0 0 0 0 0 5.49321982 135.96355674 "" 9.8853 235 142.0 3.7747 1.166 0.96 5982 4.493 0.06186 0.01113 10.09 0.4503 10.4 276.286 1 83
003240706-02 3240706 FP 0.01 1 0 0 0 330.67679273 360.85335493 "" 7.1817 4 923.4 3.2979 2.934 0.96 5982 4.493 0.9502 0.028004 751.64 0.3064 7.4 1.171 1 83
003240706-03 3240706 FP 0.09 1 0 0 0 347.17037957 344.34754671 "" 7.359 3 957.8 4.1953 3.177 0.96 5982 4.493 0.98153 0.030326 478.19 0.6996 7.5 1.098 1 83
003241199-01 3241199 FP 0.0 1 0 0 0 0.71560521 132.12035373 "" 7.8628 1841 3.4 1.5103 0.374 1.963 8090 4.118 0.01921 0.001746 3.22 0.4996 0.1 40093.37 1 83
003241344-01 3241344 FP 0.0 1 0 0 0 3.9117514 134.29631603 "" 2545.6321 333 3072.9 10.0852 7.061 0.72 5616 4.553 0.04264 0.089868 1.68 0.9939 92.5 254.097 1 83
003241344-02 3241344 FP 0.0 1 0 0 0 257.59671322 329.41989292 "" 1579.8291 3 309121.9 3.7438 62.236 0.72 5616 4.553 0.69536 0.792119 817.21 0.8914 1028.4 0.956 1 83
003241581-01 3241581 FP 0.0 1 0 0 0 446.81894662 327.20532629 "" 8.2944 3 103.9 9.5101 1.336 1.107 5709 4.361 1.15403 0.011062 171.11 0.8916 7.4 0.876 1 83
003241604-01 3241604 FP 0.0 1 0 0 0 283.07216371 214.21036765 "" 28.1793 3 504.3 21.2751 2.138 0.915 5881 4.516 0.84435 0.021409 84.52 0.593 5.7 1.259 1 83
003241619-01 3241619 FP 0.0 1 0 0 0 166.32906468 215.38599382 "" 2262.7842 7 82300.7 2.5 18.523 0.648 5325 4.657 0.52448 0.26195 639.39 0.1 -1.0 1.1 0 83
003241619-02 3241619 FP 0.0 1 0 0 0 111.12873663 204.38827704 "" 2207.17 11 82907.9 2.0 18.604 0.648 5325 4.657 0.40083 0.263102 534.48 0.1 -1.0 1.883 0 83
003241775-01 3241775 FP 0.0 1 0 0 0 393.18112144 376.94918599 "" 7.2696 3 838.3 9.1125 2.69 0.94 5751 4.508 1.06377 0.026224 335.98 0.1192 7.0 0.765 1 83
003245420-01 3245420 FP 0.0 1 0 0 0 0.5338608 131.51167503 "" 7.3754 1901 47.5 0.9163 2.399 3.279 8079 3.715 0.01632 0.006705 3.65 0.6099 3.8 154056.848 1 80
003245661-01 3245661 FP 0.0 1 0 0 0 4.96130277 135.82703442 "" 94.8344 147 2205.2 3.7704 8.001 0.908 5989 4.5 0.056 0.080754 4.25 1.0 66.9 303.065 1 80
003245661-02 3245661 FP 0.0 1 0 0 0 0.70872809 131.92592939 "" 760.4014 1067 370.8 2.2114 2.02 0.908 5989 4.5 0.0153 0.020385 1.59 0.8741 30.2 4058.957 1 80
003246594-01 3246594 FP 0.0 1 0 0 0 313.30473085 370.91102056 "" 7.2487 3 535.9 3.2803 8.398 3.361 6050 3.574 1.04389 0.022897 523.54 0.729 6.3 12.443 1 80
003246594-02 3246594 FP 0.0 1 0 0 0 355.09830067 192.60757797 "" 27.4717 4 2528.7 2.6729 17.487 3.361 6050 3.574 1.13474 0.04768 914.94 0.5337 21.0 10.531 1 80
003246594-03 3246594 FP 0.0 1 0 0 0 357.45826671 202.23818958 "" 24.9436 3 2459.7 4.7564 16.653 3.361 6050 3.574 1.13979 0.045405 597.56 0.0977 22.7 10.437 1 80
003246594-05 3246594 FP 0.0 1 0 0 0 193.87246746 164.04224382 "" 28.7584 4 2298.2 2.5 16.115 3.361 6050 3.574 0.75803 0.043939 615.62 0.1 -1.0 23.598 0 80
003246890-01 3246890 FP 0.0 1 0 0 0 1.10435028 131.90899594 "" 10.8545 908 30.7 2.4344 0.999 1.682 7153 4.166 0.02401 0.005442 2.63 0.7 12.8 11514.698 1 80
003246890-02 3246890 FP 0.0 1 0 0 0 3.3114064 134.16507828 "" 9.71 224 46.3 3.0417 1.209 1.682 7153 4.166 0.04992 0.006586 6.59 0.6274 9.8 2663.157 1 80
003246890-03 3246890 FP 0.0 1 0 0 0 3.308046 133.73590292 "" 9.1328 197 41.5 5.2837 1.253 1.682 7153 4.166 0.04989 0.006827 2.38 0.8966 9.3 2666.509 1 80
003246890-04 3246890 FP 0.0 1 0 0 0 1.65568549 132.98791865 "" 8.8959 308 38.8 4.3343 1.213 1.682 7153 4.166 0.03145 0.006609 1.63 0.8969 10.5 6710.766 1 80
003246890-05 3246890 FP 0.0 1 0 0 0 3.3141339 132.49168884 "" 8.3625 51 49.3 2.7166 1.371 1.682 7153 4.166 0.04995 0.007469 4.32 0.9 7.9 2660.162 1 80
003246984-01 3246984 PC 0.796 0 0 0 0 1.62616142 132.91785782 "" 12.121 617 218.6 1.5084 1.539 0.973 5735 4.41 0.02601 0.014496 6.15 0.6937 13.5 1355.883 1 80
003246984-02 3246984 FP 0.0 1 0 0 0 0.81339942 132.1789522 "" 11.4123 1176 90.7 1.5249 0.929 0.973 5735 4.41 0.01639 0.00875 4.01 0.2693 8.2 3414.696 1 80
003246984-03 3246984 FP 0.0 0 1 0 0 1.62720367 132.29193679 "" 10.6748 494 225.9 1.3808 1.57 0.973 5735 4.41 0.02603 0.014785 6.65 0.7022 12.9 1354.71 1 80
003247268-01 3247268 FP 0.0 1 0 0 0 633.02392799 296.40644187 "" 92.3029 3 8180.5 10.2619 10.047 1.081 5822 4.351 1.42187 0.085174 447.69 0.5245 97.7 0.595 1 80
003247268-02 3247268 FP 0.0 1 0 0 0 396.50577801 141.45852792 "" 84.8938 3 7830.3 10.1077 9.753 1.081 5822 4.351 1.04091 0.082682 292.0 0.472 97.1 1.11 1 80
003247268-03 3247268 FP 0.0 1 0 0 0 385.47690547 459.15307417 "" 84.1938 3 8169.2 10.1657 9.932 1.081 5822 4.351 1.02152 0.084196 285.92 0.4486 97.1 1.153 1 80
003247268-04 3247268 FP 0.0 1 0 0 0 401.88632815 230.93182167 "" 77.3181 4 7741.4 8.9857 9.577 1.081 5822 4.351 1.05034 0.081184 348.51 0.3587 85.4 1.09 1 80
003247268-05 3247268 FP 0.0 1 0 0 0 553.11400877 234.6622889 "" 76.6922 2 7649.5 10.7292 10.012 1.081 5822 4.351 1.29954 0.084874 336.92 0.6672 87.0 0.712 1 80
003247268-06 3247268 FP 0.0 1 0 0 0 176.42648556 192.62125508 "" 24.4644 5 503.0 5.475 2.415 1.081 5822 4.351 0.6067 0.020475 245.79 0.2112 6.7 3.268 1 80
003247294-03 3247294 FP 0.0 1 0 0 0 363.26187157 208.66754949 "" 1473.2535 3 188662.8 7.6291 54.615 0.962 6071 4.425 0.96152 0.52026 473.57 0.785 1264.3 1.218 1 80
003247294-04 3247294 FP 0.0 1 0 0 0 485.5075646 311.02456785 "" 1139.8407 2 104108.1 16.4361 45.289 0.962 6071 4.425 1.16666 0.431423 250.29 0.9049 949.4 0.828 1 80
003247294-05 3247294 FP 0.0 1 0 0 0 263.09679137 192.30051278 "" 1085.828 5 66287.5 16.8693 42.095 0.962 6071 4.425 0.77546 0.400998 116.91 1.0 272.2 1.873 1 80
003247294-06 3247294 FP 0.0 1 0 0 0 397.0558688 270.67922173 "" 1132.0028 3 184896.5 7.6443 53.401 0.962 6071 4.425 1.02027 0.508698 513.32 0.7763 1144.9 1.082 1 80
003247294-07 3247294 FP 0.0 1 0 0 0 271.32851509 328.98579041 "" 1102.7533 3 179532.3 7.664 55.3 0.962 6071 4.425 0.79155 0.526784 348.28 0.8202 1114.1 1.798 1 80
003247294-08 3247294 FP 0.0 1 0 0 0 450.43686024 446.00683645 "" 1031.7965 3 176386.3 7.6227 54.65 0.962 6071 4.425 1.10978 0.520591 578.29 0.8192 916.3 0.915 1 80
003247396-01 3247396 FP 0.0 1 0 0 0 463.46948738 576.25854356 "" 11.4874 3 381.6 3.9285 4.901 2.404 6200 3.8 1.28923 0.018684 750.73 0.5864 10.0 4.603 1 80
003247396-02 3247396 FP 0.0 1 0 0 0 308.96741978 214.44719236 "" 12.1519 4 417.7 5.138 7.578 2.404 6200 3.8 0.98385 0.028889 133.84 0.9868 12.5 7.904 1 80
003247396-03 3247396 FP 0.0 1 0 0 0 329.46390082 304.96946474 "" 11.2134 3 427.4 3.1214 4.985 2.404 6200 3.8 1.0269 0.019003 812.85 0.1489 11.3 7.256 1 80
003247396-04 3247396 FP 0.0 1 0 0 0 369.36581237 205.64678975 "" 10.4148 3 290.5 4.2204 4.355 2.404 6200 3.8 1.10822 0.016602 508.31 0.6749 9.4 6.23 1 80
003247396-05 3247396 FP 0.0 1 0 0 0 297.6744192 277.23933419 "" 10.7893 3 358.5 3.6132 4.653 2.404 6200 3.8 0.95973 0.017736 580.7 0.4295 11.8 8.307 1 80
003247396-06 3247396 FP 0.0 1 0 0 0 310.04518854 188.04630328 "" 10.0168 3 329.7 4.3879 4.369 2.404 6200 3.8 0.98614 0.016656 547.26 0.0757 10.7 7.868 1 80
003247396-07 3247396 FP 0.0 1 0 0 0 390.3140843 288.17784107 "" 10.2854 3 404.0 4.0781 6.026 2.404 6200 3.8 1.14973 0.02297 276.31 0.9506 10.1 5.788 1 80
003247396-08 3247396 PC 0.327 0 0 0 0 306.48097785 268.44453832 "" 9.5299 4 373.8 3.2206 4.782 2.404 6200 3.8 0.97856 0.01823 648.91 0.49 11.5 7.99 1 80
003247396-09 3247396 FP 0.0 1 0 0 0 566.15566095 303.67812256 "" 9.6676 3 325.1 3.4378 4.881 2.404 6200 3.8 1.47326 0.018606 730.45 0.8369 9.4 3.525 1 80
003247396-10 3247396 FP 0.0 1 0 0 0 369.36192751 161.59635562 "" 9.4443 3 354.2 3.2872 5.148 2.404 6200 3.8 1.10821 0.019622 476.6 0.8552 10.5 6.23 1 80
003247404-01 3247404 FP 0.0 1 0 0 0 117.28973353 233.19291829 "" 8.5229 3 32388.0 6.9342 29.188 1.0 5780 4.438 0.46905 0.267481 105.17 0.9717 8.7 4.545 1 80
003247404-02 3247404 FP 0.0 1 0 0 0 321.99076947 277.21678927 "" 7.8372 3 33393.1 3.2096 18.308 1.0 5780 4.438 0.91959 0.167773 871.78 0.2642 8.1 1.183 1 80
003247503-01 3247503 FP 0.0 1 0 0 0 414.60898844 254.38701412 "" 7.9208 3 867.2 15.6627 2.492 0.848 5901 4.553 1.06512 0.026928 205.83 0.1367 7.8 0.689 1 80
003247777-01 3247777 FP 0.0 1 0 0 0 576.64741794 293.42047657 "" 21.1934 3 5272.8 24.7873 2263.74 153.058 3286 0.123 1.41441 0.135536 95.63 1.0 25.2 1223.27 1 80
003247777-02 3247777 FP 0.0 1 0 0 0 122.37952277 253.83769136 "" 14.0689 8 1305.2 21.9717 539.632 153.058 3286 0.123 0.0 0.032309 38.87 0.4812 9.1 0.0 1 80
003247777-03 3247777 FP 0.0 1 0 0 0 161.532933 138.44807489 "" 14.6789 4 1141.5 30.7067 1111.032 153.058 3286 0.123 0.0 0.06652 15.18 0.9977 14.0 0.0 1 80
003247777-04 3247777 FP 0.0 1 0 0 0 275.17875251 326.13384163 "" 12.394 3 170.4 15.0 183.36 153.058 3286 0.123 0.86366 0.010978 140.99 0.1 -1.0 3280.818 0 80
003247777-05 3247777 FP 0.0 1 0 0 0 230.13898952 219.93570633 "" 12.2479 4 953.8 4.2182 435.226 153.058 3286 0.123 0.76668 0.026058 423.77 0.1386 3.0 4163.395 1 80
003247777-06 3247777 FP 0.0 1 0 0 0 351.36431586 294.0556817 "" 11.7842 3 1729.5 3.752 1378.109 153.058 3286 0.123 1.01646 0.082511 296.62 1.0 3.5 2368.598 1 80
003247777-07 3247777 FP 0.0 1 0 0 0 334.25595371 331.95551577 "" 11.2351 3 856.0 2.8618 447.581 153.058 3286 0.123 0.98323 0.026798 777.91 0.5424 6.5 2531.412 1 80
003247777-08 3247777 FP 0.0 1 0 0 0 245.93866187 136.06708546 "" 11.4432 3 1720.4 8.7408 1196.731 153.058 3286 0.123 0.80159 0.071651 91.09 0.9844 2.1 3808.651 1 80
003248019-01 3248019 FP 0.0 1 0 0 0 310.55917144 213.93813868 "" 195.9046 3 59557.0 3.1706 41.343 1.083 6319 4.373 0.90063 0.34983 715.0 0.9534 181.5 2.066 1 80
003248019-02 3248019 FP 0.0 1 0 0 0 1.33461607 132.15477616 "" 704.266 633 7582.6 16.0156 16.175 1.083 6319 4.373 0.02381 0.136871 1.08 0.9921 186.9 2956.364 1 80
003248033-01 3248033 FP 0.021 1 0 0 0 1.33381273 131.9560805 "" 9.2105 756 19.7 2.0386 0.701 1.58 6178 4.106 0.02494 0.004068 5.05 0.0104 9.2 5239.252 1 80
003248033-02 3248033 PC 0.717 0 0 0 0 0.88966496 132.22517109 "" 7.8495 875 15.7 1.6359 0.64 1.58 6178 4.106 0.01904 0.003711 3.84 0.4222 7.5 8990.018 1 80
003248332-01 3248332 FP 0.0 1 0 0 0 242.6464458 302.97087702 "" 607.3245 5 82919.3 4.7249 72.704 1.508 6793 4.208 0.83937 0.441819 410.31 0.9925 289.5 6.158 1 80
003248332-02 3248332 FP 0.0 1 0 0 0 248.0734927 336.30035473 "" 635.667 4 91668.0 4.8408 77.397 1.508 6793 4.208 0.85182 0.470333 422.0 1.0 265.1 5.979 1 80
003248332-03 3248332 FP 0.0 1 0 0 0 426.38194656 431.64880746 "" 610.8998 3 123675.5 5.8589 82.954 1.508 6793 4.208 1.22226 0.504107 650.25 0.9457 323.1 2.904 1 80
003248332-04 3248332 FP 0.0 1 0 0 0 251.91656676 247.28340815 "" 507.8103 5 106332.7 5.8016 81.04 1.508 6793 4.208 0.8606 0.492475 372.41 0.9834 252.1 5.858 1 80
003322943-01 3322943 FP 0.0 1 0 0 0 487.61966502 369.85972745 "" 8.5073 3 937.5 7.4399 1.716 0.56 3967 4.697 1.0051 0.028086 476.8 0.3875 7.5 0.069 1 72
003323289-01 3323289 FP 0.0 1 0 0 0 416.47544754 156.51700417 "" 3687.353 3 496220.7 7.593 67.236 0.899 5427 4.448 1.0247 0.685368 690.03 0.3587 2538.3 0.598 1 72
003323289-02 3323289 FP 0.0 1 0 0 0 550.82023894 472.34081632 "" 3913.6828 3 492636.6 7.5551 66.998 0.899 5427 4.448 1.23465 0.682946 914.47 0.3696 2547.7 0.412 1 72
003323289-03 3323289 FP 0.0 1 0 0 0 378.66792272 412.56780042 "" 3313.1431 4 505122.5 7.4326 68.663 0.899 5427 4.448 0.96171 0.699916 644.64 0.3827 3669.5 0.679 1 72
003323887-01 3323887 FP 0.0 1 0 0 0 295.90607206 279.30733279 "" 95.0245 5 6598.8 4.1077 7.99 0.956 5779 4.491 0.87857 0.076587 512.34 0.5407 101.7 1.183 1 72
003323887-02 3323887 PC 0.418 0 0 0 0 681.74070435 150.83322283 "" 92.2424 3 6347.3 4.5016 8.501 0.956 5779 4.491 1.53255 0.081491 836.42 0.8043 80.5 0.389 1 72
003323887-03 3323887 FP 0.0 1 0 0 0 430.18773866 267.25113289 "" 91.8658 3 6195.1 4.6258 8.248 0.956 5779 4.491 1.12747 0.079065 539.07 0.7672 82.9 0.718 1 72
003324644-01 3324644 FP 0.0 1 0 0 0 485.75230366 512.03728758 "" 19.5203 3 3913.5 2.312 51.984 8.058 4705 2.667 1.2487 0.059119 1411.8 0.5899 10.1 18.284 1 71
003324644-02 3324644 FP 0.0 1 0 0 0 2.88276741 133.85245535 "" 23.0768 449 416.5 9.385 16.128 8.058 4705 2.667 0.04093 0.018341 2.34 0.3559 10.2 17019.945 1 71
003324644-03 3324644 FP 0.0 1 0 0 0 2.88508408 133.30258361 "" 27.7213 16 427.7 1.9288 16.053 8.058 4705 2.667 0.04095 0.018256 11.65 0.0119 4.8 16999.416 1 71
003326377-01 3326377 FP 0.0 1 0 0 0 471.14741852 132.77178997 "" 19.0997 3 1262.9 8.6225 2.764 0.8 5180 4.548 1.11139 0.03166 430.65 0.0049 16.3 0.334 1 71
003326377-02 3326377 FP 0.0 1 0 0 0 527.15196543 206.90680005 "" 15.2852 3 1481.1 8.4885 3.093 0.8 5180 4.548 1.19777 0.035428 439.93 0.4607 14.7 0.288 1 71
003326377-03 3326377 FP 0.0 1 0 0 0 350.84829792 198.03126278 "" 16.7526 4 1375.7 8.3531 2.918 0.8 5180 4.548 0.91307 0.03343 318.59 0.2867 15.5 0.495 1 71
003326377-04 3326377 FP 0.0 1 0 0 0 545.14135833 392.27651083 "" 11.8225 3 1180.3 3.7005 2.734 0.8 5180 4.548 1.22489 0.031314 1075.74 0.3872 11.4 0.275 1 71
003326377-05 3326377 PC 0.759 0 0 0 0 481.8329121 402.6308355 "" 8.9542 3 725.1 5.002 2.122 0.8 5180 4.548 1.12812 0.024309 720.14 0.3026 9.0 0.324 1 71
003326377-06 3326377 FP 0.0 1 0 0 0 509.36846917 487.12871522 "" 9.1982 3 839.3 3.971 2.527 0.8 5180 4.548 1.1707 0.028946 690.95 0.7494 9.2 0.301 1 71
003326377-07 3326377 FP 0.0 1 0 0 0 360.89753671 323.28336001 "" 8.4969 3 825.9 4.8466 2.244 0.8 5180 4.548 0.93042 0.025703 575.78 0.1662 9.4 0.477 1 71
003326917-02 3326917 FP 0.0 1 0 0 0 393.04184464 522.43707789 "" 26.9069 3 7213.5 7.1349 31.254 2.075 6740 3.904 1.13414 0.13803 228.61 1.0 9.6 6.189 1 71
003326917-03 3326917 FP 0.0 1 0 0 0 417.64967446 452.26284983 "" 27.4622 3 26678.7 9.8863 58.22 2.075 6740 3.904 1.18103 0.25712 245.88 1.0 24.0 5.707 1 71
003326917-04 3326917 FP 0.0 1 0 0 0 426.85706838 271.62050914 "" 21.2079 3 3727.7 9.0332 22.869 2.075 6740 3.904 1.19832 0.100998 166.3 1.0 5.2 5.544 1 71
003327068-01 3327068 FP 0.0 1 0 0 0 586.88518004 356.43169077 "" 9.0607 3 1181.3 6.2692 2.052 0.609 5004 4.65 1.16005 0.030878 737.23 0.0053 5.4 0.155 1 71
003327068-02 3327068 FP 0.0 1 0 0 0 469.71614765 370.12959869 "" 11.6387 3 1100.6 5.519 2.142 0.609 5004 4.65 1.0 0.03223 503.05 0.6833 6.7 0.208 1 71
003327068-03 3327068 FP 0.0 1 0 0 0 633.32326333 241.12054841 "" 9.0356 3 1176.5 8.7578 2.066 0.609 5004 4.65 1.22047 0.031088 550.21 0.2669 5.3 0.14 1 71
003327980-01 3327980 FP 0.0 1 0 0 0 2.11696198 132.52012293 "" 19089.7832 532 99408.3 7.0918 140.134 2.638 7563 3.883 0.04024 0.486803 2.78 1.0 6552.3 12596.575 1 70
003327980-02 3327980 FP 0.0 1 0 0 0 8.44878918 134.30698595 "" 5774.4794 102 68301.7 6.0 70.112 2.638 7563 3.883 0.10125 0.243559 13.35 0.1 -1.0 1989.732 0 70
003327992-01 3327992 FP 0.0 1 0 0 1 2.11695198 132.54430974 "" 936.1241 505 15802.3 4.3428 15.386 0.661 4188 4.615 0.02805 0.213314 2.78 1.0 331.4 153.032 1 70
003327992-02 3327992 FP 0.0 1 0 0 1 2.11218263 132.11099382 "" 133.4974 408 570.4 5.882 3.355 0.661 4188 4.615 0.02801 0.04651 1.32 1.0 22.3 153.492 1 70
003328026-01 3328026 FP 0.0 1 0 0 1 2.11695912 132.51881534 "" 11.5811 618 102.0 3.8583 1.002 1.0 5917 4.475 0.0332 0.00918 4.26 0.0862 12.3 996.234 1 70
003328203-01 3328203 FP 0.0 1 0 0 0 549.08261429 443.57292808 "" 17.088 3 468.6 3.7287 1.729 0.766 5451 4.528 1.17745 0.02068 920.64 0.61 5.0 0.335 1 70
003328418-01 3328418 FP 0.0 1 0 0 0 501.42256213 538.8018726 "" 14.195 3 477.2 3.9606 1.179 0.53 4615 4.716 1.00158 0.020386 847.34 0.5231 6.1 0.114 1 70
003328643-01 3328643 FP 0.0 1 0 0 0 468.16122423 538.27980272 "" 8.8906 3 828.1 13.1813 1.628 0.55 3929 4.705 0.97245 0.027124 234.08 0.5574 8.3 0.068 1 70
003329065-01 3329065 FP 0.0 1 0 0 0 408.13495222 453.00327234 "" 8.1761 3 254.8 15.2189 2.167 1.354 6318 4.238 1.13061 0.014666 206.74 0.1062 7.2 2.047 1 70
003329196-01 3329196 FP 0.0 1 0 0 0 399.09490996 152.7354254 "" 11.6411 3 422.2 19.3143 6.14 2.604 4972 3.563 1.02613 0.021607 92.01 0.8391 10.6 3.526 1 70
003329878-01 3329878 FP 0.0 1 0 0 0 336.68777533 358.23157131 "" 7.5099 4 398.3 5.4209 1.611 0.808 5626 4.54 0.88877 0.018275 464.47 0.2804 7.8 0.742 1 70
003330368-01 3330368 FP 0.0 1 0 0 0 1.69065096 132.94684878 "" 7.6904 19 366.9 6.2048 3.621 1.881 6447 3.952 0.02915 0.017643 2.2 0.0671 8.1 6444.023 1 70
003330688-01 3330688 FP 0.0 1 0 0 0 335.26224013 263.18461447 "" 10.2737 3 530.5 12.3713 9.479 4.019 6378 3.476 1.14121 0.021614 191.28 0.436 8.4 18.388 1 70
003330688-02 3330688 FP 0.0 1 0 0 0 527.91443585 419.09091474 "" 7.1934 3 341.2 6.2228 8.44 4.019 6378 3.476 1.54461 0.019244 355.72 0.8588 7.9 10.038 1 70
003335813-01 3335813 FP 0.0 1 0 0 0 384.42189624 461.09831176 "" 173.2598 3 17373.1 3.4834 18.728 1.117 6141 4.365 1.05343 0.153645 608.1 0.9004 184.5 1.433 1 81
003335813-02 3335813 FP 0.0 1 0 0 0 363.21709026 468.51988638 "" 162.4951 3 17934.3 3.5309 22.449 1.117 6141 4.365 1.01432 0.184173 553.67 0.9518 176.4 1.545 1 81
003335813-03 3335813 FP 0.0 1 0 0 0 363.21775249 423.98827704 "" 162.0437 3 17476.1 3.5469 25.844 1.117 6141 4.365 1.01432 0.212027 538.31 0.9978 177.6 1.545 1 81
003335816-01 3335816 FP 0.0 1 0 0 0 1.85415336 131.75014852 "" 866.7771 709 97.6 6.3147 2.491 1.247 6338 4.256 0.02976 0.018307 1.09 1.0 37.6 2537.582 0 81
003335816-02 3335816 FP 0.0 1 0 0 0 385.48165362 461.09861486 "" 784.1956 3 24223.6 3.558 28.818 1.247 6338 4.256 1.04459 0.211777 627.08 0.9457 803.4 2.06 0 81
003335816-03 3335816 FP 0.0 1 0 0 0 128.49797251 181.82349382 "" 702.3013 4 19593.7 2.5 17.573 1.247 6338 4.256 0.50219 0.129144 441.63 0.1 -1.0 8.914 0 81
003336035-01 3336035 FP 0.0 1 0 0 0 365.08828739 465.66572474 "" 8.3638 3 1367.1 3.1958 3.569 0.964 5919 4.493 1.01784 0.033928 872.59 0.2633 7.4 0.986 1 81
003337002-01 3337002 FP 0.0 1 0 0 0 0.52871119 131.55902302 "" 10.1328 2485 4.2 1.499 0.751 3.553 7419 3.641 0.0 0.001936 2.45 0.5 0.3 0.0 1 81
003337061-01 3337061 FP 0.0 1 0 0 0 494.99570502 366.07484882 "" 9.5502 3 272.0 10.978 2.74 1.606 6144 4.083 1.27917 0.015637 295.34 0.5444 8.9 2.012 1 81
003337351-01 3337351 FP 0.0 1 0 0 0 365.81515888 297.13781705 "" 251.3394 3 59021.7 3.0465 26.905 1.035 5730 4.417 1.00809 0.238222 958.38 0.6646 127.7 1.018 1 81
003337351-02 3337351 FP 0.0 1 0 0 0 386.96525249 261.88202704 "" 218.2948 3 63137.6 3.2091 33.772 1.035 5730 4.417 1.04657 0.299017 904.69 0.8502 82.5 0.945 1 81
003338660-01 3338660 FP 0.0 1 0 0 0 1.87308351 131.9298818 "" 2315.9622 389 98890.2 5.0 36.929 1.171 5992 4.283 0.02934 0.289 3.76 0.1 -1.0 1839.967 0 81
003338674-01 3338674 FP 0.0 1 0 0 0 1.87729897 132.97199336 "" 230.2901 698 756.3 7.3545 15.311 5.721 4740 2.9 0.02927 0.024525 2.03 0.2805 72.8 17280.902 1 81
003338885-01 3338885 PC 0.863 0 0 0 0 1.96964989 132.39532056 "" 9.4346 657 63.8 2.5156 1.278 1.667 4883 3.972 0.03024 0.007024 6.04 0.0668 9.3 1547.923 1 81
003339538-01 3339538 FP 0.0 1 0 0 0 392.50469357 444.37223848 "" 1753.3724 3 127500.2 3.06 80.405 1.626 5146 3.986 1.02567 0.453156 1157.18 0.8468 1744.4 1.579 1 81
003339538-02 3339538 FP 0.0 1 0 0 0 500.53515376 473.68819046 "" 1580.5321 3 126070.3 3.0596 78.226 1.626 5146 3.986 1.20615 0.440876 1472.39 0.8296 1684.9 1.142 1 81
003339538-03 3339538 FP 0.0 1 0 0 0 398.32934547 459.03016061 "" 1450.1201 3 121642.7 3.027 61.475 1.626 5146 3.986 1.03579 0.346466 1183.31 0.6538 1186.8 1.548 1 81
003339780-01 3339780 FP 0.0 1 0 0 0 386.06701672 323.36418475 "" 42.1115 3 781.1 30.1803 5.118 0.957 6215 4.488 1.0475 0.049011 30.99 1.0 9.7 1.116 1 81
003340312-01 3340312 FP 0.0 1 0 0 0 341.97241147 408.98714068 "" 13.3089 4 722.9 4.7402 3.065 1.138 6284 4.349 0.97451 0.024678 564.6 0.0226 11.6 1.905 1 81
003340313-02 3340313 FP 0.0 1 0 0 0 238.36186647 208.19857928 "" 207.2133 3 63081.4 5.2888 39.901 1.165 6441 4.367 0.78899 0.313868 334.32 0.8851 219.1 3.362 1 81
