# Description of IPAC file format: http://exoplanetarchive.ipac.caltech.edu/docs/ddgen/ipac_tbl.html
# Astropy Python tool to read IPAC format: http://docs.astropy.org/en/stable/api/astropy.io.ascii.Ipac.html
# IDL tool to read IPAC format: https://irsa.ipac.caltech.edu/tools/pro/read_ipac_table.pro
# The accompanying documentation for this file is: KSCI-19114
# Column Definitions
# TCE_ID
# The Threshold Crossing Event (TCE) identifier, consisting of the Kepler Input Catalog (KIC) ID, followed by a dash, and then the planet number
# KIC
# The KIC ID of the TCE.
# Disp
# The Robovetter Disposition Value (PC or FP)
# Score
# The Robovetter Disposition Score
# NTL
# The Robovetter Not Transit-Like Flag
# SS
# The Robovetter Stellar Eclipse Flag
# CO
# The Robovetter Centroid Offset Flag
# EM
# The Robovetter Ephemeris Match Flag
# period
# The period of the TCE in days from DV
# epoch
# The epoch of the TCE in Barycentric Kepler Julian Date (BKJD)
# Expected_MES
# The expected value for the Multiple Event Statistic (MES) based on the injection parameters. (Note this value only exists for INJ1, INJ2, and INJ3, and is "null" for OBS, INV, and SCR1.)
# MES
# The Multiple Event Statistic (MES) of the TCE
# NTran
# The number of transits identified by TPS with SES != 0 (i.e., those used in calculating the MES.)
# depth
# The depth of the TCE in parts per million (ppm)
# duration
# The duration of the TCE in hours (hrs)
# Rp
# The modeled radius of the planet in units of Earth radii (R_earth)
# Rs
# The assumed size of the target star in solar radii (R_sun)
# Ts
# The assumed temperatue of the target star in Kelvin (K)
# logg
# The assumed surface gravity of the star in cm/s**2 (cgs)
# a
# The modeled semi-major axis of the orbit in Astronomical Units (AU)
# Rp/Rs
# The modeled ratio of the planet radius to stellar radius
# a/Rs
# The modeled ratio of the semi-major axis to the stellar radius
# impact
# The modeled impact parameter
# SNR_DV
# The modeled Signal-to-Noise Ratio (SNR) of the signal
# Sp
# The modeled insolation flux of the planet in units of Earth's insolation flux (S_earth)
# Fit_Prov
# A flag indicating if the fit information comes from supplemental fits (1) or original fits (0)
TCE_ID KIC Disp Score NTL SS CO EM period epoch Expected_MES MES NTran depth duration Rp Rs Ts logg a Rp/Rs a/Rs impact SNR_DV Sp Fit_Prov skygroup
005978154-01 5978154 FP 0.0 1 0 0 0 1.95555953 132.21595164 "" 8.0571 681 20.4 6.0421 1.997 4.134 6723 3.478 0.03774 0.004426 1.98 0.6892 6.6 21963.293 1 73
005978154-02 5978154 FP 0.0 1 0 0 0 211.80753121 137.8624705 "" 8.1417 3 325.6 4.6865 7.519 4.134 6723 3.478 0.8575 0.016667 350.85 0.0314 8.3 42.542 1 73
005978154-03 5978154 FP 0.0 1 0 0 0 130.61483952 139.47746744 "" 7.8357 7 187.1 5.2152 6.056 4.134 6723 3.478 0.62126 0.013425 140.21 0.7 6.8 81.047 1 73
005978295-01 5978295 FP 0.0 1 0 0 0 0.61570401 132.04722173 "" 13.9319 2146 49.9 0.9203 1.307 1.655 7228 4.189 0.01637 0.007239 3.15 0.8155 7.8 24987.265 1 73
005978295-02 5978295 FP 0.0 1 0 0 0 2.16772121 133.6641699 "" 8.1645 348 50.8 7.3169 1.263 1.655 7228 4.189 0.03789 0.006992 1.84 0.696 6.3 4664.762 1 73
005978361-01 5978361 PC 0.998 0 0 0 0 3.06030603 134.3480072 "" 12.0418 431 74.4 3.4783 0.692 0.788 5506 4.584 0.03938 0.008052 5.94 0.4958 9.3 329.79 1 73
005978559-01 5978559 FP 0.385 0 1 0 0 376.88717701 233.97231381 "" 8.38 4 302.4 15.4919 1.867 1.081 6002 4.424 1.06419 0.015829 187.74 0.1058 8.1 1.2 1 73
005978559-02 5978559 PC 0.26 0 0 0 0 362.74759397 183.54545208 "" 7.4782 3 347.8 11.6409 2.183 1.081 6002 4.424 1.03749 0.018507 165.81 0.7431 7.6 1.262 1 73
005978777-01 5978777 FP 0.0 1 0 0 0 694.6109866 172.1598967 "" 8.1444 3 418.3 6.6236 1.737 0.826 5760 4.564 1.48881 0.019274 697.86 0.5292 5.5 0.304 1 73
005978862-01 5978862 FP 0.0 1 0 0 0 3.0648737 132.11432293 "" 9.2362 439 14.3 11.4408 0.561 1.47 6776 4.224 0.0453 0.003496 2.14 0.0422 9.5 1988.757 1 73
005978862-02 5978862 FP 0.0 1 0 0 0 81.04544681 162.88717032 "" 15.3178 3 30.3 14.0278 0.905 1.47 6776 4.224 0.40221 0.005641 25.02 0.831 3.5 25.229 1 73
005978862-03 5978862 FP 0.0 1 0 0 0 60.23013189 182.81097327 "" 7.6222 5 64.0 1.1925 1.377 1.47 6776 4.224 0.32996 0.008582 175.62 0.9001 3.1 37.489 1 73
005978913-01 5978913 FP 0.0 1 0 0 0 2.5038597 132.80786901 "" 7.6207 524 82.7 14.3213 1.616 1.351 6637 4.262 0.03853 0.010959 1.05 0.9794 10.6 2137.318 1 73
005978913-02 5978913 FP 0.0 1 0 0 0 140.18805365 184.39645269 "" 31.721 3 1174.2 9.0 4.663 1.351 6637 4.262 0.56399 0.031629 122.18 0.1 -1.0 9.976 0 73
005978913-03 5978913 FP 0.0 1 0 0 0 31.5679108 146.38884011 "" 16.9858 4 254.6 3.6238 2.337 1.351 6637 4.262 0.20875 0.01585 45.95 0.7453 5.1 72.816 0 73
005978913-04 5978913 FP 0.0 1 0 0 0 31.56982482 146.1135431 "" 18.9065 4 82.0 6.8832 1.233 1.351 6637 4.262 0.20876 0.008364 35.05 0.1 2.1 72.807 1 73
005978913-05 5978913 FP 0.0 1 0 0 0 42.54346794 139.01298679 "" 12.2699 3 341.2 4.4429 2.569 1.351 6637 4.262 0.25467 0.017429 66.26 0.4632 6.4 48.925 1 73
005978913-06 5978913 FP 0.0 1 0 0 0 116.08719522 159.22663428 "" 11.4306 3 377.3 3.2102 2.685 1.351 6637 4.262 0.49734 0.018214 259.09 0.3965 5.1 12.829 1 73
005978913-07 5978913 FP 0.0 1 0 0 0 19.03524915 144.51019354 "" 9.847 5 168.8 3.4361 2.121 1.351 6637 4.262 0.149 0.01439 16.56 0.9361 4.6 142.936 1 73
005978913-08 5978913 FP 0.0 1 0 0 0 21.93929801 145.68883216 "" 11.1309 4 346.7 5.34 2.897 1.351 6637 4.262 0.16379 0.019648 16.05 0.8826 6.9 118.283 0 73
005978913-09 5978913 FP 0.0 1 0 0 0 80.23690133 196.57378139 "" 10.944 3 635.6 5.0097 3.654 1.351 6637 4.262 0.38879 0.024786 90.65 0.7081 12.3 20.992 0 73
005978913-10 5978913 FP 0.0 1 0 0 0 40.82578368 161.40451587 "" 9.1519 4 149.7 12.5515 1.693 1.351 6637 4.262 0.24788 0.011487 22.9 0.4191 3.9 51.642 1 73
005979863-01 5979863 FP 0.0 1 0 0 0 16.62384277 142.18332605 "" 511.6007 78 6967.2 3.8164 13.637 0.907 5949 4.451 0.12066 0.13778 18.12 0.9995 86.3 63.406 1 73
005979863-02 5979863 FP 0.0 1 0 0 0 16.62100457 145.2791071 "" 570.6734 80 419.1 4.9097 3.631 0.907 5949 4.451 0.12065 0.036688 7.17 0.9997 13.4 63.422 1 73
005979863-03 5979863 FP 0.0 1 0 0 0 574.93008579 133.55228739 "" 415.0205 3 55268.4 3.9181 22.368 0.907 5949 4.451 1.28089 0.225996 1209.12 0.5828 443.6 0.563 1 73
005979863-04 5979863 FP 0.0 1 0 0 0 282.57159993 150.17452394 "" 395.8898 6 53955.7 3.9152 22.166 0.907 5949 4.451 0.79773 0.223959 588.39 0.5994 442.1 1.451 0 73
005979863-05 5979863 FP 0.0 1 0 0 0 246.38191916 347.74452704 "" 356.9589 4 53158.9 3.7139 21.728 0.907 5949 4.451 0.72806 0.219527 556.23 0.5316 353.6 1.742 1 73
005979866-01 5979866 FP 0.0 1 0 0 0 5.92780669 131.81932259 "" 8.2852 221 236.8 15.6359 3.061 1.864 7230 4.116 0.07584 0.015051 2.32 0.6839 7.1 1478.751 1 73
005980337-01 5980337 FP 0.0 1 0 0 0 583.61828753 176.75135504 "" 13.0182 3 123.5 16.0591 2.58 2.294 7967 3.984 1.6782 0.010305 280.0 0.0598 12.5 6.745 1 73
005980354-01 5980354 FP 0.0 1 0 0 0 0.78676974 132.25880295 "" 8.0091 1677 10.8 2.7719 0.485 1.449 6770 4.232 0.01824 0.003068 2.17 0.3 8.5 11882.193 1 73
005980555-01 5980555 FP 0.0 1 0 0 0 0.5096526 131.58039684 "" 8.6438 2582 21.4 1.5 0.58 1.227 7064 4.353 0.01341 0.004335 2.57 0.3 1.8 18676.459 1 73
005980631-01 5980631 FP 0.0 1 0 0 0 359.76969585 372.842467 "" 7.3112 2 1054.8 11.7947 2.993 0.811 5371 4.581 0.96101 0.033815 143.44 0.8306 7.7 0.531 1 73
005981689-01 5981689 FP 0.0 1 0 0 0 455.81324809 359.06374832 "" 8.4753 3 213.7 4.5143 2.71 1.83 6582 3.987 1.22703 0.013572 755.85 0.2591 5.7 3.74 1 73
005981819-01 5981819 FP 0.0 1 0 0 0 1.21585038 131.50792375 "" 9.4317 1086 21.3 4.8911 2.056 3.834 6588 3.507 0.02673 0.004915 1.28 0.8943 7.3 34716.918 1 73
005981819-02 5981819 FP 0.0 1 0 0 0 193.23353714 196.39202061 "" 11.4202 3 345.5 10.1184 7.17 3.834 6588 3.507 0.78433 0.017137 148.24 0.0448 8.9 40.329 1 73
005982073-01 5982073 FP 0.0 1 0 0 0 1.25117581 132.07266818 "" 9.1489 1040 23.8 1.7342 1.77 3.404 6751 3.652 0.02814 0.004766 4.22 0.6664 9.2 27242.187 1 73
005982353-01 5982353 FP 0.0 1 0 0 0 655.36379773 251.73302971 "" 438.8688 3 12931.9 6.9597 23.724 1.831 6208 3.959 1.53042 0.118735 525.95 0.8468 456.8 1.905 1 73
005982353-02 5982353 FP 0.0 1 0 0 0 457.48862574 267.90948363 "" 397.1242 3 12979.4 6.9547 23.733 1.831 6208 3.959 1.20432 0.118781 368.48 0.845 413.3 3.076 1 73
005982353-03 5982353 FP 0.0 1 0 0 0 357.97959599 408.238111 "" 402.3403 3 13023.0 6.9505 23.821 1.831 6208 3.959 1.02265 0.119222 287.38 0.848 410.2 4.266 1 73
005982353-04 5982353 FP 0.0 1 0 0 0 353.82887902 273.75424011 "" 393.9401 3 12877.7 6.9691 23.672 1.831 6208 3.959 1.01473 0.118477 283.26 0.8471 413.7 4.333 1 73
005982353-05 5982353 FP 0.0 1 0 0 0 696.39692164 153.91771515 "" 374.9582 3 12882.9 6.9466 23.717 1.831 6208 3.959 1.59365 0.118701 558.24 0.8486 413.8 1.757 1 73
005982368-02 5982368 FP 0.0 1 0 0 0 367.54753125 291.28676487 "" 81.6284 3 9944.0 6.7735 12.428 1.077 5766 4.352 0.98791 0.105746 288.71 0.8588 92.2 1.177 1 73
005982368-03 5982368 FP 0.0 1 0 0 0 357.97960158 388.67425601 "" 78.8252 2 6672.1 6.7407 10.373 1.077 5766 4.352 0.97069 0.088261 257.74 0.8836 72.4 1.219 1 73
005982368-04 5982368 FP 0.0 1 0 0 0 367.54558223 271.72901142 "" 84.0587 3 6374.0 6.8326 10.203 1.077 5766 4.352 0.9879 0.086817 256.09 0.8904 95.4 1.177 1 73
005982368-05 5982368 FP 0.0 1 0 0 0 367.57163505 389.03042941 "" 71.9853 3 6444.8 7.2542 13.95 1.077 5766 4.352 0.98795 0.118702 211.89 0.9756 53.9 1.177 1 73
005982378-01 5982378 FP 0.0 1 0 0 0 0.73011253 132.17172893 "" 7.763 1810 100.8 0.8289 2.303 1.854 7246 4.074 0.01811 0.011384 2.5 0.9519 7.5 25872.533 1 73
005983348-02 5983348 FP 0.0 1 0 0 0 493.1421965 225.79746937 "" 314.7613 3 37449.9 7.6493 29.289 1.101 6015 4.329 1.19822 0.24378 419.36 0.9066 356.9 0.99 1 73
005983348-03 5983348 FP 0.0 1 0 0 0 512.8893719 479.12029887 "" 306.9831 3 37850.3 7.6434 30.58 1.101 6015 4.329 1.23 0.25453 436.14 0.9219 368.8 0.94 1 73
005983348-04 5983348 FP 0.0 1 0 0 0 75.45505997 165.60601795 "" 297.3116 16 1110.7 8.8407 6.983 1.101 6015 4.329 0.34278 0.05812 22.63 0.9997 22.1 12.1 1 73
005983348-05 5983348 FP 0.0 1 0 0 0 468.4320681 593.18581508 "" 300.1212 3 37727.7 7.6303 31.556 1.101 6015 4.329 1.15785 0.262653 397.58 0.9358 331.3 1.06 1 73
005983348-06 5983348 FP 0.0 1 0 0 0 348.52200922 445.86998459 "" 295.4507 3 36035.8 7.4233 27.719 1.101 6015 4.329 0.9507 0.230712 303.93 0.8925 297.4 1.573 1 73
005983532-01 5983532 FP 0.0 1 0 0 0 447.73896862 251.76222752 "" 11.4948 3 1164.2 6.1317 2.083 0.635 4437 4.629 0.98001 0.030065 574.21 0.0383 10.5 0.146 1 73
005985441-01 5985441 FP 0.0 1 0 0 0 7.8063497 138.51256994 "" 7.1379 164 313.8 14.792 2.428 1.256 7004 4.341 0.08324 0.017712 2.82 0.7693 8.5 490.917 0 74
005986209-01 5986209 FP 0.0 1 0 0 0 23.74163205 143.56823109 "" 2730.9963 44 88683.9 6.681 50.985 1.0 5559 4.394 0.15633 0.467229 29.17 1.0 1377.2 35.01 1 74
005986209-02 5986209 FP 0.0 1 0 0 0 23.73922845 152.38565495 "" 2322.5083 43 56690.5 3.8335 41.174 1.0 5559 4.394 0.15632 0.377318 44.88 0.9988 314.3 35.015 0 74
005986209-03 5986209 FP 0.0 1 0 0 0 5.93767327 134.54589237 "" 630.7206 161 1437.2 71.2234 7.392 1.0 5559 4.394 0.06204 0.067739 1.02 1.0 36.1 222.31 1 74
005986270-01 5986270 PC 0.69 0 0 0 0 1.53468689 132.79542204 "" 17.9291 855 133.9 1.9449 10.474 8.834 4965 2.863 0.0 0.010865 5.13 0.5595 23.8 0.0 1 74
005986270-02 5986270 PC 0.333 0 1 0 0 0.51147671 131.84701508 "" 18.0994 1723 76.7 1.7226 7.846 8.834 4965 2.863 0.0 0.008139 2.1 0.5073 21.5 0.0 1 74
005986270-03 5986270 FP 0.0 1 0 0 0 67.86680408 188.34301102 "" 9.0293 4 193.3 2.4026 12.183 8.834 4965 2.863 0.41551 0.012638 202.27 0.3833 4.1 246.107 1 74
005986270-04 5986270 FP 0.0 1 0 0 0 45.36151979 156.82454424 "" 9.0404 6 92.8 2.6972 8.601 8.834 4965 2.863 0.31763 0.008922 112.51 0.501 2.5 421.153 1 74
005986270-05 5986270 FP 0.0 1 0 0 0 54.84564599 146.09302703 "" 8.8257 5 125.0 3.0755 10.917 8.834 4965 2.863 0.36048 0.011325 88.13 0.7773 3.0 326.975 1 74
005986270-06 5986270 FP 0.0 1 0 0 0 78.9221463 144.43286882 "" 10.6178 5 161.6 1.7339 14.814 8.834 4965 2.863 0.45948 0.015368 124.5 0.9502 3.0 201.251 1 74
005987982-01 5987982 FP 0.0 1 0 0 0 438.14162116 492.61281014 "" 7.2798 2 116.5 7.5931 1.926 1.581 6187 4.024 1.11531 0.011162 244.95 0.8448 6.8 2.638 1 75
005988140-01 5988140 FP 0.0 1 0 0 0 0.96896356 132.20537313 "" 15.8135 818 11.0 4.2406 2.381 6.143 7404 3.278 0.0 0.003552 1.21 0.9035 14.9 0.0 1 75
005988387-01 5988387 FP 0.0 1 0 0 0 0.66644139 131.56424082 "" 7.8154 1978 3.9 1.6204 0.49 2.433 8105 3.937 0.01839 0.001845 3.11 0.2506 8.2 67658.669 1 75
005988387-02 5988387 FP 0.0 1 0 0 0 284.79489974 211.12094803 "" 8.902 3 17.8 7.7673 1.197 2.433 8105 3.937 1.04347 0.004509 125.29 0.8994 2.9 21.02 0 75
005988737-01 5988737 FP 0.0 1 0 0 0 486.41360102 158.93571911 "" 7.8054 3 224.0 15.6154 1.502 1.003 6214 4.458 1.23173 0.013722 241.07 0.0318 6.8 0.886 1 75
005990753-01 5990753 PC 0.999 0 0 0 0 7.21717201 138.28256441 "" 9.6652 187 132.4 1.9789 11.026 9.476 5029 2.909 0.10124 0.010663 24.46 0.5011 11.2 5020.585 1 75
005991936-01 5991936 FP 0.0 1 0 0 0 0.80761765 131.80474382 "" 8.4817 1628 19.0 1.5014 0.831 1.827 8827 4.227 0.02158 0.00417 3.65 0.4985 2.1 38997.187 1 75
005991936-02 5991936 FP 0.0 1 0 0 0 0.59157848 131.52892505 "" 8.4602 1655 11.0 2.0028 0.702 1.827 8827 4.227 0.01753 0.003522 1.37 0.8998 1.3 59059.122 1 75
005991936-04 5991936 FP 0.0 1 0 0 0 54.23198654 172.60983722 "" 7.1631 6 525.5 2.7528 4.687 1.827 8827 4.227 0.35648 0.023507 88.42 0.8381 5.2 142.875 1 75
005992270-01 5992270 FP 0.0 1 0 0 0 505.52186958 317.20439278 "" 13.1443 3 1566.0 5.0028 2.327 0.609 4338 4.643 1.04456 0.035013 798.08 0.0489 12.9 0.108 1 75
005992270-02 5992270 FP 0.0 1 0 0 0 429.37754036 343.57627993 "" 13.9347 3 1578.3 5.5151 2.336 0.609 4338 4.643 0.93684 0.035155 615.67 0.0003 13.1 0.134 1 75
005992270-03 5992270 FP 0.0 1 0 0 0 257.09744469 226.71837151 "" 13.0846 3 1359.1 5.664 2.167 0.609 4338 4.643 0.66552 0.032602 358.05 0.0075 11.7 0.266 1 75
005992270-04 5992270 FP 0.0 1 0 0 0 514.20756146 542.22822261 "" 9.5898 3 1084.7 5.2112 1.987 0.609 4338 4.643 1.0565 0.029898 717.05 0.3948 9.1 0.105 1 75
006019872-01 6019872 FP 0.0 1 0 0 0 0.74293658 132.00189371 "" 11.5148 1217 59.1 1.6044 0.551 0.727 5088 4.559 0.01425 0.006943 3.52 0.2379 12.2 1563.739 1 52
006019872-02 6019872 FP 0.0 1 0 0 0 0.74295424 131.79150467 "" 9.6927 1204 35.3 1.5 0.428 0.727 5088 4.559 0.01425 0.005395 3.69 0.3 7.4 1563.696 1 52
006020753-01 6020753 FP 0.0 0 1 0 0 2.03536085 131.53995114 "" 17.5758 445 89.2 2.3691 0.798 0.68 4671 4.636 0.0283 0.010757 3.06 0.9083 14.1 246.239 1 52
006020753-02 6020753 FP 0.0 1 0 0 0 16.28803153 133.43347294 "" 16.0827 18 420.1 2.4053 1.338 0.68 4671 4.636 0.11323 0.018032 52.67 0.0057 13.4 15.383 1 52
006020753-03 6020753 FP 0.0 1 1 0 0 2.03490664 132.34764604 "" 15.5334 437 83.1 2.1197 0.759 0.68 4671 4.636 0.0283 0.010235 3.54 0.8964 13.3 246.311 1 52
006020848-01 6020848 FP 0.0 1 0 0 0 435.09349821 179.1421031 "" 11.3396 3 2874.6 17.6753 3.68 0.707 4841 4.585 0.99849 0.047696 192.94 0.2118 10.2 0.247 1 52
006020898-01 6020898 FP 0.0 1 0 0 0 4.01589407 132.85173844 "" 8.3186 227 268.3 14.4257 1.646 1.0 5780 4.438 0.04946 0.015083 2.12 0.364 9.2 408.84 1 52
006021193-01 6021193 FP 0.0 0 1 0 0 7.54132902 132.96535813 "" 9.9833 115 61.6 5.2152 1.164 1.391 5711 4.221 0.07941 0.007666 8.08 0.6973 9.6 292.437 1 52
006021193-02 6021193 FP 0.0 1 1 0 0 7.54350835 136.98935537 "" 9.0059 121 55.3 5.0204 1.053 1.391 5711 4.221 0.07943 0.006935 10.05 0.5015 8.8 292.274 1 52
006021275-01 6021275 PC 0.999 0 0 0 0 6.41705218 137.52271703 "" 13.8416 140 43.5 3.3243 0.741 1.101 5931 4.322 0.06593 0.006167 13.28 0.4507 14.8 309.131 1 52
006021275-02 6021275 PC 1.0 0 0 0 0 3.08984987 131.75937688 "" 11.8329 264 22.4 3.4112 0.52 1.101 5931 4.322 0.04051 0.004327 6.94 0.0947 11.3 819.116 1 52
006021275-03 6021275 FP 0.0 1 0 0 0 415.03407051 189.52720997 "" 9.0504 3 184.0 3.2369 1.533 1.101 5931 4.322 1.06237 0.012756 865.35 0.4952 9.2 1.191 1 52
006021275-05 6021275 FP 0.0 1 0 0 0 487.92522567 572.24515194 "" 8.0376 2 133.0 3.5804 1.267 1.101 5931 4.322 1.18338 0.010546 1044.07 0.1243 7.5 0.96 1 52
006021275-06 6021275 FP 0.0 1 0 0 0 312.02868814 226.76298941 "" 8.0223 2 168.2 3.2625 1.475 1.101 5931 4.322 0.87841 0.012275 626.37 0.5384 7.7 1.742 1 52
006021275-07 6021275 FP 0.0 1 0 0 0 209.19184375 197.43957385 "" 7.8217 3 148.4 2.7012 1.386 1.101 5931 4.322 0.67286 0.011535 506.06 0.5399 7.7 2.968 1 52
006021275-08 6021275 FP 0.0 1 0 0 0 355.70979527 253.89843185 "" 7.5308 3 120.8 5.0352 1.257 1.101 5931 4.322 0.95856 0.010462 450.14 0.5704 7.5 1.463 1 52
006021718-01 6021718 FP 0.0 1 0 0 0 376.49479742 386.48920056 "" 7.2555 4 1213.3 36.2889 3.264 0.82 5665 4.568 0.98797 0.036473 47.03 0.8499 11.6 0.636 1 52
006021718-02 6021718 FP 0.0 1 0 0 0 380.17296038 373.74953368 "" 8.5371 3 1141.1 10.9233 2.777 0.82 5665 4.568 0.99441 0.031032 258.62 0.3419 8.2 0.627 1 52
006021740-01 6021740 FP 0.0 1 0 0 0 279.97748418 185.94734722 "" 9.0172 3 876.8 17.1303 2.274 0.786 5320 4.589 0.80115 0.02651 128.15 0.0127 8.7 0.691 1 52
006021786-01 6021786 FP 0.0 1 0 0 0 0.55291058 131.77217345 "" 131.0312 1620 387.6 2.2479 1.288 0.687 4380 4.612 0.01173 0.017182 2.0 0.0006 26.1 1130.24 1 52
006021822-01 6021822 FP 0.01 1 0 0 0 152.72673613 227.65472862 "" 7.222 7 287.2 3.9763 5.323 3.089 5591 3.589 0.61828 0.01579 267.45 0.4484 6.9 21.853 1 52
006022556-01 6022556 FP 0.0 1 0 0 0 3.71248148 134.79117236 "" 30.7009 239 410.2 6.2878 2.129 0.978 5727 4.463 0.04714 0.019945 3.36 0.7205 23.4 414.883 1 52
006022556-02 6022556 PC 1.0 0 0 0 0 1.23668602 132.64337074 "" 24.183 503 217.8 3.0428 1.545 0.978 5727 4.463 0.02265 0.014479 2.4 0.707 15.6 1796.799 1 52
006022792-01 6022792 FP 0.0 1 0 0 0 1.45193093 131.55873365 "" 10.1571 616 16.5 4.4928 1.048 2.548 7032 3.884 0.0306 0.003769 2.52 0.1697 8.4 15185.436 1 52
006022792-02 6022792 FP 0.0 1 0 0 0 2.90318901 134.48633542 "" 9.0162 276 0.0 7.7991 0.001 2.548 7032 3.884 0.04858 2e-06 1.28 0.9566 0.0 6028.034 0 52
006022792-03 6022792 FP 0.0 1 0 0 0 24.21331488 153.51620751 "" 7.3191 10 25.2 30.1742 1.318 2.548 7032 3.884 0.19977 0.004741 5.57 0.4438 3.2 356.399 0 52
006023332-01 6023332 FP 0.0 1 0 0 0 300.73625173 338.61874035 "" 15.2603 2 1285.7 3.7683 2.251 0.648 4484 4.617 0.75487 0.031836 609.48 0.2557 6.5 0.267 1 49
006023332-02 6023332 FP 0.0 1 0 0 0 412.40771411 204.16277728 "" 14.3103 2 2707.8 4.059 3.23 0.648 4484 4.617 0.93175 0.045682 811.64 0.0031 10.2 0.175 1 49
006023332-03 6023332 FP 0.0 1 0 0 0 251.78586193 351.2020018 "" 14.3896 2 2313.9 10.1321 4.579 0.648 4484 4.617 0.67054 0.064757 87.19 0.9606 6.4 0.338 1 49
006023332-04 6023332 FP 0.0 1 0 0 0 328.33555527 299.93973351 "" 14.2767 2 2095.2 3.1063 2.888 0.648 4484 4.617 0.80038 0.040837 804.77 0.3001 8.9 0.237 1 49
006023332-05 6023332 FP 0.0 1 0 0 0 273.37824762 332.12299668 "" 14.3853 2 2036.2 4.91 3.101 0.648 4484 4.617 0.70836 0.043852 335.49 0.6838 8.0 0.303 0 49
006023332-06 6023332 FP 0.0 1 0 0 0 214.42157115 133.11847736 "" 12.7235 3 1078.7 3.0955 2.073 0.648 4484 4.617 0.60246 0.029312 520.43 0.3037 6.1 0.419 1 49
006023332-07 6023332 FP 0.0 1 0 0 0 222.25237463 134.48427554 "" 11.232 1 1941.2 3.1235 3.075 0.648 4484 4.617 0.61703 0.04349 411.29 0.7186 8.3 0.399 1 49
006023332-08 6023332 FP 0.0 1 0 0 0 353.10919604 253.01295472 "" 11.5785 2 2197.3 37.1383 3.245 0.648 4484 4.617 0.8403 0.045897 56.23 0.7037 4.6 0.215 1 49
006024408-01 6024408 FP 0.0 1 0 0 0 543.40924391 218.90660024 "" 7.1333 3 396.5 5.2129 1.914 0.954 6102 4.487 1.31165 0.018387 778.24 0.2866 7.0 0.657 1 50
006024482-01 6024482 FP 0.0 1 0 0 0 398.60425474 355.3332002 "" 10.0354 3 207.9 2.995 1.023 0.688 5265 4.642 0.96628 0.013622 852.1 0.5701 4.1 0.349 1 50
006025092-01 6025092 FP 0.0 1 0 0 0 311.50741714 346.24135909 "" 20.1345 2 1175.0 8.5406 3.232 0.954 5601 4.431 0.86687 0.031049 283.16 0.1725 6.1 1.068 1 50
006025092-02 6025092 FP 0.0 1 0 0 0 385.80678959 326.82939014 "" 12.0792 3 1301.3 4.9714 3.426 0.954 5601 4.431 0.99994 0.032909 588.18 0.2875 7.3 0.803 1 50
006025151-01 6025151 FP 0.0 1 0 0 0 469.13779386 221.91384728 "" 7.9374 3 249.1 11.4243 1.444 0.812 5840 4.57 1.13833 0.016295 181.88 0.8347 8.1 0.53 1 50
006025466-01 6025466 FP 0.0 1 0 0 0 1.12776605 132.07172447 "" 15.9271 792 355.1 2.3655 2.039 1.011 6022 4.417 0.02102 0.018481 2.82 0.7 17.9 2725.73 1 50
006025466-02 6025466 FP 0.0 1 0 0 0 1.1276131 132.24125438 "" 11.5363 338 863.1 1.5218 3.534 1.011 6022 4.417 0.02102 0.032036 2.96 0.9055 12.6 2726.15 1 50
006026438-01 6026438 PC 0.776 0 0 0 0 5.47543324 136.63384345 "" 12.2146 163 288.2 2.9392 1.473 0.706 4650 4.589 0.05414 0.019123 6.91 0.8985 13.1 71.233 1 50
006026438-02 6026438 PC 0.908 0 0 0 0 5.47803921 135.66147149 "" 10.6967 161 291.3 2.0476 1.286 0.706 4650 4.589 0.05416 0.016687 15.2 0.6942 11.8 71.188 1 50
006028860-01 6028860 FP 0.0 1 0 0 0 0.84428135 132.15277935 "" 12.6017 1310 42.4 2.251 0.527 0.777 5614 4.587 0.01657 0.006218 2.44 0.5971 11.3 1957.035 1 47
006028860-02 6028860 FP 0.0 1 0 0 0 0.84406022 131.85768304 "" 19.3217 1303 46.5 1.4651 0.632 0.777 5614 4.587 0.01657 0.007456 2.2 0.9006 10.3 1957.75 1 47
006028860-03 6028860 FP 0.0 1 0 0 0 0.84405334 132.29683634 "" 17.0912 207 56.5 1.4826 0.599 0.777 5614 4.587 0.01657 0.007065 3.87 0.5 6.5 1957.708 1 47
006029053-01 6029053 FP 0.0 1 0 0 0 24.08420341 152.50730463 "" 14.1683 3 1835.3 11.7358 0.957 0.21 3288 5.071 0.09375 0.041747 12.2 0.6946 3.2 0.525 1 47
006029130-01 6029130 FP 0.0 1 0 0 0 6.29607631 133.85155919 "" 4492.8345 203 43597.3 7.7947 27.551 0.756 5293 4.604 0.06292 0.333968 5.56 1.0 1337.5 101.536 1 47
006029130-02 6029130 FP 0.0 1 0 0 0 6.29372096 134.8416641 "" 3555.182 53 136707.0 4.5 27.595 0.756 5293 4.604 0.0629 0.334494 14.24 0.1 -1.0 101.587 0 47
006029239-01 6029239 FP 0.0 1 0 0 0 8.51207984 132.34630248 "" 32.6768 156 60.3 2.3987 0.686 0.881 5767 4.538 0.08098 0.007138 25.89 0.3203 10.5 117.299 1 47
006029239-02 6029239 FP 0.0 1 0 0 0 8.51193068 135.53435837 "" 31.8294 151 45.5 2.414 0.704 0.881 5767 4.538 0.08098 0.007326 12.41 0.8964 8.1 117.303 1 47
